Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Nolan Gorman,2000,4,2022,2025,3.7,0,425,1401,193,306,74,207,15,162,0.218,0.301,0.42,0.721,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
César Prieto,1999,1,2025,2025,-0.2,0,3,6,0,1,0,0,0,0,0.167,0.167,0.167,0.333,-4,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Sammy Peralta,1998,3,2023,2025,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,5.24,84.0,1.746,29,0,0,44.666666666666664,36,"ANA,CHW"
Cody Laweryson,1998,1,2025,2025,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1.29,348.0,0.571,4,0,0,7.0,7,MIN
Andrew Young,1994,2,2020,2021,-0.9,0,70,117,16,24,7,19,0,11,0.205,0.319,0.462,0.78,108,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Lucas Sims,1994,9,2017,2025,2.3,0,93,27,1,2,0,0,0,0,0.074,0.074,0.074,0.148,-61,23,19,4.86,94.0,1.329,263,14,12,318.3333333333333,366,"ATL,BOS,CIN,WSN"
AJ Reed,1993,4,2016,2019,-1.5,0,62,175,12,26,4,12,0,22,0.149,0.241,0.234,0.475,32,0,0,0.0,0.0,0.0,1,0,0,1.0,0,"CHW,HOU"
P.J. Higgins,1993,2,2021,2022,-0.5,0,83,224,24,47,6,30,0,24,0.21,0.291,0.348,0.639,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
JaCoby Jones,1992,6,2016,2021,1.0,0,352,1093,138,232,32,98,29,72,0.212,0.275,0.371,0.646,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Pierce Johnson,1991,8,2017,2025,3.1,0,97,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,21,24,3.79,110.0,1.331,330,2,16,315.6666666666667,379,"ATL,CHC,COL,SDP,SFG"
Salvador Perez,1990,14,2011,2025,35.7,9,1706,6473,710,1712,303,1016,6,270,0.264,0.302,0.458,0.759,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Ryan Jackson,1988,3,2012,2015,-1.0,0,42,33,2,2,0,0,0,2,0.061,0.114,0.061,0.175,-49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,STL"
Brayan Villarreal,1987,3,2011,2013,0.1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,8,4.56,94.0,1.52,74,0,0,75.0,86,"BOS,DET"
Matt Tuiasosopo,1986,5,2008,2016,-0.3,0,155,360,41,74,12,45,0,38,0.206,0.288,0.353,0.641,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET,SEA"
Luke Putkonen,1986,3,2012,2014,0.5,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,4.66,92.0,1.531,44,0,1,48.333333333333336,39,DET
Luis Atilano,1985,1,2010,2010,-0.9,0,13,25,0,1,0,0,0,0,0.04,0.04,0.04,0.08,-78,6,7,5.15,79.0,1.494,16,16,0,85.66666666666667,40,WSN
Edward Mujica,1984,11,2006,2017,3.9,1,320,11,1,2,0,0,0,0,0.182,0.182,0.182,0.364,1,24,28,3.92,101.0,1.177,499,4,50,553.0,430,"BOS,CLE,DET,FLA,OAK,SDP,STL"
Kam Mickolio,1984,4,2008,2011,0.0,0,7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,3,4.83,94.0,1.611,29,0,0,31.666666666666668,33,"ARI,BAL"
George Kottaras,1983,7,2008,2014,2.9,0,313,722,92,155,32,101,3,121,0.215,0.326,0.411,0.737,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE,KCR,MIL,OAK,STL,TOR"
Craig Brazell,1980,2,2004,2007,0.0,0,29,38,4,10,1,3,0,2,0.263,0.3,0.395,0.695,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,NYM"
Tony Alvarez,1979,2,2002,2004,-0.1,0,38,64,11,16,2,10,1,7,0.25,0.324,0.406,0.731,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Bob Smith,1974,5,1998,2002,0.0,0,258,826,88,192,21,107,11,70,0.232,0.297,0.354,0.65,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TBD
Marino Santana,1972,2,1998,1999,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.94,64.0,2.471,10,0,0,11.333333333333334,14,"BOS,DET"
Glen Barker,1971,3,1999,2001,0.3,0,235,164,53,38,3,18,30,21,0.232,0.33,0.323,0.653,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
John Cummings,1969,5,1993,1997,-0.9,0,39,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,10,15,5.33,86.0,1.65,110,16,0,216.33333333333334,114,"DET,LAD,SEA"
Pete Schourek,1969,11,1991,2001,6.1,0,227,269,15,44,2,20,2,10,0.164,0.192,0.201,0.393,6,66,77,4.59,92.0,1.408,288,176,2,1149.0,813,"BOS,CIN,HOU,NYM,PIT"
Mike Butcher,1965,4,1992,1995,0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,4,4.47,102.0,1.547,115,0,9,137.0,96,ANA
Robby Thompson,1962,11,1986,1996,33.9,2,1304,4612,671,1187,119,458,103,439,0.257,0.329,0.403,0.733,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Joey Meyer,1962,2,1988,1989,-0.1,0,156,474,35,119,18,74,1,35,0.251,0.3,0.416,0.716,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
John Cumberland,1947,6,1968,1974,0.5,0,93,91,1,9,0,7,0,1,0.099,0.109,0.099,0.208,-41,15,16,3.82,92.0,1.241,110,36,2,334.3333333333333,137,"ANA,NYY,SFG,STL"
Tim Hosley,1947,9,1970,1981,1.2,0,208,368,43,79,12,53,1,57,0.215,0.324,0.342,0.666,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,DET,OAK"
Miguel Fuentes,1946,1,1969,1969,0.0,0,8,6,1,2,0,0,0,0,0.333,0.333,0.333,0.667,90,1,3,5.19,70.0,1.731,8,4,0,26.0,14,MIL
Ray Jarvis,1946,2,1969,1970,-0.9,0,44,29,0,2,0,2,0,1,0.069,0.097,0.069,0.166,-54,5,7,4.64,84.0,1.539,44,12,1,116.33333333333333,44,BOS
Ken Berry,1941,14,1962,1975,15.3,1,1384,4136,422,1053,58,343,45,298,0.255,0.308,0.344,0.652,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,CLE,MIL"
Merritt Ranew,1938,5,1962,1969,0.4,0,269,594,68,147,8,54,3,42,0.247,0.301,0.352,0.653,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,CHC,HOU,MIL"
Jim Hickman,1937,13,1962,1974,13.0,1,1421,3974,518,1002,159,560,17,491,0.252,0.335,0.426,0.76,108,0,0,4.5,85.0,1.0,1,0,0,2.0,0,"CHC,LAD,NYM,STL"
Bob Bowman,1931,5,1955,1959,0.2,0,256,519,71,129,17,54,0,48,0.249,0.317,0.403,0.719,92,0,1,6.0,72.0,1.667,5,0,0,6.0,0,PHI
Mickey Grasso,1920,7,1946,1955,-3.7,0,322,957,78,216,5,87,2,81,0.226,0.291,0.268,0.558,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,MIN,SFG"
Chet Clemens,1917,2,1939,1944,-0.2,0,28,40,9,8,0,3,1,3,0.2,0.256,0.275,0.531,47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Russ Bauers,1914,8,1936,1950,7.5,0,129,207,13,50,0,13,0,8,0.242,0.27,0.28,0.55,51,31,30,3.53,107.0,1.391,129,71,6,599.0,300,"BAL,CHC,PIT"
Al Rubeling,1913,4,1940,1944,0.5,0,253,747,94,186,8,79,8,77,0.249,0.321,0.355,0.676,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,PIT"
Roland Gladu,1911,1,1944,1944,-0.3,0,21,66,5,16,1,7,0,3,0.242,0.275,0.348,0.624,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Joe Chamberlain,1910,1,1934,1934,-0.7,0,43,141,13,34,2,17,1,6,0.241,0.272,0.333,0.605,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Gene Connell,1906,1,1931,1931,0.0,0,6,12,1,3,0,0,0,0,0.25,0.25,0.25,0.5,31,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Ted Blankenship,1901,9,1922,1930,12.2,0,242,475,49,93,9,55,0,21,0.196,0.231,0.32,0.551,44,77,79,4.29,94.0,1.466,241,156,5,1330.6666666666667,378,CHW
Paul Carter,1900,4,1932,1936,-2.0,0,37,64,2,11,1,10,1,2,0.172,0.197,0.219,0.416,11,10,12,6.43,71.0,1.667,37,25,2,176.33333333333334,97,"BBS,HIL,NBY,PS"
Freddie Maguire,1899,6,1922,1931,-2.1,0,618,2120,226,545,1,163,23,82,0.257,0.289,0.322,0.611,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,SFG"
Alex Herman,1899,1,1932,1932,0.2,0,22,66,11,17,1,8,5,2,0.258,0.279,0.348,0.628,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MRS
Pat Hardgrove,1895,1,1918,1918,0.0,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Dell Clark,1891,1,1921,1921,-0.1,0,3,8,0,2,0,1,0,0,0.25,0.25,0.25,0.5,41,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SLS
Bob Geary,1891,3,1918,1921,0.8,0,35,45,3,11,0,8,0,5,0.244,0.32,0.244,0.564,65,3,9,3.46,91.0,1.449,35,10,4,148.33333333333334,41,"CIN,OAK"
Roy Beecher,1884,2,1907,1908,-0.5,0,5,8,1,1,0,0,0,0,0.125,0.125,0.25,0.375,16,0,2,4.12,64.0,1.881,4,2,1,19.666666666666668,5,SFG
Bill Davidson,1884,3,1909,1911,-2.7,0,225,808,83,190,1,60,46,41,0.235,0.276,0.286,0.562,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,LAD"
Forrest Crawford,1881,2,1906,1907,0.2,0,52,167,8,35,0,14,1,9,0.21,0.254,0.24,0.494,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Charlie Ferguson,1875,1,1901,1901,0.1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,1.5,1,0,0,2.0,0,CHC
Harry Berte,1872,1,1903,1903,0.1,0,4,15,1,5,0,1,0,1,0.333,0.375,0.333,0.708,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Klondike Douglass,1872,9,1896,1904,3.0,0,748,2800,368,766,10,275,84,227,0.274,0.337,0.335,0.672,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PHI,STL"
John Meister,1863,2,1886,1887,-0.4,0,84,344,59,79,3,42,10,20,0.23,0.276,0.323,0.599,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYP
Chippy McGarr,1863,10,1884,1896,1.4,0,827,3256,538,875,9,388,267,184,0.269,0.311,0.33,0.641,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,BLO,CLV,CPI,KCC,PHA,STL"
John Cattanach,1863,1,1884,1884,-0.6,0,3,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,1,3.68,84.0,1.0,3,3,0,22.0,15,"PRO,SLM"
Henry Jones,1857,1,1884,1884,0.2,0,34,127,24,28,0,3,0,16,0.22,0.308,0.26,0.568,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DTN
Hugh Reid,1852,1,1874,1874,-0.1,0,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BLC
Josh Bunce,1847,1,1877,1877,-0.1,0,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HAR
