Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Andre Granillo,2000,1,2025,2025,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,4.71,90.0,1.381,14,0,1,21.0,18,STL
Matt Brash,1998,3,2022,2025,2.8,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,14,10,3.16,122.0,1.358,166,5,8,165.0,223,SEA
Jonathan Stiever,1997,2,2020,2021,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,14.21,35.0,2.368,3,2,0,6.333333333333333,3,CHW
Terrin Vavra,1997,3,2022,2025,-0.5,0,68,139,23,35,1,17,1,17,0.252,0.329,0.302,0.631,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Tyler Ivey,1996,1,2021,2021,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.71,60.0,1.5,1,1,0,4.666666666666667,3,HOU
Jesmuel Valentín,1994,1,2018,2018,-0.7,0,46,79,8,14,1,6,0,8,0.177,0.258,0.304,0.562,51,0,0,27.0,21.0,4.0,1,0,0,1.0,1,PHI
Taylor Guilbeau,1993,2,2019,2020,0.4,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.7,165.0,1.35,25,0,0,20.0,10,SEA
Jonathan Davis,1992,6,2018,2023,-0.5,0,205,388,66,77,6,30,19,42,0.198,0.295,0.276,0.57,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,MIL,NYY,TOR"
Bradin Hagens,1989,1,2014,2014,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,3.38,128.0,2.625,2,0,0,2.6666666666666665,2,ARI
Adam Liberatore,1987,4,2015,2018,1.0,0,114,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,6,5,3.55,111.0,1.229,118,0,0,88.66666666666667,93,LAD
Lance Lynn,1987,13,2011,2024,30.0,2,176,283,15,24,0,7,0,12,0.085,0.128,0.102,0.23,-36,143,99,3.74,111.0,1.276,364,340,1,2006.3333333333333,2015,"CHW,LAD,MIN,NYY,STL,TEX"
Chris Robinson,1984,1,2013,2013,0.0,0,8,12,1,2,1,3,0,0,0.167,0.167,0.417,0.583,62,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Jack Egbert,1983,2,2009,2012,-0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.6,25.0,3.0,3,0,0,3.3333333333333335,0,"CHW,NYM"
Blake Lalli,1983,3,2012,2016,-1.0,0,32,52,2,7,0,5,0,1,0.135,0.151,0.154,0.305,-17,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,MIL"
Evan Meek,1983,6,2008,2014,1.8,1,150,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,448,7,11,3.63,112.0,1.357,179,0,4,196.0,160,"BAL,PIT"
Jamie D'Antona,1982,1,2008,2008,-0.3,0,18,17,2,3,0,1,0,2,0.176,0.263,0.176,0.44,16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Felipe López,1980,11,2001,2011,7.5,1,1185,4337,600,1145,90,439,124,445,0.264,0.333,0.391,0.724,91,0,0,0.0,0.0,2.0,1,0,0,1.0,0,"ARI,BOS,CIN,MIL,STL,TBD,TOR,WSN"
Travis Dawkins,1979,4,1999,2003,-1.2,0,55,98,8,16,0,3,2,9,0.163,0.241,0.204,0.445,15,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,KCR"
Josh Phelps,1978,8,2000,2008,3.2,0,465,1394,198,380,64,244,2,116,0.273,0.343,0.472,0.815,110,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,NYY,PIT,STL,TBD,TOR"
Wes Helms,1976,13,1998,2011,-1.7,0,1212,2711,280,694,75,374,3,220,0.256,0.318,0.405,0.723,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,FLA,MIL,PHI"
Mark Clark,1968,10,1991,2000,5.9,0,123,242,7,14,1,9,0,8,0.058,0.088,0.083,0.17,-54,74,71,4.61,93.0,1.389,219,197,0,1246.3333333333333,728,"CHC,CLE,NYM,STL,TEX"
Kenny Greer,1967,2,1993,1995,-0.5,0,9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,2,4.85,88.0,1.538,9,0,0,13.0,9,"NYM,SFG"
Rafael Bournigal,1966,7,1992,1999,-0.2,0,365,932,104,234,4,85,12,59,0.251,0.301,0.318,0.619,62,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,OAK,SEA"
Ángel Escobar,1965,1,1988,1988,0.0,0,3,3,1,1,0,0,0,0,0.333,0.333,0.333,0.667,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Kevin Bass,1959,14,1982,1995,14.8,1,1571,4839,609,1308,118,611,151,357,0.27,0.323,0.411,0.735,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,HOU,MIL,NYM,SFG"
Willie Lozado,1959,1,1984,1984,0.4,0,43,107,15,29,1,20,0,12,0.271,0.339,0.411,0.75,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Lou Whitaker,1957,19,1977,1995,75.1,5,2390,8570,1386,2369,244,1084,143,1197,0.276,0.363,0.426,0.789,117,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Ralph Botting,1955,2,1979,1980,-1.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,7.39,55.0,2.036,18,7,0,56.0,34,ANA
Taylor Duncan,1953,2,1977,1978,0.0,0,112,331,27,86,3,39,1,21,0.26,0.301,0.344,0.645,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,STL"
Joe Nolan,1951,11,1972,1985,1.5,0,621,1454,156,382,27,178,7,164,0.263,0.336,0.378,0.714,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,BAL,CIN,NYM"
Pat Darcy,1950,3,1974,1976,0.2,0,44,61,3,7,0,1,0,2,0.115,0.143,0.131,0.274,-24,14,8,4.15,87.0,1.505,44,28,3,186.66666666666666,75,CIN
Vic Albury,1947,4,1973,1976,1.7,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,18,17,4.11,93.0,1.497,101,37,1,372.6666666666667,193,MIN
Bob Heise,1947,11,1967,1977,1.7,0,499,1144,104,283,1,86,3,47,0.247,0.28,0.293,0.572,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BOS,KCR,MIL,NYM,SFG,STL"
Ted Kubiak,1942,10,1967,1976,2.3,0,977,2447,238,565,13,202,13,271,0.231,0.307,0.289,0.596,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIL,OAK,SDP,STL,TEX"
Floyd Weaver,1941,4,1962,1971,-1.3,0,85,20,3,2,0,1,0,1,0.1,0.143,0.15,0.293,-18,4,5,5.21,70.0,1.429,85,5,1,155.33333333333334,108,"CHW,CLE,MIL"
Tom Timmermann,1940,6,1969,1974,4.9,0,179,88,5,8,0,1,0,4,0.091,0.14,0.091,0.231,-33,35,35,3.78,97.0,1.307,228,44,35,548.0,315,"CLE,DET"
