Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jonatan Clase,2002,2,2024,2025,0.3,0,40,105,11,27,1,10,6,8,0.257,0.322,0.333,0.655,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SEA,TOR"
Jonathan Aranda,1998,4,2022,2025,3.0,0,164,468,73,121,17,64,0,55,0.259,0.346,0.429,0.775,121,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TBD
Luis Frías,1998,4,2021,2024,-1.4,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,7.38,59.0,1.967,58,0,0,61.0,55,"ARI,TOR"
Logan Allen,1997,5,2019,2024,-1.2,0,8,5,1,1,0,0,0,0,0.2,0.333,0.2,0.533,50,5,11,5.79,74.0,1.625,45,15,1,124.33333333333333,89,"ARI,BAL,CLE,SDP"
Davis Wendzel,1997,1,2024,2024,-0.1,0,27,47,2,6,1,2,0,1,0.128,0.163,0.234,0.397,13,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Chandler Seagle,1996,1,2023,2023,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Michael Helman,1996,1,2024,2024,0.1,0,9,10,2,3,0,0,0,0,0.3,0.3,0.5,0.8,120,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Tyler Beede,1993,5,2018,2024,-1.2,0,28,40,2,4,0,1,0,3,0.1,0.163,0.1,0.263,-27,8,16,5.55,75.0,1.577,71,29,0,201.0,181,"CLE,PIT,SFG"
Kyle Barraclough,1990,8,2015,2023,1.7,0,256,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,19,16,3.86,105.0,1.397,291,0,11,282.0,350,"ANA,BOS,FLA,MIN,SFG,WSN"
César Hernández,1990,10,2013,2022,12.6,0,1186,4278,590,1144,71,369,91,453,0.267,0.341,0.375,0.716,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CLE,PHI,WSN"
Vic Black,1988,2,2013,2014,0.5,0,57,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,3,2.96,120.0,1.316,59,0,1,51.666666666666664,47,"NYM,PIT"
Jordan Zimmermann,1986,13,2009,2021,22.1,2,179,335,18,56,1,15,0,10,0.167,0.19,0.194,0.384,5,95,91,4.07,101.0,1.251,279,275,0,1614.0,1271,"DET,MIL,WSN"
Mike Dunn,1985,11,2009,2019,2.7,0,522,5,1,1,0,0,0,0,0.2,0.2,0.2,0.4,10,34,26,4.0,103.0,1.406,555,0,4,436.0,473,"ATL,COL,FLA,NYY"
Matt McBride,1985,4,2012,2016,-1.6,0,92,194,23,39,4,19,0,4,0.201,0.228,0.299,0.527,36,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,OAK"
Kirk Saarloos,1979,7,2002,2008,1.1,0,83,41,1,3,0,5,0,1,0.073,0.095,0.122,0.217,-45,29,30,5.02,88.0,1.528,165,73,2,509.0,251,"CIN,HOU,OAK"
César Crespo,1979,3,2001,2004,-1.1,0,132,261,38,50,4,14,11,28,0.192,0.27,0.284,0.553,48,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,SDP"
John Webb,1979,2,2004,2005,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,10.38,45.0,2.231,5,1,0,13.0,11,TBD
Mike Gonzalez,1978,11,2003,2013,7.7,0,408,3,0,1,0,2,0,0,0.333,0.333,0.667,1.0,153,17,24,3.14,134.0,1.296,509,0,56,444.3333333333333,511,"ATL,BAL,MIL,PIT,TEX,WSN"
Chris Sampson,1978,5,2006,2010,2.1,0,165,55,5,7,0,0,0,1,0.127,0.143,0.127,0.27,-28,20,15,4.42,97.0,1.33,174,33,3,358.6666666666667,176,HOU
Scott Dunn,1978,2,2004,2006,-0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,10.97,44.0,2.719,10,0,0,10.666666666666666,6,"ANA,TBD"
Jake Robbins,1976,1,2004,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.4,98.0,1.8,2,0,0,1.6666666666666665,0,CLE
Ramón Ortiz,1973,12,1999,2013,4.4,0,125,144,8,11,1,4,0,5,0.076,0.107,0.111,0.218,-42,87,86,4.95,90.0,1.426,303,218,0,1448.3333333333333,895,"ANA,CHC,CIN,COL,LAD,MIN,TOR,WSN"
Marshall Boze,1971,1,1996,1996,-0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,7.79,67.0,2.227,25,0,1,32.333333333333336,19,MIL
Ricky Gutiérrez,1970,12,1993,2004,-1.4,0,1119,3632,471,967,38,357,50,364,0.266,0.338,0.35,0.689,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,CLE,HOU,NYM,SDP"
Ramon Caraballo,1969,2,1993,1995,-0.4,0,40,99,10,20,2,3,3,6,0.202,0.269,0.323,0.592,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,STL"
Gino Minutelli,1964,3,1990,1993,-0.7,0,27,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,3,5.31,75.0,1.77,27,3,0,40.666666666666664,31,"CIN,SFG"
Kevin Romine,1961,7,1985,1991,-1.4,0,331,630,89,158,5,55,11,49,0.251,0.306,0.325,0.631,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Nelson Norman,1958,6,1978,1987,-0.7,0,198,429,42,95,0,25,4,21,0.221,0.256,0.263,0.519,43,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PIT,TEX,WSN"
Pepe Mangual,1952,6,1972,1977,1.4,0,319,972,155,235,16,83,64,147,0.242,0.341,0.34,0.681,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,WSN"
Butch Metzger,1952,5,1974,1978,1.2,0,191,15,1,0,0,0,0,2,0.0,0.118,0.0,0.118,-64,18,9,3.74,95.0,1.463,191,1,23,293.3333333333333,175,"NYM,SDP,SFG,STL"
Reggie Cleveland,1948,13,1969,1981,8.9,0,117,232,13,49,0,17,0,6,0.211,0.233,0.237,0.47,32,105,106,4.01,96.0,1.319,428,203,25,1809.0,930,"BOS,MIL,STL,TEX"
Spider Wilhelm,1929,1,1953,1953,-0.1,0,7,7,1,2,0,0,0,0,0.286,0.286,0.429,0.714,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Clyde King,1924,7,1944,1953,1.7,0,201,114,9,13,0,5,0,5,0.114,0.158,0.14,0.299,-19,32,25,4.14,95.0,1.438,200,21,11,496.0,150,"CIN,LAD"
Jerry McCarthy,1923,1,1948,1948,-0.1,0,2,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Bill Drescher,1921,3,1944,1946,0.0,0,57,139,10,37,0,16,0,8,0.266,0.306,0.309,0.615,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Frank Mancuso,1918,4,1944,1947,-2.8,0,337,1002,85,241,5,98,2,101,0.241,0.314,0.306,0.62,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,MIN"
Lennie Pearson,1918,12,1937,1948,11.2,6,477,1771,340,525,53,341,44,158,0.296,0.355,0.465,0.82,124,0,1,4.15,113.0,1.846,1,1,0,4.333333333333333,0,"HG,NE,PS"
