Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Leo Jimenez,2001,1,2024,2024,0.9,0,63,179,18,41,4,19,0,12,0.229,0.329,0.358,0.686,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Brayan Bello,1999,3,2022,2024,5.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,28,27,4.42,99.0,1.415,71,69,0,376.6666666666667,340,BOS
Brian O'Grady,1992,3,2019,2021,0.3,0,62,98,14,18,4,12,1,12,0.184,0.283,0.388,0.671,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,SDP,TBD"
Ben Gamel,1992,9,2016,2024,1.3,0,723,2046,283,516,41,204,22,243,0.252,0.334,0.382,0.716,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,HOU,MIL,NYM,NYY,PIT,SDP,SEA"
John Cornely,1989,1,2015,2015,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,36.0,15.0,4.0,1,0,0,1.0,1,ATL
Jordan Jankowski,1989,1,2017,2017,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,12.46,35.0,2.077,3,0,0,4.333333333333333,5,HOU
Todd Redmond,1985,4,2012,2015,0.6,0,7,5,1,0,0,0,0,1,0.0,0.167,0.0,0.167,-49,5,8,4.25,94.0,1.337,67,16,1,171.33333333333334,151,"CIN,TOR"
Jeremy Sowers,1983,4,2006,2009,1.6,0,4,4,1,1,0,0,0,2,0.25,0.5,0.25,0.75,109,18,30,5.18,84.0,1.44,72,71,0,400.0,174,CLE
Nick Masset,1982,8,2006,2015,2.4,0,311,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,20,16,4.06,105.0,1.457,387,2,4,403.0,339,"ATL,CHW,CIN,COL,FLA,TEX"
Carlos Peña,1978,14,2001,2014,25.5,1,1493,4949,745,1146,286,818,29,817,0.232,0.346,0.462,0.808,117,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,DET,HOU,KCR,OAK,TBD,TEX"
