Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Chase Silseth,2000,3,2022,2024,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,5,5.06,86.0,1.393,25,17,0,89.0,92,ANA
Nash Walters,1997,1,2022,2022,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,6.0,1,0,0,0.3333333333333333,0,ANA
Josh Fleming,1996,5,2020,2024,-1.2,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,20,14,4.77,85.0,1.433,80,25,2,254.66666666666666,161,"PIT,TBD"
Randy Rosario,1994,4,2017,2020,-0.3,0,54,2,1,1,0,1,0,1,0.5,0.667,0.5,1.167,216,6,1,5.0,88.0,1.59,69,0,1,66.66666666666667,49,"CHC,KCR,MIN"
Giovanni Soto,1991,1,2015,2015,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,6,0,0,3.3333333333333335,0,CLE
Jared Hoying,1989,3,2016,2021,-0.9,0,76,121,21,26,1,12,4,7,0.215,0.256,0.281,0.537,40,0,0,9.0,68.0,1.0,1,0,0,1.0,0,"TEX,TOR"
Drew Carpenter,1985,5,2008,2012,-0.8,0,17,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,1,7.56,56.0,1.83,23,1,0,33.333333333333336,33,"PHI,SDP,TOR"
David Patton,1984,1,2009,2009,-0.4,0,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,6.83,66.0,1.807,20,0,0,27.666666666666668,23,CHC
Joakim Soria,1984,14,2007,2021,18.6,2,124,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,36,45,3.11,137.0,1.132,773,1,229,763.0,831,"ARI,CHW,DET,KCR,MIL,OAK,PIT,TEX,TOR"
Luis Terrero,1980,5,2003,2007,-0.7,0,243,551,66,129,14,52,17,47,0.234,0.319,0.356,0.675,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BAL,CHW"
Juan Domínguez,1980,3,2003,2005,1.4,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,10,4.6,104.0,1.468,32,17,0,109.66666666666667,72,TEX
Adam Peterson,1979,1,2004,2004,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,16.88,32.0,3.75,3,0,0,2.6666666666666665,2,TOR
Marcus Giles,1978,7,2001,2007,16.7,1,792,2934,468,813,76,333,70,318,0.277,0.353,0.429,0.782,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,SDP"
Roy Smith,1976,2,2001,2002,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.24,88.0,1.925,13,1,0,22.333333333333332,19,CLE
Nelson Figueroa,1974,9,2000,2011,2.7,0,141,116,7,20,0,8,0,5,0.172,0.207,0.207,0.414,11,20,35,4.55,92.0,1.459,145,65,1,499.0,337,"ARI,HOU,MIL,NYM,PHI,PIT"
Félix Martínez,1974,5,1997,2001,0.9,0,239,641,77,137,3,39,18,53,0.214,0.287,0.29,0.577,51,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,TBD"
Jaime Bluma,1972,1,1996,1996,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.6,140.0,1.1,17,0,5,20.0,14,KCR
Mike Jerzembeck,1972,1,1998,1998,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,12.79,36.0,2.053,3,2,0,6.333333333333333,1,NYY
Rich Garcés,1971,10,1990,2002,4.7,0,32,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,23,10,3.74,128.0,1.33,287,0,7,341.3333333333333,296,"BOS,CHC,FLA,MIN"
Scott Baker,1970,1,1995,1995,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.82,48.0,2.727,1,0,0,3.6666666666666665,3,OAK
Kerry Woodson,1969,1,1992,1992,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,3.29,123.0,1.683,8,1,0,13.666666666666666,6,SEA
Clemente Álvarez,1968,1,2000,2000,-0.1,0,2,5,1,1,0,0,0,0,0.2,0.2,0.2,0.4,2,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Eric Young Sr.,1967,15,1992,2006,18.8,1,1730,6119,996,1731,79,543,465,660,0.283,0.359,0.39,0.749,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,COL,LAD,MIL,SDP,SFG,TEX"
Erik Hanson,1965,11,1988,1998,22.1,1,25,39,5,6,0,3,0,0,0.154,0.154,0.179,0.333,-13,89,84,4.15,105.0,1.355,245,238,0,1555.3333333333333,1175,"BOS,CIN,SEA,TOR"
Andre David,1958,2,1984,1986,-0.1,0,38,53,5,13,1,5,0,7,0.245,0.349,0.34,0.689,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Jim Farr,1956,1,1982,1982,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.5,159.0,1.5,5,0,0,18.0,6,TEX
Jim Sundberg,1951,16,1974,1989,40.5,3,1962,6021,621,1493,95,624,20,699,0.248,0.327,0.348,0.674,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,KCR,MIL,TEX"
Chris Ward,1949,2,1972,1974,-0.8,0,93,138,8,28,1,15,0,18,0.203,0.291,0.254,0.545,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Reggie Jackson HOF,1946,21,1967,1987,74.0,14,2820,9864,1551,2584,563,1702,228,1375,0.262,0.356,0.49,0.846,139,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,NYY,OAK"
Jim Hicks,1939,5,1964,1970,-0.3,0,93,141,16,23,5,14,0,18,0.163,0.256,0.319,0.575,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,STL"
Brooks Robinson HOF,1937,23,1955,1977,78.3,18,2896,10654,1232,2848,268,1357,28,860,0.267,0.322,0.401,0.723,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Ken Hamlin,1935,7,1957,1966,-1.6,0,468,1340,143,323,11,89,17,125,0.241,0.304,0.311,0.616,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,OAK,PIT,TEX"
Carroll Hardy,1933,8,1958,1967,-1.5,0,433,1117,172,251,17,113,13,120,0.225,0.302,0.33,0.633,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE,HOU,MIN"
