Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Alexander Canario,2000,2,2023,2024,0.3,0,21,42,5,12,2,8,1,2,0.286,0.333,0.524,0.857,136,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Nolan Jones,1998,3,2022,2024,3.7,0,213,709,98,188,25,103,25,97,0.265,0.355,0.442,0.797,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,COL"
Sean Hjelle,1997,3,2022,2024,-0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,7,4.81,82.0,1.411,81,0,0,134.66666666666666,134,SFG
Angel Perdomo,1994,3,2020,2023,0.0,0,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,5.55,80.0,1.438,52,0,0,48.666666666666664,77,"MIL,PIT"
Emilio Pagán,1991,8,2017,2024,4.4,0,77,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,26,23,3.78,111.0,1.094,407,2,33,438.0,500,"CIN,MIN,OAK,SDP,SEA,TBD"
Keon Broxton,1990,5,2015,2019,3.5,0,376,905,136,189,39,95,60,107,0.209,0.297,0.388,0.685,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,MIL,NYM,PIT,SEA"
Osvaldo Martínez,1988,2,2010,2011,-0.3,0,34,66,8,17,0,3,1,4,0.258,0.3,0.349,0.649,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,FLA
Sam Dyson,1988,8,2012,2019,5.9,0,238,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,24,23,3.4,122.0,1.278,376,1,59,386.6666666666667,310,"FLA,MIN,SFG,TEX,TOR"
James Loney,1984,11,2006,2016,11.4,0,1443,5023,528,1425,108,669,38,397,0.284,0.336,0.41,0.746,104,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,LAD,NYM,TBD"
Luis Jiménez,1982,1,2012,2012,-0.3,0,7,17,0,1,0,0,0,1,0.059,0.111,0.059,0.17,-49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Conor Jackson,1982,7,2005,2011,2.2,0,658,2184,291,591,52,295,27,252,0.271,0.351,0.407,0.757,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BOS,OAK"
Brook Fordyce,1970,10,1995,2004,1.7,0,623,1807,172,467,41,188,8,119,0.258,0.309,0.388,0.697,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,CIN,NYM,TBD"
Mark Smith,1970,8,1994,2003,-0.1,0,414,959,125,233,32,130,15,97,0.243,0.316,0.403,0.719,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,FLA,MIL,PIT,WSN"
Manny Hernández,1961,3,1986,1989,-0.5,0,16,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,2,7,4.47,85.0,1.49,16,7,0,50.333333333333336,22,"HOU,NYM"
Bob Ferris,1955,2,1979,1980,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,4.64,88.0,1.875,7,3,0,21.333333333333332,6,ANA
Ken Hottman,1948,1,1971,1971,-0.2,0,6,16,1,2,0,0,0,1,0.125,0.177,0.125,0.302,-14,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Bill Murphy,1944,1,1966,1966,-0.7,0,84,135,15,31,3,13,1,7,0.23,0.271,0.341,0.612,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
