Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Chase Meidroth,2001,1,2025,2025,1.3,0,121,445,54,114,5,23,14,45,0.256,0.332,0.324,0.656,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Matt Hall,1993,3,2018,2020,-1.9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,11.48,42.0,2.3,25,1,0,40.0,41,"BOS,DET"
Ashton Goudeau,1992,3,2020,2022,-0.2,0,16,6,0,1,0,0,0,0,0.167,0.167,0.167,0.333,-14,3,1,5.57,87.0,1.476,32,1,1,63.0,40,"CIN,COL"
Matt Carasiti,1991,4,2016,2024,-1.4,0,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,2,7.41,66.0,1.886,53,5,1,58.333333333333336,50,"COL,SEA"
Stephen Pryor,1989,3,2012,2014,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,2.81,139.0,1.313,34,0,0,32.0,35,SEA
Andrew Carignan,1986,2,2011,2012,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,4.5,92.0,1.75,17,0,0,16.0,13,OAK
Joe Mather,1982,4,2008,2012,-2.5,0,229,493,49,108,14,49,7,34,0.219,0.271,0.357,0.628,68,0,1,7.71,68.0,2.571,2,0,0,2.3333333333333335,0,"ATL,CHC,STL"
Hung-Chih Kuo,1981,7,2005,2011,5.1,1,207,27,3,5,1,1,0,1,0.185,0.214,0.37,0.585,49,13,17,3.73,112.0,1.214,218,14,13,292.3333333333333,345,LAD
Dallas McPherson,1980,5,2004,2011,0.8,0,139,386,54,93,18,45,5,27,0.241,0.292,0.446,0.738,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,FLA"
Larry Barnes,1974,2,2001,2003,-0.9,0,46,78,4,12,1,4,0,2,0.154,0.175,0.218,0.393,4,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,LAD"
Nomar Garciaparra,1973,14,1996,2009,44.3,6,1434,5586,927,1747,229,936,95,403,0.313,0.361,0.521,0.882,124,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,LAD,OAK"
Henry Mercedes,1969,5,1992,1997,0.3,0,79,146,18,36,0,17,1,16,0.247,0.325,0.315,0.64,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,OAK,TEX"
Bubba Carpenter,1968,1,2000,2000,-0.1,0,15,27,4,6,3,5,0,4,0.222,0.323,0.556,0.878,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,COL
Pat Pacillo,1963,2,1987,1988,-0.7,0,19,12,1,1,0,0,0,1,0.083,0.154,0.167,0.321,-16,4,3,5.9,70.0,1.55,18,7,0,50.333333333333336,34,CIN
Chuck Crim,1961,8,1987,1994,6.2,0,51,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,47,43,3.83,107.0,1.35,449,6,45,696.3333333333334,334,"ANA,CHC,MIL"
Joe Goddard,1950,1,1972,1972,-0.3,0,12,35,0,7,0,2,0,5,0.2,0.3,0.257,0.557,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Hank Allen,1940,7,1966,1973,-3.4,0,389,881,104,212,6,57,15,49,0.241,0.281,0.312,0.593,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,MIL,TEX"
Dean Look,1937,1,1961,1961,-0.2,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
