Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Tsung-Che Cheng,2001,1,2025,2025,0.0,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Braydon Fisher,2000,1,2025,2025,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,2.05,206.0,0.773,20,1,0,22.0,29,TOR
Tyler Black,2000,1,2024,2024,-0.1,0,18,49,4,10,0,2,3,7,0.204,0.316,0.245,0.561,61,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Ji Hwan Bae,1999,4,2022,2025,-0.6,0,157,452,73,103,2,44,35,39,0.228,0.293,0.299,0.592,63,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Gavin Williams,1999,3,2023,2025,2.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,18,3.92,106.0,1.349,48,48,0,238.66666666666666,240,CLE
Paul Campbell,1995,1,2021,2021,-1.0,0,16,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,3,6.41,66.0,1.575,16,1,0,26.666666666666668,26,FLA
Wes Benjamin,1993,2,2020,2021,-0.7,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,6.8,66.0,1.711,21,3,0,45.0,40,TEX
Jefry Rodríguez,1993,3,2018,2021,-0.3,0,29,18,2,3,0,1,0,0,0.167,0.167,0.222,0.389,2,4,8,5.34,83.0,1.553,38,17,0,123.0,92,"CLE,WSN"
Ryan O'Hearn,1993,8,2018,2025,2.3,0,666,1988,240,497,78,280,11,189,0.25,0.318,0.424,0.741,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,KCR"
Paul Fry,1992,5,2018,2022,-0.1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,16,4.82,94.0,1.432,188,0,7,177.33333333333334,194,"ARI,BAL"
