Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Kyle Manzardo,2000,2,2024,2025,0.7,0,146,449,41,107,23,63,1,41,0.238,0.305,0.457,0.761,110,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Jaime Barria,1996,6,2018,2023,5.5,0,4,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,22,32,4.38,99.0,1.321,134,62,0,462.6666666666667,351,ANA
Sam Hentges,1996,4,2021,2024,1.4,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,7,8,4.18,99.0,1.335,168,12,1,206.66666666666666,223,CLE
Ryan Helsley,1994,7,2019,2025,8.4,2,76,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667,79,31,15,2.66,155.0,1.134,276,0,105,300.6666666666667,358,"NYM,STL"
Robert Gsellman,1993,7,2016,2022,-0.4,0,166,57,3,6,0,4,0,8,0.105,0.224,0.105,0.329,-6,20,18,4.6,88.0,1.399,184,34,15,366.0,289,"CHC,NYM"
Dinelson Lamet,1992,7,2017,2024,1.8,0,53,62,1,6,0,0,0,1,0.097,0.111,0.097,0.208,-43,17,24,4.63,92.0,1.308,121,60,1,367.6666666666667,474,"BOS,COL,LAD,SDP"
Eugenio Suárez,1991,12,2014,2025,26.6,2,1579,5627,806,1398,312,918,33,615,0.248,0.33,0.465,0.795,113,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CIN,DET,SEA"
Derek Dietrich,1989,8,2013,2020,5.3,0,746,2191,318,536,84,255,7,181,0.245,0.335,0.428,0.762,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,FLA,TEX"
Brett Nicholas,1988,2,2016,2017,-0.2,0,36,103,12,26,4,15,0,6,0.252,0.3,0.456,0.756,93,0,0,36.0,18.0,5.0,1,0,0,1.0,0,TEX
Conor Gillaspie,1987,8,2008,2017,2.2,0,513,1424,147,357,33,158,1,107,0.251,0.304,0.391,0.695,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,SFG"
Ramiro Peña,1985,7,2009,2016,1.0,0,341,644,72,162,9,63,12,36,0.252,0.293,0.343,0.636,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,NYY,SFG"
Allen Craig,1984,6,2010,2015,5.8,1,534,1831,239,506,59,296,11,143,0.276,0.333,0.435,0.768,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,STL"
Josh Banks,1982,4,2007,2010,-0.9,0,23,27,4,3,0,0,0,4,0.111,0.226,0.111,0.337,-2,4,8,5.66,69.0,1.55,27,19,0,119.33333333333333,55,"HOU,SDP,TOR"
Ben Sheets,1978,10,2001,2012,23.2,4,222,449,12,34,0,12,0,19,0.076,0.113,0.082,0.196,-47,94,96,3.78,113.0,1.219,250,250,0,1596.6666666666667,1325,"ATL,MIL,OAK"
