Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Michael Siani,1999,4,2022,2025,0.1,0,149,328,45,72,2,20,21,22,0.22,0.274,0.271,0.545,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,STL"
Jarred Kelenic,1999,5,2021,2025,0.3,0,392,1310,155,277,48,155,31,125,0.212,0.282,0.377,0.659,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,SEA"
Nick Robertson,1998,2,2023,2024,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,5.3,85.0,1.57,27,1,0,35.666666666666664,40,"BOS,LAD,STL,TOR"
Lane Ramsey,1996,1,2023,2023,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,5.85,77.0,1.7,21,0,0,20.0,18,CHW
Phillip Diehl,1994,3,2019,2022,-0.5,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.47,54.0,1.632,21,0,0,19.0,15,"CIN,COL"
Ildemaro Vargas,1991,8,2017,2024,1.7,0,420,1104,116,272,17,126,16,64,0.246,0.289,0.354,0.643,77,0,0,3.6,147.0,1.2,5,0,0,5.0,0,"ARI,CHC,MIN,PIT,WSN"
Tommy Joseph,1991,2,2016,2017,-0.5,0,249,810,98,200,43,116,2,55,0.247,0.297,0.461,0.757,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Eric Surkamp,1987,5,2011,2016,-1.8,0,8,9,0,1,0,1,0,1,0.111,0.2,0.111,0.311,-8,4,8,6.68,58.0,1.819,52,16,0,95.66666666666667,59,"CHW,LAD,OAK,SFG"
Jason Windsor,1982,1,2006,2006,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6.59,69.0,1.902,4,3,0,13.666666666666666,6,OAK
Jorge Vásquez,1978,2,2004,2005,0.0,0,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,4.38,106.0,1.703,9,0,0,12.333333333333334,13,"ATL,KCR"
Kory DeHaan,1976,2,2000,2002,0.0,0,102,114,20,22,2,13,4,5,0.193,0.225,0.307,0.532,38,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Jonathan Johnson,1974,6,1998,2003,-1.0,0,19,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,4,6.63,71.0,1.927,42,4,0,77.33333333333333,68,"HOU,SDP,TEX"
Robbie Beckett,1972,2,1996,1997,-0.3,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11.57,49.0,2.429,7,0,0,7.0,8,COL
