Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jonathan Cannon,2000,2,2024,2025,2.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,17,4.47,93.0,1.371,38,34,1,201.33333333333334,152,CHW
Jermaine Palacios,1996,1,2022,2022,-0.6,0,30,70,8,10,2,6,0,4,0.143,0.184,0.229,0.413,18,0,0,0.0,0.0,1.5,2,0,0,0.6666666666666666,1,MIN
Mauricio Dubón,1994,7,2019,2025,7.2,0,603,1750,231,455,38,187,21,88,0.26,0.296,0.382,0.678,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,MIL,SFG"
Jack Reinheimer,1992,2,2017,2018,-0.4,0,23,35,4,5,0,0,1,5,0.143,0.25,0.143,0.393,13,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,NYM"
David Holmberg,1991,4,2013,2017,-1.0,0,18,14,2,1,0,0,0,2,0.071,0.235,0.071,0.307,-9,5,10,5.49,74.0,1.68,51,19,0,119.66666666666667,66,"ARI,CHW,CIN"
Jonathan Pettibone,1990,2,2013,2014,0.9,0,19,31,4,3,0,0,0,3,0.097,0.176,0.129,0.306,-13,5,5,4.45,85.0,1.527,20,20,0,109.33333333333333,72,PHI
Luis Avilán,1989,10,2012,2021,4.5,0,371,7,0,1,0,0,0,0,0.143,0.143,0.143,0.286,-22,23,11,3.43,116.0,1.268,458,0,2,354.0,319,"ATL,CHW,LAD,NYM,NYY,PHI,WSN"
Patrick Corbin,1989,13,2012,2025,14.9,2,226,410,30,62,0,23,0,21,0.151,0.194,0.188,0.382,2,109,138,4.5,93.0,1.37,359,341,2,1985.6666666666667,1803,"ARI,TEX,WSN"
Yan Gomes,1987,13,2012,2024,18.5,1,1118,3756,443,923,137,517,8,216,0.246,0.295,0.412,0.706,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,OAK,TOR,WSN"
Evan Scribner,1985,7,2011,2017,0.9,0,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,4,4.15,95.0,1.124,145,0,1,169.0,155,"OAK,SDP,SEA"
Ernesto Frieri,1985,8,2009,2017,2.0,0,133,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,11,14,3.59,105.0,1.236,304,0,73,303.3333333333333,387,"ANA,PIT,SDP,TBD,TEX"
