Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Christian Encarnacion-Strand,1999,3,2023,2025,-0.7,0,110,408,49,98,20,64,2,20,0.24,0.285,0.426,0.712,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Kai-Wei Teng,1998,1,2024,2024,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.82,41.0,2.091,4,0,0,11.0,7,SFG
Angel Rondón,1997,2,2021,2022,0.3,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.857,3,0,0,7.0,5,STL
Jonathan Bowlan,1996,3,2023,2025,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,5.4,82.0,1.74,12,2,0,16.666666666666668,16,KCR
Drew Ellis,1995,3,2021,2023,-0.9,0,47,108,16,17,3,10,0,17,0.157,0.295,0.269,0.563,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,PHI,SEA"
Brandon Hughes,1995,3,2022,2024,0.7,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,6,4.75,89.0,1.337,89,2,8,89.0,106,"ARI,CHC"
Josh Walker,1994,3,2023,2025,-0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6.59,64.0,1.72,27,0,0,27.333333333333332,31,"NYM,TOR"
Taylor Guerrieri,1992,2,2018,2019,0.2,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.5,91.0,1.694,29,0,0,36.0,35,"TEX,TOR"
Bobby Poyner,1992,2,2018,2019,0.3,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,4.5,103.0,1.176,33,1,0,34.0,35,BOS
Javier Báez,1992,12,2014,2025,27.0,2,1278,4566,623,1150,187,658,111,223,0.252,0.293,0.436,0.73,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,DET,NYM"
Yhonathan Barrios,1991,1,2015,2015,0.3,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.45,5,0,0,6.666666666666667,7,MIL
Dan Straily,1988,8,2012,2019,5.2,0,96,141,6,10,0,3,0,13,0.071,0.155,0.085,0.24,-32,44,40,4.56,88.0,1.318,156,140,0,803.3333333333334,681,"BAL,CHC,CIN,FLA,HOU,OAK"
A.J. Morris,1986,1,2016,2016,-0.1,0,7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,6.3,70.0,1.7,7,0,0,10.0,9,CIN
Eddy Rodríguez,1985,1,2012,2012,0.2,0,2,5,1,1,1,1,0,2,0.2,0.429,0.8,1.229,238,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Kirk Rueter,1970,13,1993,2005,16.4,0,336,622,44,95,0,40,1,27,0.153,0.187,0.167,0.354,-6,130,92,4.27,97.0,1.394,340,336,0,1918.0,818,"SFG,WSN"
Reggie Sanders,1967,17,1991,2007,39.8,1,1777,6241,1037,1666,305,983,304,674,0.267,0.343,0.487,0.83,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,ATL,CIN,KCR,PIT,SDP,SFG,STL"
Greg McMichael,1966,8,1993,2000,6.7,0,430,15,0,2,0,0,0,1,0.133,0.188,0.133,0.321,-13,31,29,3.25,131.0,1.292,453,0,53,523.3333333333334,459,"ATL,LAD,NYM,OAK"
Larry Walker HOF,1966,17,1989,2005,72.7,5,1988,6907,1355,2160,383,1311,230,913,0.313,0.4,0.565,0.965,141,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,STL,WSN"
Jeff Tackett,1965,4,1991,1994,0.6,0,135,327,35,71,7,42,0,37,0.217,0.3,0.336,0.637,73,0,0,0.0,0.0,2.0,1,0,0,1.0,0,BAL
Julio Machado,1965,3,1989,1991,2.6,0,37,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,5,3.12,126.0,1.347,101,0,6,147.0,151,"MIL,NYM"
Greg Harris,1963,8,1988,1995,12.9,0,236,218,9,26,0,9,0,15,0.119,0.178,0.156,0.334,-10,45,64,3.98,102.0,1.304,243,109,16,909.3333333333334,605,"COL,MIN,SDP"
Tim Jones,1962,6,1988,1993,0.1,0,252,485,45,113,1,28,15,45,0.233,0.3,0.295,0.595,68,0,0,6.75,73.0,2.25,1,0,0,1.3333333333333333,0,STL
Herm Winningham,1961,9,1984,1992,-0.5,0,868,1888,212,452,19,147,105,157,0.239,0.296,0.334,0.63,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CIN,NYM,WSN"
Tom Filer,1956,6,1982,1992,2.2,0,19,15,2,1,0,0,0,0,0.067,0.067,0.133,0.2,-45,22,17,4.25,93.0,1.37,67,51,0,307.3333333333333,115,"CHC,MIL,NYM,TOR"
Dan Schatzeder,1954,15,1977,1991,10.2,0,401,242,22,58,5,29,1,18,0.24,0.291,0.351,0.642,79,69,68,3.74,100.0,1.315,504,121,10,1317.0,748,"CLE,DET,HOU,KCR,MIN,NYM,PHI,SFG,WSN"
Dan Warthen,1952,4,1975,1978,0.6,0,83,89,3,7,0,1,0,2,0.079,0.099,0.079,0.178,-51,12,21,4.31,88.0,1.469,83,41,3,307.0,224,"HOU,PHI,WSN"
George Foster,1948,18,1969,1986,44.2,5,1977,7023,986,1925,348,1239,51,666,0.274,0.338,0.48,0.818,126,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CIN,NYM,SFG"
Jim Ray,1944,9,1965,1974,6.5,0,281,117,4,16,0,6,0,2,0.137,0.158,0.137,0.295,-15,43,30,3.61,97.0,1.314,308,20,25,618.0,407,"DET,HOU"
Cecil Perkins,1940,1,1967,1967,-0.2,0,2,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,0,1,9.0,38.0,1.6,2,1,0,5.0,1,NYY
Cal McLish,1925,15,1944,1964,8.0,1,368,490,47,73,3,30,1,45,0.149,0.22,0.194,0.414,15,92,92,4.01,94.0,1.39,352,209,7,1609.0,713,"CHC,CHW,CIN,CLE,LAD,PHI,PIT"
Niles Jordan,1925,2,1951,1952,0.1,0,8,14,1,1,0,1,0,1,0.071,0.133,0.071,0.205,-43,2,4,4.19,93.0,1.395,8,6,0,43.0,13,"CIN,PHI"
Walter Hardy,1925,5,1944,1948,-2.6,0,117,409,38,81,1,31,4,24,0.198,0.244,0.24,0.484,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NBY
George Lerchen,1922,2,1952,1953,0.0,0,36,49,3,10,1,5,1,12,0.204,0.361,0.306,0.667,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,DET"
Bob Savage,1921,5,1942,1949,0.5,0,129,104,6,9,0,0,0,18,0.087,0.221,0.087,0.308,-12,16,27,4.32,88.0,1.532,129,31,9,423.0,171,"BAL,OAK"
Charlie Ripple,1920,3,1944,1946,-0.5,0,11,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,185,1,1,9.45,42.0,2.85,11,1,0,13.333333333333334,10,PHI
Pete Wojey,1919,3,1954,1957,0.4,0,18,3,0,0,0,0,0,0,0.0,0.25,0.0,0.25,-29,1,1,3.0,142.0,1.273,18,1,1,33.0,22,"DET,LAD"
Dwain Sloat,1918,2,1948,1949,-0.3,0,9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,6.61,63.0,1.959,9,2,0,16.333333333333332,4,"CHC,LAD"
