Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Julio Rodríguez,2000,4,2022,2025,20.0,3,525,2125,325,579,94,296,103,153,0.272,0.33,0.458,0.788,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
William Woods,1998,1,2022,2022,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.5,2,0,0,2.0,2,ATL
Sean Guenther,1995,3,2021,2025,0.1,0,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,5.05,83.0,1.297,40,1,0,51.666666666666664,35,"DET,FLA"
Chris Okey,1994,2,2022,2023,-0.3,0,9,14,3,2,0,0,0,0,0.143,0.2,0.143,0.343,-3,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CIN"
Brian Navarreto,1994,1,2020,2020,0.0,0,2,5,0,2,0,0,0,0,0.4,0.4,0.4,0.8,118,0,0,0.0,0.0,0.0,0,0,0,0.0,0,FLA
Dustin Fowler,1994,3,2017,2021,-1.4,0,88,233,22,50,6,25,7,11,0.215,0.253,0.326,0.579,59,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYY,OAK,PIT"
Chase De Jong,1993,7,2017,2023,-0.1,0,11,12,1,1,0,0,0,0,0.083,0.083,0.167,0.25,-35,8,12,5.42,78.0,1.459,72,19,1,181.0,140,"HOU,MIN,PIT,SEA"
Enderson Franco,1992,1,2019,2019,0.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.38,132.0,0.938,5,0,0,5.333333333333333,4,SFG
Odúbel Herrera,1991,7,2015,2022,13.3,1,817,2915,376,791,78,305,68,211,0.271,0.326,0.419,0.745,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Brad Davis,1982,1,2010,2010,0.4,0,33,109,8,23,3,16,2,9,0.211,0.27,0.376,0.647,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,FLA
Kevin Hart,1982,3,2007,2009,-0.5,0,45,30,4,4,0,2,0,3,0.133,0.212,0.133,0.345,-7,6,11,5.26,84.0,1.747,47,14,0,119.66666666666667,88,"CHC,PIT"
Jimmy Journell,1977,2,2003,2005,-0.4,0,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,7.43,59.0,2.4,12,0,0,13.333333333333334,13,STL
Jack Wilson,1977,12,2001,2012,23.5,1,1370,4890,565,1294,61,426,43,270,0.265,0.306,0.366,0.671,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,PIT,SEA"
