Name,Born,Years,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Thomas Albright,1909,2,-0.6,0,14,20,0,2,0,0,0,2,0.1,0.182,0.1,0.282,-29,0,5.0,7.74,68.0,1.866,14,4,1,54.666666666666664,14,"BAG,NYC"
Willie Simms,1908,7,-1.8,0,207,784,115,175,5,64,31,79,0.223,0.297,0.299,0.595,76,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CAG,CT,KCM"
Sol Carter,1908,1,-0.2,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,19.29,27.0,2.143,2,0,0,2.3333333333333335,1,OAK
Jabbo Andrews,1907,10,3.6,0,271,967,138,287,23,157,11,70,0.297,0.348,0.452,0.8,122,0,3.0,12.96,38.0,2.58,6,3,0,16.666666666666668,5,"AB2,BBB,BCA,CAG,CBB,HG,JRC,MRS,NYC,PC,SEN"
Howie Williamson,1904,1,0.0,0,10,9,0,2,0,0,0,1,0.222,0.3,0.222,0.522,37,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Max Rosenfeld,1902,3,-0.4,0,42,57,8,17,2,7,2,2,0.298,0.322,0.474,0.796,115,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Ox Eckhardt,1901,2,-0.1,0,24,52,6,10,1,7,0,5,0.192,0.263,0.269,0.532,43,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,LAD"
Danny Taylor,1900,9,13.8,0,674,2190,388,650,44,305,56,267,0.297,0.375,0.446,0.821,121,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,LAD,MIN"
Waddy MacPhee,1899,1,0.1,0,2,7,2,2,0,0,0,1,0.286,0.375,0.571,0.946,139,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Tommy Thomas,1899,12,25.3,0,399,722,57,141,3,71,0,40,0.195,0.238,0.236,0.473,24,117,128.0,4.11,104.0,1.403,398,267,13,2176.3333333333335,736,"BAL,BOS,CHW,MIN,PHI"
Hinkey Haines,1898,1,-0.3,0,28,25,9,4,0,3,3,4,0.16,0.276,0.24,0.516,35,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Nemo Gaines,1897,1,0.2,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0.0,0.0,0.0,1.5,4,0,0,4.666666666666667,1,MIN
Fritz Maisel,1889,6,8.9,0,592,2111,295,510,6,148,194,260,0.242,0.327,0.299,0.626,88,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,NYY"
Tom Cantwell,1888,2,0.1,0,8,5,1,3,0,1,0,0,0.6,0.6,0.8,1.4,336,1,0.0,2.35,117.0,1.217,8,1,0,23.0,7,CIN
George Curry,1888,1,-0.5,0,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,3.0,7.47,46.0,2.745,3,3,0,15.666666666666666,2,BAL
Bunny Fabrique,1887,2,-0.4,0,27,90,8,18,1,3,0,8,0.2,0.265,0.267,0.532,62,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Bruce Petway,1885,6,0.9,0,245,719,93,188,4,74,19,60,0.262,0.323,0.324,0.647,80,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,DS
Palmer Hildebrand,1884,1,-0.4,0,26,55,3,9,0,1,1,1,0.164,0.207,0.2,0.407,17,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Sam Frock,1882,4,-1.4,0,63,117,6,20,0,9,1,1,0.171,0.178,0.171,0.349,2,15,23.0,3.23,98.0,1.344,63,37,3,343.0,111,"ATL,PIT"
Al Schweitzer,1882,4,1.6,0,280,874,97,208,3,87,47,104,0.238,0.327,0.299,0.626,95,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Cozy Dolan,1882,7,2.5,0,379,1187,210,299,6,111,102,121,0.252,0.328,0.339,0.667,95,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,NYY,PHI,PIT,SFG,STL"
George Whiteman,1882,3,0.8,0,86,258,32,70,1,31,11,27,0.271,0.345,0.357,0.702,112,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,NYY"
Doc Gessler,1880,8,16.6,0,880,2969,370,831,14,363,142,333,0.28,0.37,0.371,0.741,128,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,DET,LAD,MIN"
Frank Owen,1879,8,7.0,0,195,483,33,77,2,26,5,34,0.159,0.218,0.197,0.414,32,82,67.0,2.55,100.0,1.131,194,155,2,1368.3333333333333,443,"CHW,DET"
Sam Leever,1871,13,40.5,0,389,993,90,183,2,78,4,49,0.184,0.228,0.236,0.463,36,194,100.0,2.47,123.0,1.141,388,299,13,2660.6666666666665,847,PIT
Mike Roach,1869,1,-0.6,0,24,78,7,17,0,7,3,3,0.218,0.265,0.231,0.496,37,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,WAS
Mike Grady,1869,11,17.7,0,922,3008,489,884,35,461,114,311,0.294,0.374,0.425,0.799,126,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,PHI,SFG,STL"
Jack Fee,1867,1,0.0,0,7,21,2,3,0,0,0,0,0.143,0.143,0.143,0.286,-20,2,2.0,4.28,97.0,1.75,7,3,0,40.0,10,IND
Jack Leiper,1867,1,-1.0,0,6,21,2,3,0,3,0,0,0.143,0.143,0.143,0.286,-16,2,2.0,5.4,64.0,1.778,6,5,0,45.0,19,CLS
