Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Enmanuel Valdez,1998,3,2023,2025,-0.9,0,135,367,41,84,12,50,6,27,0.229,0.281,0.392,0.673,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,PIT"
Corbin Martin,1995,3,2019,2022,-1.0,0,5,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5,37,1,5,6.71,65.0,1.89,17,10,0,57.666666666666664,53,"ARI,HOU"
Dylan Cease,1995,7,2019,2025,15.3,0,3,8,1,3,0,0,0,0,0.375,0.375,0.5,0.875,137,58,47,3.82,111.0,1.258,159,159,0,862.0,1034,"CHW,SDP"
Dario Agrazal,1994,1,2019,2019,0.6,0,14,22,0,2,0,2,0,0,0.091,0.087,0.091,0.178,-53,4,5,4.91,88.0,1.364,15,14,0,73.33333333333333,41,PIT
Mitch White,1994,5,2020,2024,-1.9,0,21,15,1,0,0,0,0,1,0.0,0.063,0.0,0.063,-81,4,12,5.25,78.0,1.422,71,22,0,185.0,155,"LAD,MIL,SFG,TOR"
Scott Effross,1993,3,2021,2024,1.4,0,13,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,3,5,2.89,146.0,1.058,77,1,4,74.66666666666667,82,"CHC,NYY"
Carlos Estévez,1992,9,2016,2025,5.2,1,219,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,27,31,4.16,115.0,1.351,445,0,87,426.3333333333333,449,"ANA,COL,KCR,PHI"
Myles Jaye,1991,1,2017,2017,-0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,12.08,38.0,2.211,5,2,0,12.666666666666666,4,DET
Austin Barnes,1989,11,2015,2025,4.5,0,603,1487,202,329,35,160,23,195,0.221,0.322,0.336,0.658,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Austin Nola,1989,5,2019,2023,4.8,0,345,1049,125,261,24,136,3,107,0.249,0.326,0.37,0.696,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SDP,SEA"
Shawn O'Malley,1987,3,2014,2016,0.5,0,124,268,37,62,3,25,11,30,0.231,0.315,0.317,0.632,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,SEA"
Barret Browning,1984,1,2012,2012,-0.2,0,22,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,3,5.12,76.0,1.293,22,0,0,19.333333333333332,11,STL
Bill Hall,1979,11,2002,2012,9.6,0,1053,3334,450,827,125,440,62,286,0.248,0.308,0.436,0.744,93,0,0,0.0,0.0,0.0,1,0,0,1.0,0,"BAL,BOS,HOU,MIL,SEA,SFG"
B.J. Ryan,1975,11,1999,2009,11.6,2,40,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,21,28,3.37,133.0,1.282,560,0,117,536.6666666666666,625,"BAL,CIN,TOR"
Einar Díaz,1972,11,1996,2006,3.3,0,673,2061,222,523,21,202,21,96,0.254,0.302,0.346,0.649,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,LAD,STL,TEX,WSN"
Melvin Nieves,1971,7,1992,1998,-2.3,0,458,1228,163,284,63,187,4,136,0.231,0.314,0.438,0.752,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CIN,DET,SDP"
Benny Agbayani,1971,5,1998,2002,1.3,0,383,1091,145,299,39,156,16,139,0.274,0.362,0.445,0.806,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,COL,NYM"
Mel Stottlemyre,1963,1,1990,1990,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.88,80.0,1.5,13,2,0,31.333333333333332,14,KCR
Zane Smith,1960,13,1984,1996,20.2,0,362,551,27,87,0,32,1,13,0.158,0.18,0.187,0.367,1,100,115,3.74,105.0,1.335,360,291,3,1919.3333333333333,1011,"ATL,BOS,PIT,WSN"
Carl Willis,1960,9,1984,1995,1.9,0,49,4,0,1,0,0,0,1,0.25,0.4,0.25,0.65,82,22,16,4.25,100.0,1.382,267,2,13,390.0,222,"CHW,CIN,DET,MIN"
José Sosa,1952,2,1975,1976,0.1,0,35,9,2,3,1,3,0,0,0.333,0.333,0.778,1.111,213,1,3,4.6,74.0,1.636,34,2,1,58.666666666666664,36,HOU
Ray Knight,1952,13,1974,1988,13.2,2,1495,4829,490,1311,84,595,14,343,0.272,0.321,0.39,0.711,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CIN,DET,HOU,NYM"
Steve Lawson,1950,1,1972,1972,0.3,0,13,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,509,0,0,2.81,110.0,1.438,13,0,1,16.0,13,TEX
