Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Bradley Blalock,2000,2,2024,2025,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,8.29,57.0,1.886,12,9,0,46.666666666666664,28,"COL,MIL"
Alex Jackson,1995,5,2019,2024,-1.4,0,124,302,30,40,6,24,1,26,0.133,0.224,0.232,0.456,27,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,FLA,MIL,TBD"
Enyel De Los Santos,1995,7,2018,2025,1.4,0,44,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,15,7,4.38,95.0,1.294,246,3,3,267.3333333333333,283,"ATL,CHW,CLE,NYY,PHI,PIT,SDP"
Zach Jackson,1994,2,2022,2023,1.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,4,2.86,135.0,1.348,73,0,4,66.0,90,OAK
Nabil Crismatt,1994,5,2020,2024,0.4,0,43,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,9,6,3.71,106.0,1.299,114,1,0,177.0,162,"ARI,LAD,SDP,STL"
Tanner Rainey,1992,8,2018,2025,-0.2,0,87,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,5,10,5.32,80.0,1.49,201,0,15,191.33333333333334,239,"CIN,PIT,WSN"
Garrett Cooper,1990,8,2017,2024,3.7,1,517,1735,192,459,57,233,1,157,0.265,0.333,0.427,0.759,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,FLA,NYY,SDP"
Waldis Joaquín,1986,3,2009,2011,-0.2,0,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,5.4,77.0,1.8,19,0,0,21.666666666666668,17,SFG
Rúben Gotay,1982,4,2004,2008,-0.4,0,316,726,84,185,12,77,6,60,0.255,0.315,0.371,0.685,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,KCR,NYM"
Willy Taveras,1981,7,2004,2010,5.1,0,670,2412,358,662,8,128,195,136,0.275,0.32,0.327,0.647,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,COL,HOU,WSN"
Hideki Okajima,1975,6,2007,2013,6.8,1,18,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,17,8,3.09,149.0,1.262,266,0,6,250.33333333333334,216,"BOS,OAK"
Tarrik Brock,1973,1,2000,2000,-0.1,0,13,12,1,2,0,0,1,4,0.167,0.375,0.167,0.542,46,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
