Name,Born,Years,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jim Bailey,1934,1,-0.1,0,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1.0,6.17,68.0,1.971,3,1,0,11.666666666666666,7,CIN
Neil Chrisley,1931,5,-1.8,0,302,619,60,130,16,64,3,55,0.21,0.275,0.349,0.624,69,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET,MIN"
Doug Hansen,1928,1,0.0,0,3,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Jim Pruett,1917,2,-0.1,0,9,13,2,3,0,0,0,2,0.231,0.375,0.231,0.606,78,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Lefty Wilson,1916,5,2.0,0,28,62,2,4,0,1,0,0,0.065,0.065,0.065,0.129,-63,10,9.0,3.43,126.0,1.239,28,20,0,157.33333333333334,103,"BEG,KCM,MRS,PC"
Emil Mailho,1908,1,-0.2,0,21,18,5,1,0,0,0,5,0.056,0.261,0.056,0.317,-17,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Henry Wright,1906,6,1.7,0,78,158,15,28,0,8,3,7,0.177,0.212,0.203,0.415,17,17,19.0,4.39,97.0,1.428,57,36,0,334.0,118,"BEG,CCU"
Joe Berry,1904,4,7.4,0,133,70,5,11,0,3,0,4,0.157,0.203,0.186,0.388,13,21,22.0,2.45,139.0,1.133,133,0,18,294.0,117,"CHC,CLE,OAK"
Hugh McMullen,1901,4,-1.3,0,64,108,6,19,0,6,1,2,0.176,0.191,0.204,0.395,6,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,MIN,SFG"
Tony Kaufmann,1900,12,7.9,0,260,414,62,91,9,57,4,28,0.22,0.269,0.336,0.605,57,64,62.0,4.18,97.0,1.442,202,124,11,1086.3333333333333,345,"CHC,PHI,SFG,STL"
Dee Cousineau,1898,3,0.0,0,5,4,1,2,0,2,0,0,0.5,0.5,0.5,1.0,172,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Frank Shellenback,1898,2,0.9,0,37,65,4,8,0,1,0,10,0.123,0.24,0.139,0.379,12,10,15.0,3.06,92.0,1.424,36,25,2,217.66666666666666,57,CHW
Fred Wigington,1897,1,0.1,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0.0,3.24,125.0,1.92,4,0,0,8.333333333333334,2,STL
Scrappy Moore,1892,1,-0.1,0,4,8,1,1,0,0,0,1,0.125,0.222,0.125,0.347,8,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Fred Tyler,1891,1,-0.4,0,6,19,2,2,0,2,0,1,0.105,0.15,0.105,0.255,-25,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Elmer Brown,1888,1,-0.1,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,ABC
Bill Otey,1886,3,-1.4,0,24,34,4,7,0,1,0,0,0.206,0.229,0.265,0.493,47,1,5.0,5.01,58.0,1.55,24,5,0,100.66666666666667,33,"MIN,PIT"
Charlie Girard,1884,1,-1.1,0,7,8,1,1,0,0,0,0,0.125,0.125,0.25,0.375,8,1,2.0,6.41,49.0,1.688,7,1,1,26.666666666666668,11,PHI
Jack Barnett,1879,1,0.1,0,59,206,18,49,0,12,5,15,0.238,0.296,0.316,0.612,95,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Fred Crolius,1876,2,-0.9,0,58,238,26,58,1,20,6,9,0.244,0.3,0.298,0.598,69,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,PIT"
Sammy Strang,1876,10,18.2,0,903,2933,479,790,16,253,216,464,0.269,0.377,0.343,0.72,113,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW,LAD,LOU,SFG"
Pete Hotaling,1856,9,7.9,0,840,3492,590,931,9,371,78,224,0.267,0.314,0.353,0.667,108,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CBL,CLV,CNR,LAD,WOR"
Trick McSorley,1852,4,-0.1,0,43,146,19,34,0,3,3,5,0.233,0.258,0.267,0.525,75,0,0.0,4.5,93.0,2.5,1,0,0,2.0,1,"SLM,SLR,STL,TOL"
