Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Matt Mervis,1998,3,2023,2025,-1.8,0,78,236,24,39,10,28,0,20,0.165,0.238,0.322,0.56,54,0,0,81.0,8.0,10.5,1,0,0,0.6666666666666666,0,"CHC,FLA"
Nivaldo Rodriguez,1997,2,2020,2021,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.5,101.0,1.813,9,0,0,16.0,11,HOU
Packy Naughton,1996,3,2021,2023,-0.1,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,6,4.98,85.0,1.508,37,8,1,59.666666666666664,48,"ANA,STL"
Albert Almora,1994,7,2016,2022,3.2,0,600,1491,189,386,33,163,7,86,0.259,0.3,0.383,0.683,80,0,0,27.0,20.0,2.0,1,0,0,1.0,0,"CHC,CIN,NYM"
Tyler Bashlor,1993,3,2018,2020,-0.7,0,46,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,6,5.78,70.0,1.428,56,0,0,62.333333333333336,51,"NYM,PIT"
Keone Kela,1993,7,2015,2021,5.1,0,66,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,23,13,3.33,135.0,1.13,243,0,28,227.33333333333334,279,"PIT,SDP,TEX"
Nolan Arenado,1991,13,2013,2025,57.6,8,1767,6734,983,1905,351,1174,29,574,0.283,0.339,0.509,0.848,119,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,STL"
Paco Rodríguez,1991,4,2012,2015,2.1,0,118,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,4,5,2.53,144.0,0.996,124,0,2,85.33333333333333,91,LAD
Travis Shaw,1990,8,2015,2022,8.5,0,733,2374,310,563,114,366,20,275,0.237,0.319,0.437,0.757,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,MIL,TOR"
Shogo Akiyama,1988,2,2020,2021,-0.3,0,142,317,32,71,0,21,9,39,0.224,0.32,0.274,0.594,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Richard Bleier,1987,8,2016,2023,5.7,0,80,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,15,6,3.27,135.0,1.217,335,2,5,330.3333333333333,187,"BAL,BOS,FLA,NYY"
Tommy Manzella,1983,2,2009,2010,-1.4,0,90,263,17,59,1,21,0,13,0.224,0.266,0.262,0.528,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
Justin Wayne,1979,3,2002,2004,-1.5,0,26,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,5,8,6.13,68.0,1.654,26,8,0,61.666666666666664,37,FLA
Justin Huisman,1979,1,2004,2004,-0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.84,71.0,1.76,14,0,1,25.0,13,KCR
Kelly Dransfeldt,1975,4,1999,2004,-0.6,0,51,112,10,23,1,11,0,4,0.205,0.233,0.259,0.492,25,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,TEX"
Antonio Alfonseca,1972,11,1997,2007,3.6,0,548,14,0,2,0,2,0,0,0.143,0.143,0.143,0.286,-24,35,37,4.11,104.0,1.512,592,0,129,613.0,400,"ATL,CHC,FLA,PHI,TEX"
Marc Sagmoen,1971,1,1997,1997,-0.5,0,21,43,2,6,1,4,0,2,0.14,0.174,0.256,0.43,8,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Fernando Viña,1969,12,1993,2004,12.3,1,1148,4240,627,1196,40,343,116,288,0.282,0.348,0.379,0.728,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,MIL,NYM,SEA,STL"
Ken Takahashi,1969,1,2009,2009,0.5,0,26,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,2.96,139.0,1.354,28,0,0,27.333333333333332,23,NYM
Curt Young,1960,11,1983,1993,4.2,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,69,53,4.31,90.0,1.354,251,162,0,1107.0,536,"KCR,NYY,OAK"
Rick Grapenthin,1958,3,1983,1985,-0.4,0,19,7,1,2,0,0,0,0,0.286,0.286,0.286,0.571,64,1,3,6.35,57.0,1.529,19,1,2,34.0,16,WSN
Bruce Bochy,1955,9,1978,1987,2.3,0,358,802,75,192,26,93,1,67,0.239,0.298,0.388,0.685,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,NYM,SDP"
Rick Jones,1955,3,1976,1978,1.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,9,4.02,100.0,1.679,37,26,0,159.0,72,"BOS,SEA"
Bruce Robinson,1954,3,1978,1980,-0.4,0,38,101,5,23,0,10,0,4,0.228,0.257,0.277,0.534,53,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYY,OAK"
Bruce Taylor,1953,3,1977,1979,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,3.86,114.0,1.143,30,0,2,49.0,27,DET
Don Reynolds,1953,2,1978,1979,-0.3,0,87,132,14,32,0,16,1,22,0.242,0.348,0.295,0.644,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Sergio Robles,1946,3,1972,1976,-0.3,0,16,21,0,2,0,0,0,3,0.095,0.208,0.095,0.304,-10,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,LAD"
Bob Montgomery,1944,10,1970,1979,2.2,0,387,1185,125,306,23,156,6,64,0.258,0.296,0.372,0.669,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Frank Fernández,1943,6,1967,1972,6.8,0,285,727,92,145,39,116,4,164,0.199,0.35,0.395,0.744,114,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,NYY,OAK,TEX"
Jim Lonborg,1942,15,1965,1979,14.3,1,426,770,41,105,3,43,1,51,0.136,0.191,0.175,0.366,3,157,137,3.86,95.0,1.308,425,368,4,2464.3333333333335,1475,"BOS,MIL,PHI"
Garry Roggenburk,1940,5,1963,1969,-0.8,0,79,20,1,2,0,0,0,2,0.1,0.182,0.1,0.282,-19,6,9,3.64,101.0,1.556,79,6,7,126.0,56,"BOS,MIL,MIN"
Bernie Allen,1939,12,1962,1973,9.3,0,1139,3404,357,815,73,352,13,370,0.239,0.314,0.357,0.671,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,NYY,TEX,WSN"
Rich Rollins,1938,10,1961,1970,11.8,2,1002,3303,419,887,77,399,17,266,0.269,0.328,0.388,0.717,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,MIL,MIN"
Ed Winceniak,1929,2,1956,1957,-0.4,0,32,67,6,14,1,8,0,3,0.209,0.243,0.299,0.541,46,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Chris Vierira,1925,1,1948,1948,-0.5,0,3,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,20.25,22.0,5.25,1,1,0,1.3333333333333333,0,NBY
Alton Brown,1925,1,1951,1951,-0.3,0,7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,9.26,46.0,2.229,7,0,0,11.666666666666666,7,MIN
