Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Evan White,1996,2,2020,2021,-0.7,0,84,279,27,46,10,35,1,24,0.165,0.235,0.308,0.544,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Nomar Mazara,1995,7,2016,2022,1.1,0,684,2448,294,626,85,360,7,197,0.256,0.315,0.414,0.729,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,DET,SDP,TEX"
Dairon Blanco,1993,3,2022,2024,1.3,0,162,251,57,65,7,33,56,18,0.259,0.315,0.418,0.733,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Aaron Judge,1992,9,2016,2024,52.6,6,993,3564,736,1026,315,716,53,693,0.288,0.406,0.604,1.01,173,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Joey Wendle,1990,9,2016,2024,13.0,1,667,2142,268,561,32,220,62,125,0.262,0.311,0.384,0.695,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,NYM,OAK,TBD"
Johnny Davis,1990,1,2019,2019,-0.1,0,8,4,5,1,0,0,0,0,0.25,0.25,0.75,1.0,152,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TBD
Chad Bettis,1989,7,2013,2019,2.6,0,152,142,7,8,0,6,0,13,0.056,0.136,0.056,0.192,-49,31,31,5.12,93.0,1.468,164,92,1,600.6666666666666,431,COL
Sean Rodríguez,1985,13,2008,2020,8.9,0,1103,2572,344,580,81,298,42,225,0.226,0.302,0.379,0.681,87,0,0,0.0,0.0,0.0,2,0,0,1.3333333333333333,1,"ANA,ATL,FLA,PHI,PIT,TBD"
Shawn Kelley,1984,11,2009,2019,4.2,0,190,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,32,25,3.8,110.0,1.19,493,0,26,464.6666666666667,521,"NYY,OAK,SDP,SEA,TEX,WSN"
Brian Omogrosso,1984,2,2012,2013,-0.2,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,5.54,78.0,1.768,29,0,0,37.333333333333336,34,CHW
Alejandro Machado,1982,1,2005,2005,0.2,0,10,5,4,1,0,0,0,1,0.2,0.333,0.4,0.733,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Mike Wood,1980,5,2003,2007,-0.5,0,7,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,16,22,5.49,84.0,1.581,115,39,2,344.0,183,"KCR,OAK,TEX"
Joe Crede,1978,10,2000,2009,14.7,1,888,3101,392,787,140,470,4,199,0.254,0.304,0.444,0.748,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,MIN"
Kosuke Fukudome,1977,5,2008,2012,4.4,1,596,1929,264,498,42,195,29,307,0.258,0.359,0.395,0.754,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW,CLE"
