Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Cade Povich,2000,1,2024,2024,-0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,9,5.2,72.0,1.431,16,16,0,79.66666666666667,69,BAL
Dennis Santana,1996,7,2018,2024,-0.3,0,20,6,0,2,0,2,0,0,0.333,0.333,0.5,0.833,119,11,15,4.76,89.0,1.319,205,1,4,221.33333333333334,209,"LAD,NYM,NYY,PIT,TEX"
Adam Haseley,1996,5,2019,2023,1.4,0,158,379,49,98,5,43,5,27,0.259,0.319,0.356,0.675,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,PHI"
Gabe Speier,1995,6,2019,2024,0.6,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,6,4.18,98.0,1.234,139,1,1,118.33333333333333,132,"KCR,SEA"
Tomás Nido,1994,8,2017,2024,-1.6,0,323,877,89,184,17,86,1,39,0.21,0.245,0.309,0.554,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,NYM"
Shintaro Fujinami,1994,1,2023,2023,-2.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,8,7.18,58.0,1.494,64,7,2,79.0,83,"BAL,OAK"
Kyle Bird,1993,1,2019,2019,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.82,68.0,2.053,12,0,1,12.666666666666666,10,TEX
Edgar Olmos,1990,2,2013,2015,-0.5,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,5.21,76.0,1.789,11,2,0,19.0,6,"FLA,SEA"
Burch Smith,1990,6,2013,2024,-1.6,0,29,10,0,1,0,0,0,1,0.1,0.182,0.1,0.282,-16,9,12,5.79,72.0,1.512,152,13,1,247.33333333333334,230,"BAL,FLA,KCR,MIL,OAK,SDP,SFG"
Raudel Lazo,1989,1,2015,2015,0.1,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.18,128.0,1.235,7,0,0,5.666666666666667,5,FLA
Pedro Hernández,1989,3,2012,2014,-1.1,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,5,7.33,57.0,1.869,16,14,0,66.33333333333333,33,"CHW,COL,MIN"
Brad Brach,1986,11,2011,2021,5.4,1,245,5,0,1,0,1,0,0,0.2,0.2,0.2,0.4,7,38,29,3.55,116.0,1.337,531,0,34,552.6666666666666,589,"ATL,BAL,CHC,CIN,NYM,SDP"
Brennan Boesch,1985,6,2010,2015,0.7,0,481,1577,192,394,48,195,22,109,0.25,0.303,0.4,0.703,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CIN,DET,NYY"
Adonis García,1985,3,2015,2017,-0.2,0,244,896,104,239,29,110,7,36,0.267,0.3,0.414,0.714,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Justin Ruggiano,1982,9,2007,2017,2.5,0,483,1340,164,343,53,163,40,114,0.256,0.318,0.434,0.753,104,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,FLA,LAD,NYM,SEA,SFG,TBD,TEX"
Hisashi Iwakuma,1981,6,2012,2017,16.8,1,9,11,0,0,0,0,0,1,0.0,0.083,0.0,0.083,-73,63,39,3.42,111.0,1.143,150,136,2,883.6666666666666,714,SEA
