Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Edward Cabrera,1998,5,2021,2025,6.7,0,6,7,0,1,0,1,0,0,0.143,0.143,0.286,0.429,12,23,29,4.09,107.0,1.312,85,83,0,411.6666666666667,454,FLA
Anthony Castro,1995,3,2020,2022,-0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,6.0,72.0,1.59,38,0,1,39.0,45,"CLE,DET,TOR"
Koda Glover,1993,3,2016,2018,0.2,0,62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,4.55,97.0,1.247,63,0,9,55.333333333333336,42,WSN
Lorenzo Cain,1986,13,2010,2022,38.2,2,1171,4314,626,1220,87,454,190,362,0.283,0.343,0.407,0.749,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,MIL"
Hunter Pence,1983,14,2007,2020,30.9,4,1707,6420,891,1791,244,942,120,520,0.279,0.334,0.461,0.794,114,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,PHI,SFG,TEX"
Steve Pearce,1983,13,2007,2019,10.4,0,766,2256,290,572,91,303,13,240,0.254,0.332,0.44,0.772,108,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,HOU,NYY,PIT,TBD,TOR"
Jose Díaz,1980,2,2006,2008,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.39,54.0,2.609,5,0,0,7.666666666666667,5,"KCR,TEX"
Kevin Ohme,1971,1,2003,2003,0.3,0,2,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,433,0,0,0.0,0.0,0.923,2,0,0,4.333333333333333,2,STL
Ricardo Rincón,1970,11,1997,2008,7.2,0,150,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,21,24,3.59,126.0,1.319,565,0,21,443.6666666666667,400,"CLE,NYM,OAK,PIT,STL"
Wes Chamberlain,1966,6,1990,1995,1.2,0,385,1263,144,322,43,167,20,77,0.255,0.299,0.424,0.722,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,PHI"
Jeff DeWillis,1965,1,1987,1987,0.1,0,13,25,2,3,1,2,0,2,0.12,0.185,0.28,0.465,20,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Doug Strange,1964,9,1989,1998,0.5,0,707,1859,194,434,31,211,14,155,0.233,0.295,0.338,0.633,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,DET,PIT,SEA,TEX,WSN"
Mark Leiter,1963,11,1990,2001,3.1,0,183,188,8,21,0,14,0,9,0.112,0.152,0.117,0.269,-27,65,73,4.57,92.0,1.375,335,149,26,1184.3333333333333,892,"ANA,DET,MIL,NYY,PHI,SEA,SFG,WSN"
Jeff Bittiger,1962,4,1986,1989,0.4,0,3,3,1,1,1,1,0,0,0.333,0.333,1.333,1.667,333,4,6,4.77,85.0,1.452,33,12,0,94.33333333333333,53,"CHW,MIN,PHI"
Ed Amelung,1959,2,1984,1986,0.2,0,42,57,7,11,0,4,3,2,0.193,0.22,0.193,0.413,19,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Ike Brown,1942,6,1969,1974,3.0,0,280,536,85,137,20,65,3,90,0.256,0.364,0.41,0.774,116,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
John Stephenson,1941,10,1964,1973,-2.2,0,451,989,83,214,12,93,0,63,0.216,0.271,0.296,0.567,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHC,NYM,SFG"
Jim Schelle,1917,1,1939,1939,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,inf,6.0,0.0,1,0,0,0.0,0,OAK
Oscar Grimes,1915,9,1938,1946,6.3,0,602,1832,235,469,18,200,30,297,0.256,0.363,0.352,0.715,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,NYY,OAK"
Woody Upchurch,1912,2,1935,1936,-0.3,0,10,14,0,3,0,1,0,0,0.214,0.214,0.286,0.5,26,0,4,7.42,66.0,1.947,10,5,0,43.666666666666664,8,OAK
Jake Mooty,1912,7,1936,1944,1.4,0,116,132,11,27,0,5,0,3,0.205,0.222,0.212,0.434,24,16,23,4.03,88.0,1.448,111,38,8,433.6666666666667,145,"CHC,CIN,DET"
Roxie Lawson,1906,9,1930,1940,3.5,0,209,283,26,49,0,17,0,12,0.173,0.209,0.212,0.421,6,47,39,5.37,89.0,1.732,208,83,11,851.6666666666666,258,"BAL,CLE,DET"
