Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Eury Pérez,2003,2,2023,2025,3.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,11,3.67,124.0,1.086,38,38,0,181.33333333333334,202,FLA
Rhylan Thomas,2000,1,2025,2025,0.0,0,3,8,2,1,0,2,0,1,0.125,0.2,0.25,0.45,30,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Michael Mercado,1999,2,2024,2025,-0.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,11.81,37.0,2.25,8,2,0,16.0,14,PHI
Tony Santillan,1997,5,2021,2025,4.9,0,27,7,1,1,0,0,0,0,0.143,0.143,0.286,0.429,7,6,12,3.02,152.0,1.246,156,5,11,167.0,196,CIN
Luís Madero,1997,1,2021,2021,-0.3,0,6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,9.0,48.0,1.75,6,0,0,12.0,4,FLA
Reiver Sanmartin,1996,4,2021,2025,-0.5,0,3,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,7,4,5.66,80.0,1.648,62,6,0,84.33333333333333,73,CIN
Dauri Moreta,1996,4,2021,2025,1.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,5,4.2,106.0,1.141,110,1,2,115.66666666666667,137,"CIN,PIT"
Danny Jansen,1995,8,2018,2025,10.8,0,595,1771,245,386,86,253,1,205,0.218,0.309,0.412,0.72,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,MIL,TBD,TOR"
Jesus Cruz,1995,2,2020,2022,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.45,59.0,1.655,8,0,0,9.666666666666666,8,"ATL,STL"
Trey Wingenter,1994,4,2018,2024,-0.5,0,69,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,5.66,74.0,1.322,97,1,1,95.33333333333333,127,"BOS,CHC,DET,SDP"
Daniel Zamora,1993,3,2018,2021,0.0,0,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,4.5,92.0,1.364,37,0,0,22.0,27,"NYM,SEA"
Cody Reed,1993,6,2016,2021,-1.0,0,41,25,1,0,0,0,0,2,0.0,0.074,0.0,0.074,-78,2,13,5.22,84.0,1.584,65,18,1,136.33333333333334,128,"CIN,TBD"
Henry Ramos,1992,2,2021,2023,-0.4,0,41,124,14,28,1,13,2,15,0.226,0.312,0.306,0.619,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CIN"
Adeiny Hechavarría,1989,9,2012,2020,5.0,0,922,3071,311,778,37,273,35,163,0.253,0.291,0.351,0.641,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,FLA,NYM,NYY,PIT,TBD,TOR"
Chris Tillman,1988,10,2009,2018,8.7,1,9,14,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,74,60,4.57,91.0,1.378,210,205,0,1145.0,847,BAL
John Danks,1985,10,2007,2016,20.2,0,11,24,0,2,0,0,0,1,0.083,0.12,0.083,0.203,-44,79,104,4.38,98.0,1.346,247,247,0,1503.3333333333333,1102,CHW
Aaron Laffey,1985,8,2007,2015,2.4,0,12,9,0,2,0,0,0,0,0.222,0.222,0.222,0.444,22,26,29,4.44,95.0,1.519,156,68,1,494.3333333333333,245,"CLE,COL,NYM,NYY,SEA,TOR"
Michael Aubrey,1982,2,2008,2009,0.2,0,46,135,14,35,6,17,0,10,0.259,0.31,0.444,0.755,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CLE"
Yoel Hernández,1980,1,2007,2007,-0.1,0,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.28,88.0,1.37,14,0,0,15.333333333333334,13,PHI
Milton Bradley,1978,12,2000,2011,16.9,1,1042,3605,541,976,125,481,88,496,0.271,0.364,0.44,0.804,113,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,LAD,OAK,SDP,SEA,TEX,WSN"
Tim Corcoran,1978,3,2005,2007,1.2,0,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,5,9,4.97,92.0,1.535,40,17,0,130.33333333333334,78,TBD
Paul Phillips,1977,7,2004,2010,0.5,0,91,221,27,58,3,26,0,11,0.262,0.298,0.357,0.655,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,COL,KCR"
Reynaldo Garcia,1974,2,2002,2003,-0.7,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11.25,46.0,2.05,20,0,0,20.0,17,TEX
Ricky Otero,1972,3,1995,1997,-0.9,0,189,613,79,157,2,36,18,56,0.256,0.32,0.326,0.647,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,PHI"
Jeromy Burnitz,1969,14,1993,2006,19.9,1,1694,5710,917,1447,315,981,74,739,0.253,0.345,0.481,0.826,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,COL,LAD,MIL,NYM,PIT"
Billy Brewer,1968,7,1993,1999,1.9,0,51,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,11,11,4.79,100.0,1.483,203,0,5,178.66666666666666,137,"KCR,NYY,OAK,PHI"
Mike Diaz,1960,4,1983,1988,0.4,0,293,683,70,169,31,102,1,71,0.247,0.319,0.429,0.748,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW,PIT"
Barry Cort,1956,1,1977,1977,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,3.33,124.0,1.397,7,3,0,24.333333333333332,17,MIL
Dick Sharon,1950,3,1973,1975,0.6,0,242,467,46,102,13,46,6,50,0.218,0.293,0.345,0.638,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,SDP"
Ray Bare,1949,5,1972,1977,-0.1,0,24,5,1,1,0,1,0,0,0.2,0.2,0.2,0.4,13,16,26,4.79,80.0,1.524,88,49,1,340.0,145,"DET,STL"
Ted Sizemore,1945,12,1969,1980,16.2,0,1411,5011,577,1311,23,430,59,469,0.262,0.325,0.321,0.646,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,LAD,PHI,STL"
Willie Davis,1940,18,1960,1979,60.8,2,2429,9174,1217,2561,182,1053,398,418,0.279,0.311,0.412,0.723,106,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,LAD,SDP,STL,TEX,WSN"
J C Hartman,1934,2,1962,1963,-1.4,0,90,238,13,44,0,8,2,6,0.185,0.211,0.21,0.421,20,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
Ed Bailey,1931,14,1953,1966,27.2,6,1212,3581,432,915,155,540,17,545,0.256,0.355,0.429,0.784,110,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,CHC,CIN,SFG"
Raúl López,1929,1,1948,1948,0.1,0,13,19,5,3,0,1,0,5,0.158,0.333,0.158,0.491,44,2,5,4.3,79.0,1.705,13,6,0,58.666666666666664,35,NYC
Bill Pierro,1926,1,1950,1950,-1.0,0,13,9,1,2,0,0,0,0,0.222,0.222,0.222,0.444,16,0,2,10.55,42.0,2.103,12,3,0,29.0,13,PIT
Cyril Byron,1920,1,1946,1946,0.0,0,1,5,1,1,0,0,0,0,0.2,0.2,0.4,0.6,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BEG
Elmer Gedeon,1917,1,1939,1939,-0.1,0,5,15,1,3,0,1,0,2,0.2,0.294,0.2,0.494,33,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Joe Hoover,1915,3,1943,1945,1.2,0,338,1238,177,301,5,84,19,92,0.243,0.3,0.316,0.616,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Eddie Mayo,1910,9,1936,1948,5.3,0,834,3013,353,759,26,287,29,257,0.252,0.313,0.328,0.641,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET,OAK,SFG"
Red Lindsay,1905,1,1934,1934,-0.3,0,9,25,1,4,0,1,0,2,0.16,0.222,0.16,0.382,8,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PBG
A.J. Lockhart,1898,1,1925,1925,-0.1,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WP
Walt Lynch,1897,1,1922,1922,0.0,0,3,2,1,1,0,0,0,0,0.5,0.5,0.5,1.0,162,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
George Distel,1896,1,1918,1918,-0.1,0,8,17,3,3,0,1,0,2,0.176,0.263,0.353,0.616,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Chaney White,1894,11,1923,1936,12.4,0,598,2284,473,734,26,376,50,217,0.321,0.384,0.435,0.82,116,0,1,6.75,73.0,3.75,1,0,0,2.6666666666666665,0,"BAG,BBS,HIL,NYC,PS,WP"
Red Gunkel,1894,1,1916,1916,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1,0,0,1.0,1,CLE
Jimmy Oldham,1893,4,1920,1923,-0.1,0,56,123,10,26,0,11,0,5,0.211,0.242,0.252,0.494,36,16,15,5.37,77.0,1.515,55,30,1,298.3333333333333,167,SLS
Vern Hughes,1893,1,1914,1914,-0.1,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,3.18,113.0,1.412,3,0,0,5.666666666666667,0,BLT
Jack Sheehan,1893,2,1920,1921,-0.2,0,8,17,2,2,0,0,0,1,0.118,0.167,0.176,0.343,-9,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
