Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Chase Petty,2003,1,2025,2025,-0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,19.5,24.0,3.667,3,2,0,6.0,7,CIN
Ronny Mauricio,2001,2,2023,2025,0.3,0,46,168,18,40,5,14,9,12,0.238,0.293,0.363,0.656,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Orion Kerkering,2001,3,2023,2025,2.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,6,2.37,180.0,1.196,104,2,2,98.66666666666667,112,PHI
Shane Smith,2000,1,2025,2025,1.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,5,3.38,123.0,1.272,15,15,0,74.66666666666667,68,CHW
Beau Brieske,1998,4,2022,2025,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,17,4.14,97.0,1.294,108,29,4,206.33333333333334,170,DET
Mitch Keller,1996,7,2019,2025,7.3,1,33,38,2,3,0,0,0,2,0.079,0.125,0.079,0.204,-43,38,60,4.51,95.0,1.388,150,148,0,801.0,764,PIT
Conner Greene,1995,1,2021,2021,-0.4,0,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,7.11,65.0,1.737,24,1,0,25.333333333333332,26,"BAL,LAD"
J.P. France,1995,2,2023,2024,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,9,4.4,96.0,1.41,29,28,0,161.66666666666666,123,HOU
Eduardo Jiménez,1995,1,2019,2019,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.91,83.0,1.594,8,0,0,10.666666666666666,8,DET
Renato Núñez,1994,6,2016,2021,2.1,0,307,1055,137,258,56,154,1,82,0.245,0.308,0.452,0.76,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,DET,OAK,TEX"
John Bormann,1993,1,2017,2017,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Miguel Almonte,1993,3,2015,2018,-0.4,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,8.66,52.0,1.868,19,0,0,17.666666666666668,17,"ANA,KCR"
Martín Pérez,1991,14,2012,2025,14.9,1,16,26,1,1,0,0,0,0,0.038,0.038,0.038,0.077,-79,91,88,4.43,100.0,1.443,318,273,0,1595.6666666666667,1127,"BOS,CHW,MIN,PIT,SDP,TEX"
Odrisamer Despaigne,1987,6,2014,2019,-3.1,0,82,78,0,5,0,1,0,2,0.064,0.088,0.077,0.164,-53,13,26,5.11,74.0,1.449,109,50,1,363.0,224,"ANA,BAL,CHW,FLA,SDP"
Cameron Maybin,1987,15,2007,2021,13.4,0,1162,3824,556,973,72,354,187,368,0.254,0.323,0.374,0.697,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,CHC,DET,FLA,HOU,NYM,NYY,SDP,SEA"
Louis Coleman,1986,7,2011,2018,3.8,0,71,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,12,6,3.51,119.0,1.294,264,0,2,276.6666666666667,272,"DET,KCR,LAD"
Casey Daigle,1981,3,2004,2010,-1.2,0,32,18,2,2,0,0,0,0,0.111,0.111,0.222,0.333,-18,3,4,7.16,64.0,1.967,33,10,0,71.66666666666667,30,"ARI,HOU"
Jason Ellison,1978,6,2003,2008,-0.7,0,344,554,89,139,8,35,22,36,0.251,0.302,0.348,0.65,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,SEA,SFG,TEX"
Eric Valent,1977,5,2001,2005,-0.9,0,205,406,50,95,13,37,0,41,0.234,0.307,0.389,0.696,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,NYM,PHI"
Scott Rolen HOF,1975,17,1996,2012,70.1,7,2038,7398,1211,2077,316,1287,118,899,0.281,0.364,0.49,0.855,122,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,PHI,STL,TOR"
Jeff Sparks,1972,2,1999,2000,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.15,121.0,1.615,23,0,1,30.333333333333332,41,TBD
Guillermo Garcia,1972,2,1998,1999,0.1,0,16,40,3,8,2,4,0,2,0.2,0.238,0.4,0.638,63,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,FLA"
