Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Blaze Alexander,1999,1,2024,2024,0.0,0,61,166,19,41,3,21,3,15,0.247,0.321,0.343,0.664,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Ryan Fernandez,1998,2,2024,2025,-0.1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,8,4.42,94.0,1.46,73,0,2,75.33333333333333,78,STL
Davis Daniel,1997,3,2023,2025,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,4.95,89.0,1.397,10,6,0,43.666666666666664,38,"ANA,ATL"
Max Schuemann,1997,2,2024,2025,0.6,0,148,419,58,92,7,34,14,48,0.22,0.308,0.313,0.62,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Garrett Whitlock,1996,5,2021,2025,6.5,0,5,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,170,19,11,3.29,135.0,1.139,113,23,9,257.3333333333333,271,BOS
Jorge Alfaro,1993,8,2016,2023,2.5,0,496,1590,152,402,48,198,18,72,0.253,0.302,0.393,0.695,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,COL,FLA,PHI,SDP"
Brock Holt,1988,10,2012,2021,8.3,1,751,2367,316,621,25,234,41,233,0.262,0.332,0.362,0.694,88,0,0,7.71,83.0,2.571,3,0,0,2.3333333333333335,0,"BOS,MIL,PIT,TEX,WSN"
Ezequiel Carrera,1987,7,2011,2017,0.8,0,508,1164,174,305,19,97,44,96,0.262,0.325,0.365,0.69,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,DET,PHI,TOR"
José Reyes,1983,16,2003,2018,37.0,4,1877,7552,1180,2138,145,719,517,589,0.283,0.334,0.427,0.761,103,0,0,54.0,10.0,7.0,1,0,0,1.0,0,"COL,FLA,NYM,TOR"
Bobby Keppel,1982,3,2006,2009,0.2,0,7,2,0,0,0,0,0,1,0.0,0.333,0.0,0.333,-2,1,5,5.36,85.0,1.657,49,6,0,92.33333333333333,53,"COL,KCR,MIN"
Josh Newman,1982,2,2007,2008,-0.5,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8.15,59.0,2.208,14,0,0,17.666666666666668,11,"COL,KCR"
Jason Waddell,1981,1,2009,2009,0.0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.4,99.0,1.8,3,0,0,1.6666666666666665,2,CHC
Yhency Brazobán,1980,6,2004,2011,-0.8,0,119,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,10,12,4.76,88.0,1.455,122,0,21,121.0,108,"ARI,LAD"
Odalis Pérez,1978,10,1998,2008,8.9,1,209,340,25,45,1,12,0,6,0.132,0.15,0.171,0.321,-15,73,82,4.46,95.0,1.346,252,221,0,1335.0,920,"ATL,KCR,LAD,WSN"
Adam Pettyjohn,1977,2,2001,2008,-0.8,0,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,7,6.65,65.0,1.667,19,10,0,69.0,41,"CIN,DET"
Bill Selby,1970,5,1996,2003,-1.5,0,198,431,45,96,11,48,1,33,0.223,0.279,0.36,0.638,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CIN,CLE"
Brian Koelling,1969,1,1993,1993,-0.4,0,7,15,2,1,0,0,0,0,0.067,0.125,0.067,0.192,-47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
John Doherty,1967,5,1992,1996,3.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,32,31,4.87,92.0,1.444,148,61,9,521.3333333333334,177,"BOS,DET"
