Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Hunter Bigge,1998,2,2024,2025,0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.51,165.0,1.175,32,1,1,32.333333333333336,36,"CHC,TBD"
Thomas Szapucki,1996,2,2021,2022,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,8.68,48.0,1.929,12,1,0,18.666666666666668,22,"NYM,SFG"
Jeremy Walker,1995,1,2019,2019,0.2,0,6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,1.93,245.0,1.393,6,0,0,9.333333333333334,6,ATL
Aaron Civale,1995,7,2019,2025,6.5,0,2,3,0,0,0,0,0,1,0.0,0.25,0.0,0.25,-22,40,41,4.13,102.0,1.222,128,128,0,689.0,613,"CHW,CLE,MIL,TBD"
Sean Newcomb,1993,9,2017,2025,2.7,0,128,81,4,3,0,1,0,3,0.037,0.071,0.049,0.121,-67,30,29,4.38,98.0,1.478,202,65,2,495.3333333333333,502,"ATL,BOS,CHC,OAK"
Avisaíl García,1991,13,2012,2024,9.4,1,1104,3949,496,1038,140,524,51,262,0.263,0.316,0.417,0.733,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,DET,FLA,MIL,TBD"
Jed Bradley,1990,1,2016,2016,0.0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,5.14,85.0,1.857,6,0,0,7.0,4,ATL
Dallas Beeler,1989,2,2014,2015,-0.4,0,5,7,0,2,0,0,0,0,0.286,0.286,0.429,0.714,95,0,3,6.05,65.0,1.966,5,5,0,19.333333333333332,13,CHC
George Kontos,1985,8,2011,2018,3.8,0,313,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,18,18,3.1,125.0,1.154,350,0,2,357.0,288,"CLE,NYY,PIT,SFG"
Roger Bernadina,1984,7,2008,2014,1.4,0,548,1323,159,312,28,121,59,121,0.236,0.307,0.354,0.661,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,LAD,PHI,WSN"
Kyle McClellan,1984,6,2008,2013,2.5,0,252,46,3,6,0,4,0,1,0.13,0.149,0.152,0.301,-17,19,24,3.79,104.0,1.288,268,17,6,387.3333333333333,260,"STL,TEX"
Hideki Matsui,1974,10,2003,2012,21.2,2,1236,4442,656,1253,175,760,13,547,0.282,0.36,0.462,0.822,118,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,NYY,OAK,TBD"
Damon Hollins,1974,4,1998,2006,0.2,0,256,712,85,172,28,86,11,42,0.242,0.284,0.417,0.701,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,LAD,TBD"
Ryan Klesko,1971,16,1992,2007,27.0,1,1736,5611,874,1564,278,987,91,817,0.279,0.37,0.5,0.87,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,SDP,SFG"
Damon Buford,1970,9,1993,2001,2.5,0,699,1853,280,448,54,218,56,173,0.242,0.311,0.385,0.697,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,CHC,NYM,TEX"
Scott Aldred,1968,9,1990,2000,-2.3,0,66,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,20,39,6.02,78.0,1.623,229,67,1,499.6666666666667,312,"COL,DET,MIN,PHI,TBD,WSN"
Keith Miller,1963,9,1987,1995,3.8,0,465,1326,190,347,12,92,63,100,0.262,0.323,0.351,0.675,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,NYM"
Darrel Akerfelds,1962,5,1986,1991,-1.5,0,102,9,0,1,0,0,0,0,0.111,0.111,0.111,0.222,-38,9,10,5.08,79.0,1.468,125,13,3,233.66666666666666,129,"CLE,OAK,PHI,TEX"
Dave Skaggs,1951,4,1977,1980,0.1,0,205,510,44,123,3,49,0,51,0.241,0.309,0.302,0.61,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL"
Jim Strickland,1946,4,1971,1975,0.2,0,49,4,0,1,0,2,0,2,0.25,0.5,0.25,0.75,122,4,2,2.68,131.0,1.384,60,0,5,77.33333333333333,60,"CLE,MIN"
Gary Jones,1945,2,1970,1971,-0.2,0,14,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,7.88,44.0,1.875,14,0,0,16.0,12,NYY
Sam Parrilla,1943,1,1970,1970,-0.2,0,11,16,0,2,0,0,0,1,0.125,0.176,0.188,0.364,-1,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Gerry Arrigo,1941,10,1961,1970,2.2,0,195,179,10,27,1,11,0,9,0.151,0.191,0.212,0.404,14,35,40,4.14,86.0,1.445,194,80,4,620.0,433,"CHW,CIN,MIN,NYM"
Del Bates,1940,1,1970,1970,-0.6,0,22,60,1,8,0,1,0,6,0.133,0.257,0.167,0.424,18,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Bob Thorpe,1935,1,1955,1955,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,154.0,1.333,2,0,0,3.0,0,CHC
Jack Cusick,1928,2,1951,1952,-1.3,0,114,242,21,42,2,22,2,23,0.174,0.245,0.231,0.477,30,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC"
Jim Mains,1922,1,1943,1943,-0.1,0,1,2,0,0,0,0,0,1,0.0,0.333,0.0,0.333,1,0,1,5.63,64.0,1.5,1,1,0,8.0,4,OAK
Bitsy Mott,1918,1,1945,1945,-0.9,0,90,289,21,64,0,22,2,27,0.221,0.29,0.249,0.539,53,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Freddie Shepard,1916,4,1943,1948,-0.1,0,14,40,7,11,1,5,0,0,0.275,0.275,0.475,0.75,115,0,0,20.25,29.0,3.75,1,1,0,1.3333333333333333,0,"BBB,BEG,CAG"
Pete Naktenis,1914,2,1936,1939,-0.5,0,10,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4,0,0,1,10.72,46.0,2.338,10,1,0,22.666666666666668,19,"CIN,OAK"
Lamar Potter,1909,1,1932,1932,-0.5,0,10,25,3,5,0,1,0,0,0.2,0.2,0.2,0.4,25,1,2,4.98,71.0,1.431,5,3,0,21.666666666666668,9,BCA
Bill Foster HOF,1904,14,1923,1937,47.0,2,264,577,68,126,4,49,1,35,0.218,0.263,0.279,0.542,47,110,56,2.63,164.0,1.172,238,165,12,1499.6666666666667,922,"BBB,CAG,MRS,PC"
Charlie Barnabe,1900,2,1927,1928,-0.5,0,29,27,6,7,1,11,0,4,0.259,0.355,0.519,0.873,127,0,7,5.48,75.0,1.741,24,6,0,70.66666666666667,8,CHW
Guy Lacy,1897,1,1926,1926,-0.1,0,13,24,2,4,1,2,0,2,0.167,0.259,0.292,0.551,43,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Herman Gordon,1892,2,1923,1924,0.5,0,55,126,15,33,0,18,3,8,0.262,0.311,0.349,0.66,76,6,7,4.78,92.0,1.723,25,13,2,116.66666666666667,35,"BBS,CBN,SLS,TT"
Joe Agler,1887,3,1912,1915,-0.2,0,234,751,121,185,0,36,38,131,0.246,0.359,0.302,0.661,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BFL,BLT,MIN"
Lou Schettler,1886,1,1910,1910,0.0,0,27,41,6,7,0,1,1,1,0.171,0.209,0.171,0.38,10,2,6,3.2,97.0,1.374,27,7,1,107.0,62,PHI
Otto Knabe,1884,11,1905,1916,9.6,0,1278,4469,572,1103,8,365,143,485,0.247,0.325,0.313,0.639,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BLT,CHC,PHI,PIT"
Elmer Johnson,1884,1,1914,1914,-0.1,0,11,12,0,2,0,0,0,1,0.167,0.231,0.25,0.481,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Matty McIntyre,1880,10,1901,1912,20.7,0,1072,3958,562,1066,4,319,120,439,0.269,0.346,0.343,0.689,110,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,DET,OAK"
Red Dooin,1879,15,1902,1916,5.2,0,1290,4004,333,961,10,344,133,155,0.24,0.272,0.298,0.57,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,PHI,SFG"
Pat Dillard,1873,1,1900,1900,-0.8,0,57,183,24,42,0,12,7,13,0.23,0.284,0.279,0.563,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Harry Spies,1866,1,1895,1895,0.2,0,86,326,44,85,2,40,4,14,0.261,0.305,0.371,0.677,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,LOU"
Edgar Smith,1862,4,1883,1890,-0.2,0,26,98,10,18,0,6,0,5,0.184,0.223,0.235,0.458,48,2,7,5.05,66.0,1.39,11,10,0,82.0,18,"CLV,PHI,PRO,WST"
Jack O'Brien,1860,8,1882,1890,9.7,0,555,2169,366,577,11,308,76,180,0.266,0.331,0.369,0.7,116,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BLO,LAD,PHA"
Hi Ebright,1859,1,1889,1889,0.3,0,16,59,7,15,1,6,1,3,0.254,0.302,0.407,0.708,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WNL
