Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Livan Soto,2000,3,2022,2024,0.9,0,35,77,12,27,1,9,1,8,0.351,0.407,0.494,0.9,154,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,CIN"
Tyler Callihan,2000,1,2025,2025,-0.2,0,4,6,0,1,0,1,0,0,0.167,0.167,0.167,0.333,-9,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Josh Naylor,1997,7,2019,2025,7.3,1,728,2529,321,673,102,420,49,218,0.266,0.327,0.444,0.772,114,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CLE,SDP,SEA"
Troy Johnston,1997,1,2025,2025,0.1,0,29,72,6,20,1,7,2,4,0.278,0.325,0.375,0.7,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,FLA
Matthew Batten,1995,3,2022,2024,0.3,0,59,142,19,34,2,12,2,19,0.239,0.337,0.345,0.682,91,0,0,4.5,101.0,1.0,2,0,0,2.0,1,SDP
Tyler O'Neill,1995,8,2018,2025,12.8,0,633,2018,333,492,117,301,46,204,0.244,0.32,0.467,0.787,116,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,STL"
Engelb Vielma,1994,1,2018,2018,0.0,0,6,7,1,1,0,0,0,1,0.143,0.25,0.143,0.393,14,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Darrell Ceciliani,1990,3,2015,2017,0.2,0,55,100,9,19,2,7,5,5,0.19,0.25,0.3,0.55,51,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,TOR"
Cesár Ramos,1984,8,2009,2016,1.4,0,43,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,10,15,4.02,97.0,1.399,267,14,2,346.6666666666667,268,"ANA,SDP,TBD,TEX"
Ian Kinsler,1982,14,2006,2019,53.8,4,1888,7423,1243,1999,257,909,243,693,0.269,0.337,0.44,0.777,107,0,0,0.0,0.0,3.0,1,0,0,1.0,0,"ANA,BOS,DET,SDP,TEX"
Jason Motte,1982,9,2008,2017,5.0,0,424,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,27,15,3.3,120.0,1.154,444,0,60,397.6666666666667,375,"ATL,CHC,COL,STL"
