Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Cole Waites,1998,2,2022,2023,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.75,65.0,2.25,10,0,0,8.0,6,SFG
Jared Solomon,1997,1,2022,2022,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10.8,42.0,1.56,9,0,0,8.333333333333334,9,CIN
Patrick Murphy,1995,3,2020,2022,-0.2,0,17,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,3,4.76,91.0,1.639,35,0,0,39.666666666666664,38,"TOR,WSN"
Jay Flaa,1992,1,2021,2021,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13.5,41.0,2.25,2,0,0,2.6666666666666665,3,"ATL,BAL"
Zoilo Almonte,1989,2,2013,2014,-0.8,0,47,142,11,30,2,12,4,6,0.211,0.242,0.282,0.523,46,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Al Alburquerque,1986,7,2011,2017,5.1,0,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,17,8,3.16,130.0,1.314,264,0,1,245.0,291,"ANA,CHW,DET,KCR"
Travis Chick,1984,1,2006,2006,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,12.6,38.0,3.4,3,0,0,5.0,2,SEA
Matt Chico,1983,3,2007,2010,0.6,0,41,63,3,10,0,3,0,0,0.159,0.159,0.159,0.317,-15,7,15,4.95,86.0,1.559,43,40,0,220.0,128,WSN
Jeff Bennett,1980,4,2004,2009,1.3,0,159,17,0,2,0,1,0,2,0.118,0.211,0.176,0.387,4,8,17,4.3,99.0,1.542,179,6,3,228.33333333333334,154,"ATL,MIL,TBD"
Carlos Rivera,1978,2,2003,2004,-0.9,0,85,110,13,24,3,11,0,9,0.218,0.279,0.345,0.624,61,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
