Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Will Warren,1999,1,2024,2024,-1.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,10.32,40.0,1.897,6,5,0,22.666666666666668,29,NYY
Will Benson,1998,3,2022,2024,0.0,0,264,685,100,153,25,77,35,83,0.223,0.311,0.413,0.724,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,CLE"
Alek Jacob,1998,2,2023,2024,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.04,210.0,0.679,10,0,0,17.666666666666668,24,SDP
Zach Penrod,1997,1,2024,2024,0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.25,206.0,1.75,7,0,0,4.0,3,BOS
Tyler Zuber,1995,3,2020,2024,-0.1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,5,5.13,90.0,1.576,56,0,0,52.666666666666664,59,"KCR,TBD"
Ian Hamilton,1995,5,2018,2024,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,5,3.34,129.0,1.296,89,3,3,110.33333333333333,119,"CHW,MIN,NYY"
Zack Weiss,1992,3,2018,2023,0.6,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,4.61,97.0,1.207,25,0,0,27.333333333333332,33,"ANA,BOS,CIN"
Justin Haley,1991,2,2017,2018,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.61,81.0,1.597,14,0,1,25.666666666666668,14,"BOS,MIN"
Kelby Tomlinson,1990,4,2015,2018,1.6,0,273,618,77,164,3,47,19,58,0.265,0.331,0.332,0.663,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Arquimedes Caminero,1987,4,2013,2016,0.4,0,123,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,7,5,3.83,104.0,1.4,149,0,1,155.0,143,"FLA,PIT,SEA"
Jonathan Broxton,1984,13,2005,2017,8.7,2,640,5,0,0,0,0,0,2,0.0,0.286,0.0,0.286,-16,43,38,3.41,121.0,1.254,694,0,118,676.0,758,"CIN,KCR,LAD,MIL,STL"
Joe Saunders,1981,10,2005,2014,8.4,1,68,128,3,17,0,6,1,6,0.133,0.17,0.141,0.311,-15,89,86,4.37,95.0,1.421,235,229,0,1387.3333333333333,792,"ANA,ARI,BAL,SEA,TEX"
Dewon Brazelton,1980,5,2002,2006,-3.1,0,11,6,0,1,0,1,0,0,0.167,0.167,0.333,0.5,29,8,25,6.38,70.0,1.683,63,43,0,271.0,145,"SDP,TBD"
Kerry Wood,1977,14,1998,2012,27.6,2,341,346,23,59,7,32,0,11,0.171,0.196,0.249,0.444,15,86,75,3.67,117.0,1.267,446,178,63,1380.0,1582,"CHC,CLE,NYY"
José Nieves,1975,5,1998,2002,-1.6,0,212,530,55,128,9,51,2,23,0.242,0.278,0.349,0.628,61,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHC"
Chris Gomez,1971,16,1993,2008,-1.4,0,1515,4604,517,1206,60,487,35,408,0.262,0.326,0.36,0.685,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CLE,DET,MIN,PIT,SDP,TBD,TOR"
