Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Victor Mederos,2001,3,2023,2025,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,9.53,49.0,2.294,8,0,0,11.333333333333334,10,ANA
Blade Tidwell,2001,1,2025,2025,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,9.82,41.0,2.591,2,2,0,7.333333333333333,6,NYM
Connor Norby,2000,2,2024,2025,0.4,0,100,372,57,88,13,40,9,26,0.237,0.291,0.398,0.689,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,FLA"
Chad Smith,1995,2,2022,2023,-0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,7.11,64.0,1.674,25,0,0,31.666666666666668,32,"COL,OAK"
R.J. Alvarez,1991,3,2014,2022,-0.8,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,7.71,51.0,1.813,32,0,0,30.333333333333332,34,"NYM,OAK,SDP"
Terrance Gore,1991,8,2014,2022,0.1,0,112,74,33,16,0,1,43,7,0.216,0.31,0.27,0.58,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,KCR,LAD,NYM"
T.J. McFarland,1989,13,2013,2025,0.5,0,178,15,0,1,0,0,0,0,0.067,0.067,0.067,0.133,-65,26,20,4.14,101.0,1.451,458,3,1,545.0,325,"ARI,BAL,NYM,OAK,STL"
Ángel Sálome,1986,1,2008,2008,0.0,0,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Kevin Mahar,1981,1,2007,2007,-0.3,0,7,18,2,3,0,1,0,0,0.167,0.167,0.222,0.389,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Pete Orr,1979,8,2005,2013,0.6,0,443,689,94,177,3,46,19,28,0.257,0.289,0.328,0.617,63,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,PHI,WSN"
