Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jeremiah Jackson,2000,1,2025,2025,-0.1,0,1,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Eric Yang,1998,1,2024,2024,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Cristian Javier,1997,5,2020,2024,7.8,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,33,18,3.59,115.0,1.136,116,82,2,501.0,564,HOU
Trevor Oaks,1993,1,2018,2018,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,7.24,61.0,1.976,4,2,0,13.666666666666666,10,KCR
Rob Zastryzny,1992,7,2016,2025,0.5,0,18,6,0,1,0,0,0,0,0.167,0.167,0.167,0.333,-12,6,1,3.92,112.0,1.382,69,6,0,80.33333333333333,69,"ANA,CHC,MIL,NYM,PIT"
Ramón Flores,1992,3,2015,2017,-1.6,0,119,289,21,59,2,20,3,31,0.204,0.281,0.256,0.537,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,MIL,NYY"
Hernán Pérez,1991,10,2012,2021,2.8,0,651,1745,192,436,45,180,69,76,0.25,0.28,0.382,0.662,74,0,0,5.79,84.0,1.607,9,0,0,9.333333333333334,5,"CHC,DET,MIL,WSN"
Rob Refsnyder,1991,10,2015,2025,3.3,0,520,1285,179,327,30,142,22,160,0.254,0.343,0.383,0.726,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,MIN,NYY,TBD,TEX,TOR"
Michael A. Taylor,1991,12,2014,2025,12.9,0,1174,3390,417,791,105,378,127,258,0.233,0.289,0.38,0.67,80,0,0,9.0,54.0,3.5,1,0,0,2.0,2,"CHW,KCR,MIN,PIT,WSN"
Matt Davidson,1991,6,2013,2022,-0.9,0,306,1003,109,221,54,157,0,88,0.22,0.29,0.43,0.719,94,0,0,2.84,178.0,1.263,6,0,0,6.333333333333333,3,"ARI,CHW,CIN,OAK"
Jett Bandy,1990,4,2015,2018,-0.1,0,156,444,43,97,16,45,2,29,0.218,0.282,0.365,0.647,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,MIL"
Marcus Hatley,1988,1,2015,2015,0.1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.25,2,0,0,1.3333333333333333,2,STL
Eric Hacker,1983,3,2009,2012,0.0,0,7,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,4.0,101.0,1.667,9,1,0,18.0,11,"MIN,PIT,SFG"
Brendan Ryan,1982,10,2007,2016,15.1,0,896,2591,304,604,19,203,67,198,0.233,0.294,0.314,0.607,69,0,0,0.0,0.0,1.0,1,0,0,2.0,0,"ANA,NYY,SEA,STL"
Josh Wilson,1981,8,2005,2015,-0.2,0,431,1095,104,251,10,84,14,54,0.229,0.28,0.319,0.599,64,0,1,9.0,63.0,2.25,4,0,0,4.0,0,"ARI,DET,FLA,MIL,SDP,SEA,TBD,TEX,WSN"
Jason Dubois,1979,2,2004,2005,-0.8,0,86,210,23,49,10,29,0,13,0.233,0.286,0.443,0.729,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE"
Jason Maxwell,1972,3,1998,2001,-0.1,0,110,182,20,41,3,23,4,18,0.225,0.294,0.33,0.624,59,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,MIN"
Jesús Tavárez,1971,5,1994,1998,0.7,0,228,423,63,101,3,33,13,30,0.239,0.289,0.303,0.592,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,FLA"
Frank Lankford,1971,1,1998,1998,-0.2,0,12,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,2,5.95,69.0,1.525,12,0,1,19.666666666666668,7,LAD
Gerald Alexander,1968,3,1990,1992,-0.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,3,5.79,71.0,1.694,36,11,0,98.0,59,TEX
José Vizcaíno,1968,18,1989,2006,7.0,0,1820,5379,633,1453,36,480,74,378,0.27,0.318,0.346,0.663,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,HOU,LAD,NYM,NYY,SFG,STL"
Shane Reynolds,1968,13,1992,2004,17.8,1,296,546,34,77,5,43,0,14,0.141,0.165,0.196,0.361,-5,114,96,4.09,103.0,1.314,305,278,0,1791.6666666666667,1403,"ARI,ATL,HOU"
Shawn Hare,1967,4,1991,1995,-1.5,0,64,109,9,19,0,9,0,12,0.174,0.254,0.229,0.483,31,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,NYM,TEX"
Jarvis Brown,1967,5,1991,1995,-0.3,0,155,227,44,46,1,10,13,26,0.203,0.303,0.282,0.585,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,BAL,MIN,SDP"
Mike Loynd,1964,2,1986,1987,-0.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,7,5.82,76.0,1.689,35,16,2,111.33333333333333,81,TEX
