Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Rhett Lowder,2002,1,2024,2024,1.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,1.17,378.0,1.272,6,6,0,30.666666666666668,22,CIN
Ryan Bergert,2000,1,2025,2025,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.25,4,0,0,4.0,2,SDP
David Festa,2000,2,2024,2025,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,6,4.31,98.0,1.319,17,16,0,77.33333333333333,92,MIN
Calvin Mitchell,1999,2,2022,2023,-0.5,0,71,216,21,48,5,17,3,19,0.222,0.284,0.343,0.627,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Jake Mangum,1996,1,2025,2025,0.7,0,21,68,7,23,0,7,8,5,0.338,0.384,0.397,0.781,125,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TBD
Dane Myers,1996,3,2023,2025,1.3,0,95,245,38,71,7,42,12,15,0.29,0.335,0.433,0.767,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,FLA
Jake Noll,1994,2,2019,2020,-0.2,0,15,29,3,8,0,2,0,1,0.276,0.3,0.345,0.645,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Rafael Bautista,1993,2,2017,2018,-0.4,0,26,31,3,4,0,0,0,2,0.129,0.182,0.129,0.311,-17,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Josh James,1993,4,2018,2021,0.3,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,1,4.64,98.0,1.322,73,6,1,106.66666666666667,158,HOU
Tommy Pham,1988,12,2014,2025,17.6,0,1155,3931,617,1004,139,476,129,501,0.255,0.344,0.421,0.765,109,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BOS,CHW,CIN,KCR,NYM,PIT,SDP,STL,TBD"
Yoshihisa Hirano,1984,3,2018,2020,0.6,0,126,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,9,9,3.69,117.0,1.299,150,0,8,131.66666666666666,131,"ARI,SEA"
Mark Worrell,1983,2,2008,2011,-0.8,0,4,2,1,1,1,3,0,0,0.5,0.5,2.0,2.5,522,0,1,15.26,30.0,2.609,8,0,0,7.666666666666667,7,"BAL,STL"
Chris Lambert,1983,2,2008,2009,-0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,7.36,63.0,1.97,14,3,0,33.0,26,"BAL,DET"
Craig Stansberry,1982,3,2007,2009,0.0,0,24,24,5,8,0,3,0,2,0.333,0.407,0.375,0.782,119,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Juan Encarnación,1976,11,1997,2007,8.6,0,1259,4685,618,1264,156,667,127,288,0.27,0.317,0.441,0.758,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,DET,FLA,LAD,STL"
Ryan Freel,1976,8,2001,2009,8.8,0,594,1983,306,532,22,122,143,222,0.268,0.354,0.369,0.723,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHC,CIN,KCR,TOR"
Jesús Peña,1975,2,1999,2000,-0.2,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,5.21,98.0,1.95,48,0,1,46.666666666666664,40,"BOS,CHW"
Mike Moriarty,1974,1,2002,2002,-0.1,0,8,16,0,3,0,3,0,0,0.188,0.188,0.25,0.438,18,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Justin Thompson,1973,5,1996,2005,12.8,1,5,14,1,1,0,0,0,0,0.071,0.071,0.071,0.143,-63,36,43,4.02,118.0,1.338,103,101,0,648.6666666666666,428,"DET,TEX"
Mark Lukasiewicz,1973,2,2001,2002,-0.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,5.2,87.0,1.541,41,0,0,36.333333333333336,40,ANA
Jim Dougherty,1968,4,1995,1999,-1.3,0,71,8,1,1,0,0,0,1,0.125,0.222,0.125,0.347,-2,8,8,5.99,67.0,1.648,79,0,0,94.66666666666667,59,"HOU,OAK,PIT"
Joel Johnston,1967,5,1991,1995,1.1,0,37,6,1,2,0,0,0,0,0.333,0.333,0.5,0.833,121,3,5,4.31,97.0,1.202,59,0,2,85.66666666666667,61,"BOS,KCR,PIT"
Lance McCullers,1964,7,1985,1992,5.4,0,239,48,5,5,0,4,1,5,0.104,0.189,0.146,0.335,-5,28,31,3.25,116.0,1.29,306,9,39,526.3333333333334,442,"DET,NYY,SDP,TEX"
Mark Salas,1961,8,1984,1991,2.0,0,509,1292,142,319,38,143,3,89,0.247,0.3,0.389,0.688,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CLE,DET,MIN,NYY,STL"
Kevin Hagen,1960,2,1983,1984,-0.3,0,13,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,2,4.25,87.0,1.719,13,4,0,29.666666666666668,9,STL
Nick Capra,1958,5,1982,1991,-0.1,0,45,54,9,9,1,1,3,6,0.167,0.262,0.241,0.503,42,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,TEX"
John Butcher,1957,7,1980,1986,4.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,36,49,4.42,94.0,1.391,164,113,6,833.6666666666666,363,"CLE,MIN,TEX"
Bob Stoddard,1957,7,1981,1987,5.2,0,19,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,18,27,4.03,104.0,1.378,119,45,3,433.3333333333333,223,"DET,KCR,SDP,SEA"
Phil Nastu,1955,3,1978,1980,0.1,0,34,25,1,1,0,1,0,3,0.04,0.143,0.04,0.183,-46,3,5,4.5,79.0,1.5,34,15,0,114.0,53,SFG
Win Remmerswaal,1954,2,1979,1980,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,5.5,80.0,1.545,22,0,0,55.666666666666664,36,BOS
Don Werner,1953,7,1975,1982,-2.3,0,118,279,17,49,2,24,2,27,0.176,0.251,0.229,0.48,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,TEX"
Jim Rice HOF,1953,16,1974,1989,47.7,8,2089,8225,1249,2452,382,1451,58,670,0.298,0.352,0.502,0.854,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Juan Jiménez,1949,1,1974,1974,-0.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.75,57.0,2.0,4,0,0,4.0,2,PIT
Joe Staton,1948,2,1972,1973,-0.2,0,15,19,3,4,0,3,1,0,0.211,0.211,0.211,0.421,17,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Dick Allen HOF,1942,15,1963,1977,58.7,7,1749,6332,1099,1848,351,1119,133,894,0.292,0.378,0.534,0.912,156,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,LAD,OAK,PHI,STL"
George Gerberman,1942,1,1962,1962,0.3,0,1,1,0,0,0,0,0,1,0.0,0.5,0.0,0.5,46,0,0,1.69,262.0,1.5,1,1,0,5.333333333333333,1,CHC
Glen Clark,1940,1,1967,1967,0.0,0,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Jim Bouton,1939,10,1962,1978,7.5,1,307,347,8,35,0,21,0,14,0.101,0.143,0.11,0.252,-28,62,63,3.57,99.0,1.264,304,144,6,1238.6666666666667,720,"ATL,HOU,MIL,NYY"
Jim Small,1937,4,1955,1958,-0.3,0,108,141,22,38,0,10,0,10,0.27,0.318,0.34,0.658,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,OAK"
Willard Hunter,1935,2,1962,1964,0.4,0,69,14,1,4,0,0,0,0,0.286,0.286,0.286,0.571,55,4,9,5.68,69.0,1.526,69,6,5,114.0,63,"LAD,NYM"
Marv Breeding,1934,4,1960,1963,3.1,0,415,1268,154,317,7,92,19,66,0.25,0.288,0.314,0.602,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,LAD,TEX"
Bob Grim,1930,8,1954,1962,5.8,1,268,189,12,24,3,21,0,11,0.127,0.178,0.175,0.353,-3,61,41,3.61,105.0,1.366,268,60,38,759.6666666666666,443,"CIN,CLE,NYY,OAK,STL"
Dick Teed,1926,1,1953,1953,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Toby Atwell,1924,5,1952,1956,1.2,1,378,1117,116,290,9,110,4,161,0.26,0.355,0.333,0.688,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,PIT"
Carl Furillo,1922,15,1946,1960,34.7,2,1806,6378,895,1910,192,1058,48,514,0.3,0.355,0.458,0.813,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Al Gionfriddo,1922,4,1944,1947,0.7,0,228,580,95,154,2,58,15,91,0.266,0.366,0.355,0.721,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,PIT"
Bill Salkeld,1917,6,1945,1950,7.8,0,356,850,111,232,31,132,6,182,0.273,0.402,0.433,0.835,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHW,PIT"
Ray Mueller,1912,14,1935,1951,14.0,1,985,2911,281,733,56,373,14,250,0.252,0.314,0.368,0.681,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CIN,PIT,SFG"
Bob Madison,1911,2,1937,1938,0.4,0,21,58,10,14,1,2,2,10,0.241,0.353,0.328,0.681,92,2,2,5.1,90.0,1.633,7,6,0,30.0,25,MRS
Pete Fox,1909,13,1933,1945,16.3,1,1461,5636,895,1678,65,693,158,392,0.298,0.347,0.415,0.762,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,DET"
Phil Bedgood,1898,2,1922,1923,0.0,0,10,6,0,1,0,0,0,0,0.167,0.286,0.333,0.619,61,1,2,4.88,84.0,1.482,10,3,0,27.666666666666668,12,CLE
Lefty Clarke,1896,1,1921,1921,-0.3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,5.4,71.0,1.8,1,1,0,5.0,1,CIN
Jack Bentley,1895,9,1913,1927,5.8,0,287,584,58,170,7,71,0,21,0.291,0.316,0.406,0.722,90,46,33,4.01,92.0,1.434,138,90,8,714.0,259,"MIN,PHI,SFG"
Ray Francis,1893,3,1922,1925,-1.4,0,86,107,7,17,0,4,0,7,0.159,0.211,0.178,0.388,3,12,28,4.65,85.0,1.54,82,36,3,337.0,96,"BOS,DET,MIN,NYY"
Ollie O'Mara,1891,6,1912,1919,-0.8,0,412,1478,166,341,2,77,46,86,0.231,0.28,0.279,0.559,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,LAD"
Charles Corbett,1890,6,1922,1927,6.4,0,129,319,39,86,3,52,3,14,0.27,0.302,0.392,0.694,84,39,29,4.71,95.0,1.49,99,65,1,617.3333333333334,184,"ABC,HBG,HIL,PBK"
Harry Lord,1882,9,1907,1915,16.5,0,972,3691,509,1026,14,294,208,226,0.278,0.326,0.356,0.683,104,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BFL,BOS,CHW"
Josh Clarke,1879,5,1898,1911,2.6,0,223,809,118,193,5,43,51,135,0.239,0.351,0.302,0.653,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CLE,LOU,STL"
Bob Brush,1875,1,1907,1907,-0.1,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Jim Hughey,1869,7,1891,1900,1.6,0,145,386,30,59,1,22,1,34,0.153,0.227,0.174,0.401,12,29,80,4.87,80.0,1.576,145,113,1,1007.6666666666666,250,"CHC,CLV,MLA,PIT,STL"
