Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
José Fermín,1999,3,2023,2025,-0.2,0,78,142,11,30,1,10,3,15,0.211,0.3,0.275,0.575,62,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Matt Olson,1994,10,2016,2025,37.7,3,1179,4322,680,1103,278,783,8,593,0.255,0.35,0.505,0.855,133,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,OAK"
Chad Pinder,1992,7,2016,2022,3.8,0,553,1603,204,388,62,197,5,103,0.242,0.294,0.417,0.711,96,0,0,27.0,19.0,4.0,1,0,0,1.0,0,OAK
Pat Light,1991,1,2016,2016,-0.7,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,11.34,39.0,2.28,17,0,0,16.666666666666668,16,"BOS,MIN"
Kila Ka'aihue,1984,4,2008,2012,-0.3,0,126,411,45,91,15,46,1,49,0.221,0.305,0.382,0.687,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,OAK"
Eric Bruntlett,1978,7,2003,2009,0.7,0,512,789,115,182,11,72,31,76,0.231,0.303,0.33,0.633,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,PHI"
Scott Atchison,1976,9,2004,2015,3.4,0,82,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,17,11,3.63,115.0,1.2,298,1,3,346.6666666666667,253,"BOS,CLE,NYM,SEA,SFG"
Kevin Nicholson,1976,1,2000,2000,0.1,0,37,97,7,21,1,8,1,4,0.216,0.255,0.33,0.585,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Danny Kolb,1975,9,1999,2007,2.7,1,216,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,11,23,4.36,104.0,1.517,290,0,73,286.6666666666667,177,"ATL,MIL,PIT,TEX"
Marcus Jones,1975,1,2000,2000,-0.2,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,15.43,35.0,3.429,1,1,0,2.3333333333333335,1,OAK
Alex Ochoa,1972,8,1995,2002,6.4,0,807,2143,320,597,46,261,56,203,0.279,0.344,0.422,0.766,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CIN,COL,MIL,MIN,NYM"
Sean Lowe,1971,7,1997,2003,1.7,0,74,22,0,3,0,0,0,0,0.136,0.136,0.136,0.273,-28,23,15,4.95,95.0,1.543,248,22,3,440.0,288,"CHW,COL,KCR,PIT,STL"
Juan Bell,1968,7,1989,1995,0.3,0,329,836,107,177,10,71,16,84,0.212,0.284,0.298,0.582,60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,MIL,PHI,WSN"
