Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Kyle Tucker,1997,7,2018,2024,22.8,3,633,2241,365,615,125,417,94,276,0.274,0.354,0.516,0.87,139,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
Joe Jiménez,1995,8,2017,2024,1.8,1,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,20,27,4.47,98.0,1.251,425,0,23,391.0,488,"ATL,DET"
Michael Hermosillo,1995,5,2018,2022,-0.5,0,103,198,26,33,4,17,4,17,0.167,0.268,0.283,0.55,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHC"
Yohander Méndez,1995,4,2016,2019,-0.2,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,3,6.23,79.0,1.573,20,5,0,47.666666666666664,33,TEX
Dom Nuñez,1995,3,2019,2022,-1.0,0,111,300,38,54,12,39,0,43,0.18,0.28,0.373,0.653,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,COL
Jhon Romero,1995,2,2021,2022,0.1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,107.0,1.667,9,0,0,9.0,9,"MIN,WSN"
Randy Dobnak,1995,4,2019,2024,-0.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,12,4.99,87.0,1.397,38,21,2,135.33333333333334,84,MIN
Colin Poche,1994,4,2019,2024,2.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,22,12,3.63,112.0,1.099,225,0,12,208.33333333333334,230,TBD
Trevor Bauer,1991,10,2012,2021,21.1,1,40,73,2,5,0,1,0,4,0.069,0.117,0.069,0.185,-49,83,69,3.79,116.0,1.243,222,212,1,1297.6666666666667,1416,"ARI,CIN,CLE,LAD"
Frank Garcés,1990,2,2014,2015,0.0,0,52,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.6,81.0,1.532,55,1,0,47.0,40,SDP
