Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Ken Waldichuk,1998,2,2022,2023,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,11,5.28,78.0,1.491,42,29,1,175.66666666666666,165,OAK
Jhoan Duran,1998,4,2022,2025,8.2,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,18,25,2.43,173.0,1.082,244,0,89,252.33333333333334,316,"MIN,PHI"
Nic Enright,1997,1,2025,2025,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,2.03,209.0,1.161,27,0,1,31.0,30,CLE
Chris Paddack,1996,7,2019,2025,3.2,0,48,77,3,6,0,2,0,1,0.078,0.101,0.078,0.179,-50,32,35,4.61,90.0,1.206,117,109,1,577.3333333333334,524,"DET,MIN,SDP"
Jeff Hoffman,1993,10,2016,2025,4.0,1,88,77,4,10,0,3,0,0,0.13,0.13,0.143,0.273,-32,32,33,4.78,98.0,1.39,325,50,44,533.0,562,"CIN,COL,PHI,TOR"
Breyvic Valera,1992,4,2017,2021,-0.3,0,93,208,25,49,2,29,2,20,0.236,0.302,0.322,0.624,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,LAD,NYY,STL,TOR"
Carlos Contreras,1991,2,2014,2015,-0.6,0,36,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,5.51,71.0,1.648,39,0,0,47.333333333333336,38,CIN
Jon Edwards,1988,4,2014,2019,0.3,0,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,3.67,118.0,1.608,49,0,0,41.666666666666664,46,"CLE,SDP,TEX"
James Russell,1986,7,2010,2016,0.3,0,373,16,0,1,0,0,0,0,0.063,0.063,0.063,0.125,-66,10,18,4.09,97.0,1.315,394,6,4,334.6666666666667,243,"ATL,CHC,PHI"
Matt LaPorta,1985,4,2009,2012,-1.0,0,291,967,106,230,31,120,3,82,0.238,0.301,0.393,0.694,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Kevin Whelan,1984,2,2011,2014,-0.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.0,57.0,3.333,3,0,0,3.0,2,"DET,NYY"
Jeff Francoeur,1984,12,2005,2016,6.7,0,1480,5260,626,1373,160,698,54,284,0.261,0.303,0.416,0.719,91,0,0,9.0,51.0,2.0,1,0,0,2.0,1,"ATL,FLA,KCR,NYM,PHI,SDP,SFG,TEX"
Daniel Davidson,1981,1,2009,2009,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.4,98.0,3.6,4,0,0,1.6666666666666665,0,ANA
Jeff Francis,1981,11,2004,2015,9.6,0,191,303,18,35,0,16,0,25,0.116,0.183,0.139,0.322,-17,72,82,4.97,93.0,1.442,254,217,1,1291.0,869,"CIN,COL,KCR,NYY,OAK,TOR"
Derek Thompson,1981,1,2005,2005,0.2,0,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,3.5,120.0,1.444,4,3,0,18.0,13,LAD
Dave Matranga,1977,2,2003,2005,-0.1,0,7,6,1,1,1,1,0,0,0.167,0.167,0.667,0.833,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,HOU"
