Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Elly De La Cruz,2002,2,2023,2024,5.9,1,258,1006,172,251,38,120,102,104,0.25,0.324,0.447,0.771,106,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Nick Solak,1995,5,2019,2023,0.5,0,255,865,118,218,21,93,19,74,0.252,0.328,0.372,0.7,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET,TEX"
Stephen Nogosek,1995,4,2019,2023,-0.3,0,8,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,4,5.02,82.0,1.5,33,0,0,57.333333333333336,57,NYM
J.P. Crawford,1995,8,2017,2024,18.4,0,773,2799,396,686,55,286,27,367,0.245,0.338,0.368,0.707,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PHI,SEA"
Stevie Wilkerson,1992,3,2018,2021,-1.2,0,163,447,48,94,10,40,6,28,0.21,0.268,0.34,0.608,62,0,0,7.11,73.0,1.263,5,0,1,6.333333333333333,1,BAL
Danny Salazar,1990,6,2013,2019,9.3,1,8,14,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,38,34,3.82,112.0,1.267,109,105,0,591.3333333333334,688,CLE
Rico Noel,1989,1,2015,2015,0.0,0,15,2,5,1,0,0,5,0,0.5,0.5,0.5,1.0,177,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Greg Aquino,1978,6,2004,2009,-0.6,0,125,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,6,5.31,86.0,1.62,145,0,17,154.33333333333334,143,"ARI,BAL,CLE,MIL"
Warren Morris,1974,5,1999,2003,2.9,0,440,1495,176,399,26,164,16,150,0.267,0.334,0.375,0.709,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,MIN,PIT"
Cody McKay,1974,2,2002,2004,-0.3,0,37,77,7,19,0,8,0,2,0.247,0.281,0.273,0.553,45,0,0,0.0,0.0,0.5,1,0,0,2.0,0,"OAK,STL"
Jermaine Allensworth,1972,4,1996,1999,-0.1,0,342,1031,155,268,15,114,42,104,0.26,0.339,0.367,0.705,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,NYM,PIT"
Alex Delgado,1971,1,1996,1996,-0.1,0,26,20,5,5,0,1,0,3,0.25,0.348,0.25,0.598,55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Rey Ordóñez,1971,9,1996,2004,1.2,0,973,3115,291,767,12,287,28,191,0.246,0.29,0.31,0.6,59,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,NYM,TBD"
Ben Rivera,1968,3,1992,1994,1.7,0,67,93,5,8,0,2,0,6,0.086,0.141,0.086,0.227,-36,23,17,4.52,85.0,1.464,67,49,0,318.3333333333333,219,"ATL,PHI"
Nikco Riesgo,1967,1,1991,1991,0.0,0,4,7,1,1,0,0,0,3,0.143,0.4,0.143,0.543,61,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Donn Pall,1962,10,1988,1998,4.0,0,47,5,0,0,0,0,0,1,0.0,0.167,0.0,0.167,-50,24,23,3.63,111.0,1.302,328,0,10,505.3333333333333,278,"CHC,CHW,FLA,NYY,PHI"
Lloyd McClendon,1959,8,1987,1994,-0.6,0,570,1204,150,294,35,154,15,143,0.244,0.325,0.381,0.706,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CIN,PIT"
Dan Norman,1955,5,1977,1982,-0.4,0,192,348,29,79,11,37,8,29,0.227,0.287,0.362,0.649,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,WSN"
Glenn Redmon,1948,1,1974,1974,0.0,0,7,17,0,4,0,4,0,1,0.235,0.278,0.412,0.69,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Rick Henninger,1948,1,1973,1973,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,2.74,138.0,1.478,6,2,0,23.0,6,TEX
Frank Baker,1944,2,1969,1971,-2.3,0,125,353,39,82,4,38,3,26,0.232,0.287,0.337,0.624,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Jim McAndrew,1944,7,1968,1974,6.0,0,162,201,12,20,0,9,0,20,0.1,0.185,0.129,0.314,-10,37,53,3.65,98.0,1.199,161,110,4,771.3333333333334,424,"NYM,SDP"
Danny Napoleon,1942,2,1965,1966,-1.2,0,80,130,7,21,0,7,0,9,0.162,0.225,0.2,0.425,23,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Hank Fischer,1940,6,1962,1967,-3.1,0,170,152,10,18,0,6,0,8,0.118,0.163,0.125,0.288,-18,30,39,4.23,85.0,1.392,168,77,7,546.6666666666666,369,"ATL,BOS,CIN"
Jack Curtis,1937,3,1961,1963,1.2,0,69,82,9,15,2,5,0,14,0.183,0.302,0.293,0.595,60,14,19,4.84,84.0,1.495,69,35,1,279.0,108,"ATL,CHC,CLE"
Don Mossi,1929,12,1954,1965,23.5,1,463,436,30,71,2,28,0,43,0.163,0.238,0.204,0.442,21,101,80,3.43,115.0,1.213,460,165,50,1548.0,932,"CHW,CLE,DET,OAK"
Loren Babe,1928,2,1952,1953,-1.3,0,120,382,37,85,2,26,1,39,0.223,0.298,0.296,0.594,60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYY,OAK"
Carl Powis,1928,1,1957,1957,-0.3,0,15,41,4,8,0,2,2,7,0.195,0.314,0.317,0.631,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Frank Fanovich,1923,2,1949,1953,0.0,0,55,15,1,2,0,0,0,1,0.133,0.188,0.133,0.321,-13,0,5,5.49,78.0,1.629,55,4,0,105.0,64,"CIN,OAK"
Neil Berry,1922,7,1948,1954,-1.7,0,442,1087,148,265,0,74,11,113,0.244,0.317,0.286,0.603,62,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,DET"
Alex Kvasnak,1921,1,1942,1942,-0.1,0,5,11,3,2,0,0,0,2,0.182,0.308,0.182,0.49,40,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Lou Rochelli,1919,1,1944,1944,0.0,0,5,17,0,3,0,2,0,2,0.177,0.263,0.294,0.557,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Ernie Andres,1918,1,1946,1946,-0.4,0,15,41,0,4,0,1,0,3,0.098,0.159,0.146,0.305,-16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Al Gardella,1918,1,1945,1945,-0.5,0,16,26,2,2,0,1,0,4,0.077,0.226,0.077,0.303,-14,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Dutch Mele,1915,1,1937,1937,-0.2,0,6,14,1,2,0,1,0,1,0.143,0.2,0.214,0.414,15,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Roy Hughes,1911,9,1935,1946,4.5,0,763,2582,396,705,5,205,80,222,0.273,0.332,0.34,0.673,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHC,CLE,PHI"
Schoolboy Rowe,1910,15,1933,1949,42.5,3,491,909,114,239,18,153,3,86,0.263,0.328,0.382,0.71,88,158,101,3.87,110.0,1.302,382,278,12,2219.3333333333335,913,"DET,LAD,PHI"
Lawrence Terrell,1906,2,1924,1925,-1.2,0,40,52,3,8,0,1,0,1,0.154,0.17,0.192,0.362,-2,11,7,5.81,80.0,1.534,40,17,0,148.66666666666666,72,DS
George McNamara,1901,1,1922,1922,0.0,0,3,11,3,3,0,1,0,1,0.273,0.333,0.273,0.606,62,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Lefty Taber,1900,2,1926,1927,-0.7,0,9,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,10.8,41.0,2.229,9,1,0,11.666666666666666,0,PHI
General Crowder,1899,11,1926,1936,27.9,1,403,847,66,164,0,60,0,37,0.194,0.227,0.227,0.454,18,167,115,4.12,105.0,1.388,402,292,22,2344.3333333333335,799,"BAL,DET,MIN"
Gene Lansing,1898,1,1922,1922,-0.3,0,15,11,1,0,0,0,0,2,0.0,0.154,0.0,0.154,-56,0,1,5.98,67.0,1.672,15,1,0,40.666666666666664,14,ATL
Paddy Driscoll,1895,1,1917,1917,-0.5,0,13,28,2,3,0,3,2,2,0.107,0.167,0.143,0.31,-7,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
