Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
DJ Herz,2001,1,2024,2024,0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,9,4.16,98.0,1.263,19,19,0,88.66666666666667,106,WSN
Valente Bellozo,2000,2,2024,2025,2.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,6,3.46,129.0,1.302,19,18,0,93.66666666666667,61,FLA
Clayton Andrews,1997,2,2023,2024,-0.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,27.0,19.0,3.545,5,0,0,3.6666666666666665,5,"MIL,NYY"
Davis Martin,1997,3,2022,2025,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,16,4.19,97.0,1.33,36,29,0,176.0,133,CHW
Blake Cederlind,1996,1,2020,2020,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.5,108.0,1.0,5,0,0,4.0,4,PIT
Reynaldo López,1994,10,2016,2025,12.0,1,18,17,0,1,0,0,0,0,0.059,0.059,0.059,0.118,-69,47,54,3.94,110.0,1.274,268,123,6,820.3333333333334,766,"ANA,ATL,CHW,CLE,WSN"
Kris Bryant,1992,11,2015,2025,27.4,4,1054,3919,667,1068,184,548,44,504,0.273,0.368,0.483,0.851,125,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,COL,SFG"
Michael Lorenzen,1992,11,2015,2025,12.4,1,321,133,20,31,7,24,5,7,0.233,0.282,0.429,0.71,84,50,49,3.98,107.0,1.309,378,103,15,911.6666666666666,749,"ANA,CIN,DET,KCR,PHI,TEX"
Daniel Stumpf,1991,4,2016,2019,0.7,0,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,7,4.66,98.0,1.573,166,0,0,110.0,100,"DET,PHI"
Raisel Iglesias,1990,11,2015,2025,16.6,0,254,47,0,4,0,1,0,0,0.085,0.085,0.149,0.234,-38,41,53,2.95,146.0,1.061,551,21,232,689.0,817,"ANA,ATL,CIN"
Kevin Pillar,1989,13,2013,2025,16.1,0,1234,4131,533,1053,114,469,111,176,0.255,0.293,0.405,0.697,87,0,0,0.0,0.0,0.0,1,0,0,0.3333333333333333,0,"ANA,ATL,BOS,CHW,COL,LAD,NYM,SFG,TEX,TOR"
Scott Sizemore,1985,4,2010,2014,0.7,0,166,533,72,128,14,74,5,68,0.24,0.327,0.383,0.71,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,NYY,OAK"
John Raynor,1984,1,2010,2010,-0.1,0,11,10,1,2,0,0,0,1,0.2,0.273,0.2,0.473,32,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Jason Bourgeois,1982,8,2008,2015,0.2,0,317,708,97,179,6,44,54,47,0.253,0.3,0.326,0.627,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CIN,HOU,KCR,MIL,TBD"
Jailen Peguero,1981,2,2007,2008,-0.4,0,23,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,7.5,64.0,1.792,25,0,0,24.0,14,ARI
Chris Gissell,1978,1,2004,2004,-0.5,0,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,14.54,35.0,2.654,5,1,0,8.666666666666666,11,COL
Willie Martínez,1978,1,2000,2000,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,181.0,0.667,1,0,0,3.0,1,CLE
Brian O'Connor,1977,1,2000,2000,-0.2,0,6,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,156,0,0,5.11,93.0,1.865,6,1,0,12.333333333333334,7,PIT
Walter Silva,1977,1,2009,2009,-1.0,0,5,8,2,3,0,0,0,0,0.375,0.375,0.375,0.75,109,0,2,8.76,44.0,1.986,6,6,0,24.666666666666668,11,SDP
Ted Lilly,1976,15,1999,2013,27.1,2,186,347,10,35,0,17,3,8,0.101,0.124,0.124,0.248,-34,130,113,4.14,106.0,1.255,356,331,0,1982.6666666666667,1681,"CHC,LAD,NYY,OAK,TOR,WSN"
Chris Michalak,1971,4,1998,2006,2.2,0,15,11,0,3,0,0,0,1,0.273,0.333,0.545,0.879,119,10,15,4.7,99.0,1.636,61,24,1,191.33333333333334,87,"ARI,CIN,TEX,TOR"
Ted Wood,1967,3,1991,1993,-1.0,0,47,109,9,20,1,7,0,11,0.183,0.264,0.239,0.503,44,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SFG,WSN"
Clint Zavaras,1967,1,1989,1989,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,5.19,79.0,1.519,10,10,0,52.0,31,SEA
Kevin Wickander,1965,6,1989,1996,1.5,0,33,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,5,1,4.02,110.0,1.702,150,0,2,138.66666666666666,101,"CIN,CLE,DET,MIL"
Daryl Boston,1963,11,1984,1994,4.3,0,1058,2629,378,655,83,278,98,237,0.249,0.312,0.41,0.722,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,COL,NYM,NYY"
Jay Tibbs,1962,7,1984,1990,4.8,0,110,180,10,21,0,4,0,10,0.117,0.163,0.128,0.291,-19,39,54,4.2,91.0,1.398,158,133,0,862.6666666666666,448,"BAL,CIN,PIT,WSN"
Paul Gibson,1960,8,1988,1996,3.3,0,53,6,0,0,0,0,0,1,0.0,0.143,0.0,0.143,-56,22,24,4.07,98.0,1.448,319,15,11,556.6666666666666,345,"DET,NYM,NYY"
Dennis Saunders,1949,1,1970,1970,0.3,0,8,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,1,3.21,120.0,1.5,8,0,1,14.0,8,DET
Ken Reynolds,1947,6,1970,1976,-0.4,0,117,97,7,18,0,2,0,6,0.186,0.24,0.216,0.457,31,7,29,4.46,80.0,1.507,103,51,1,375.6666666666667,197,"MIL,PHI,SDP,STL"
Charlie Manuel,1944,6,1969,1975,-2.1,0,242,384,25,76,4,43,1,40,0.198,0.273,0.26,0.534,51,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,MIN"
Tito Fuentes,1944,13,1965,1978,11.7,0,1499,5566,610,1491,45,438,80,298,0.268,0.307,0.347,0.653,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,OAK,SDP,SFG"
Larry Yellen,1943,2,1963,1964,-0.7,0,14,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,6.23,56.0,1.731,14,2,0,26.0,12,HOU
Bart Shirley,1940,4,1964,1968,-0.4,0,75,162,15,33,0,11,0,14,0.204,0.267,0.241,0.508,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,NYM"
Ramón Monzant,1933,6,1954,1960,1.0,0,110,89,9,14,0,2,0,3,0.157,0.183,0.157,0.34,-8,16,21,4.38,90.0,1.465,106,32,1,316.6666666666667,201,SFG
Don McMahon,1930,18,1957,1974,22.5,1,874,168,8,23,0,9,0,10,0.137,0.185,0.161,0.346,-1,90,68,2.96,120.0,1.246,874,2,152,1310.6666666666667,1003,"ATL,BOS,CHW,CLE,DET,HOU,SFG"
Corky Valentine,1929,2,1954,1955,1.0,0,46,72,6,9,0,3,0,1,0.125,0.137,0.167,0.304,-22,14,12,4.81,88.0,1.43,46,33,1,221.0,87,CIN
Tom Gorman,1925,8,1952,1959,5.1,0,289,155,6,14,0,3,0,9,0.09,0.14,0.103,0.243,-33,36,36,3.77,105.0,1.303,289,33,44,689.3333333333334,321,"NYY,OAK"
Walter Ockey,1920,1,1944,1944,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.38,125.0,1.5,2,0,0,2.6666666666666665,1,SFG
Luis Villodas,1918,2,1946,1947,-0.2,0,59,161,19,34,1,22,0,12,0.211,0.27,0.298,0.568,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BEG
Herman Franks,1914,6,1939,1949,-0.1,0,188,403,35,80,3,43,2,57,0.199,0.302,0.275,0.578,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,OAK,SFG,STL"
Joe Mack,1912,1,1945,1945,-0.3,0,66,260,30,60,3,44,1,34,0.231,0.32,0.323,0.643,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Ralph Shropshire,1911,1,1937,1937,-0.3,0,10,32,1,3,0,1,0,1,0.094,0.121,0.125,0.246,-32,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SL2
Izzy León,1911,1,1945,1945,-0.1,0,14,9,0,1,0,0,0,1,0.111,0.2,0.111,0.311,-11,0,4,5.35,72.0,1.759,14,4,0,38.666666666666664,11,PHI
George Selkirk,1908,9,1934,1942,23.5,2,846,2790,503,810,108,576,49,486,0.29,0.4,0.483,0.883,127,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Blondy Ryan,1906,6,1930,1938,1.0,0,386,1330,127,318,8,133,6,57,0.239,0.271,0.304,0.575,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,NYY,PHI,SFG"
Alex Metzler,1903,6,1925,1930,7.6,0,560,1968,290,561,9,206,45,260,0.285,0.374,0.384,0.757,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHC,CHW,OAK"
Ted Odenwald,1902,2,1921,1922,0.4,0,11,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,4.34,102.0,1.607,11,0,0,18.666666666666668,6,CLE
George Dixon,1896,11,1920,1934,2.9,0,362,1051,150,267,8,175,12,117,0.254,0.338,0.34,0.678,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ABC,BBB,CAG,CCU,CHT,CRS,CTG"
Claude Johnson,1894,7,1922,1930,6.4,0,325,1195,219,349,16,154,22,147,0.292,0.371,0.382,0.753,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BBB,BBS,CTS,DS,HBG"
Ossie Vitt,1890,10,1912,1921,15.4,0,1065,3760,561,894,4,296,114,455,0.238,0.322,0.295,0.617,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,DET"
Rex DeVogt,1888,1,1913,1913,-0.3,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Klondike Smith,1887,1,1912,1912,-0.3,0,7,27,0,5,0,0,1,0,0.185,0.185,0.222,0.407,13,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Al Bridwell,1884,11,1905,1915,19.1,0,1252,4169,457,1064,2,350,136,557,0.255,0.347,0.295,0.642,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,CIN,SFG,SLI"
Eddie Zimmerman,1883,2,1906,1911,-1.1,0,127,431,31,80,3,37,9,34,0.186,0.248,0.262,0.511,46,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,STL"
Bob Spade,1877,4,1907,1910,1.8,0,62,144,16,32,0,12,1,11,0.222,0.282,0.264,0.546,74,25,24,2.96,83.0,1.337,62,52,1,426.3333333333333,121,"BAL,CIN"
