Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Anthony Molina,2002,2,2024,2025,-0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,7.19,66.0,1.623,45,2,0,81.33333333333333,54,COL
Aramis Garcia,1993,6,2018,2025,-1.5,0,121,312,27,65,10,25,0,10,0.208,0.245,0.321,0.565,55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,CIN,OAK,PHI,SFG"
Alex Wood,1991,12,2013,2024,13.4,1,193,276,8,23,0,12,1,14,0.083,0.128,0.091,0.218,-39,77,68,3.78,104.0,1.26,278,211,0,1258.0,1173,"ATL,CIN,LAD,OAK,SFG"
Justin Marks,1988,3,2014,2017,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.65,120.0,2.108,6,0,0,12.333333333333334,9,"KCR,TBD"
Hyun Soo Kim,1988,2,2016,2017,-0.2,0,191,517,56,141,7,36,1,58,0.273,0.351,0.368,0.719,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,PHI"
Iván Nova,1987,11,2010,2020,11.5,0,80,149,2,6,0,0,0,0,0.04,0.04,0.04,0.081,-78,90,77,4.38,96.0,1.359,240,227,1,1347.6666666666667,963,"CHW,DET,NYY,PIT"
Chris Hatcher,1985,9,2010,2018,-0.8,0,187,12,0,1,0,1,0,2,0.083,0.214,0.083,0.298,-15,12,18,4.65,86.0,1.406,250,0,5,265.3333333333333,266,"FLA,LAD,OAK"
Scott Olsen,1984,6,2005,2010,1.7,0,128,213,8,32,0,15,0,7,0.15,0.177,0.174,0.351,-7,37,49,4.85,88.0,1.479,130,127,0,723.0,528,"FLA,WSN"
Chris Ray,1982,6,2005,2011,3.1,0,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,18,19,4.1,107.0,1.359,283,0,51,281.0,230,"BAL,SEA,SFG,TEX"
Dontrelle Willis,1982,9,2003,2011,19.7,2,198,389,43,95,9,39,0,22,0.244,0.287,0.378,0.665,75,72,69,4.17,101.0,1.433,205,202,0,1221.6666666666667,896,"ARI,CIN,DET,FLA"
