Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Spencer Arrighetti,2000,2,2024,2025,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,14,4.6,86.0,1.377,31,30,0,154.66666666666666,179,HOU
Fernando Tatis Jr.,1999,6,2019,2025,22.0,2,526,2047,374,575,128,328,97,210,0.281,0.352,0.532,0.884,140,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Kyle Stowers,1998,4,2022,2025,-0.9,0,125,341,30,72,7,39,1,27,0.211,0.28,0.334,0.614,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,FLA"
Felix Jorge,1994,1,2017,2017,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,10.57,44.0,2.087,2,2,0,7.666666666666667,4,MIN
Yoan López,1993,5,2018,2022,0.2,0,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,8,4.39,100.0,1.331,121,0,1,112.66666666666667,92,"ARI,NYM"
Reed Garrett,1993,5,2019,2025,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,6,5.03,83.0,1.609,88,0,4,105.66666666666667,120,"BAL,DET,NYM,WSN"
José Marmolejos,1993,2,2020,2021,-0.8,0,76,213,23,39,10,30,0,22,0.183,0.262,0.362,0.623,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Eric Fornataro,1988,1,2014,2014,-0.1,0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.66,81.0,1.241,8,0,0,9.666666666666666,3,STL
Aaron Barrett,1988,4,2014,2020,0.2,0,85,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,3,4.01,98.0,1.365,95,0,0,74.0,86,WSN
Dave Sappelt,1987,3,2011,2013,0.3,0,95,251,28,63,2,17,4,17,0.251,0.301,0.343,0.644,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CIN"
J.D. Martin,1983,2,2009,2010,0.7,0,24,37,3,6,0,0,0,1,0.162,0.184,0.189,0.373,0,6,9,4.32,97.0,1.408,24,24,0,125.0,68,WSN
Ryan Garko,1981,6,2005,2010,3.6,0,463,1552,190,427,55,250,0,125,0.275,0.347,0.434,0.781,106,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,SFG,TEX"
Scott Proctor,1977,7,2004,2011,0.8,0,115,5,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,18,16,4.78,92.0,1.469,307,1,1,343.0,291,"ATL,LAD,NYY"
Hansel Izquierdo,1977,1,2002,2002,-0.1,0,19,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,0,4.55,89.0,1.82,20,2,0,29.666666666666668,20,FLA
Jeff Suppan,1975,17,1995,2012,17.1,0,262,440,27,76,1,24,1,24,0.173,0.221,0.196,0.416,11,140,146,4.7,97.0,1.461,448,417,0,2542.6666666666665,1390,"ARI,BOS,KCR,MIL,PIT,SDP,STL"
Mike Metcalfe,1973,2,1998,2000,-0.2,0,8,13,0,1,0,0,2,1,0.077,0.143,0.077,0.22,-40,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Garrett Stephenson,1972,7,1996,2003,4.9,0,115,180,1,18,0,7,0,9,0.1,0.152,0.111,0.263,-30,39,39,4.55,97.0,1.38,123,104,0,651.3333333333334,408,"BAL,PHI,STL"
Rick Greene,1971,1,1999,1999,-0.1,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,4.76,103.0,1.412,1,0,0,5.666666666666667,3,CIN
Royce Clayton,1970,17,1991,2007,19.5,1,2108,7379,935,1904,110,723,231,565,0.258,0.312,0.367,0.679,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BOS,CHW,CIN,COL,MIL,SFG,STL,TEX,TOR,WSN"
Greg Swindell,1965,17,1986,2002,30.5,1,353,245,10,46,0,13,0,4,0.188,0.2,0.229,0.429,17,123,122,3.86,107.0,1.26,664,269,7,2233.3333333333335,1542,"ARI,BOS,CIN,CLE,HOU,MIN"
Colby Ward,1964,1,1990,1990,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,4.25,93.0,1.444,22,0,1,36.0,23,CLE
Edgar Martínez HOF,1963,18,1987,2004,68.4,7,2055,7213,1219,2247,309,1261,49,1283,0.312,0.418,0.516,0.933,147,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
David Cone,1963,17,1986,2003,62.3,5,193,412,28,64,0,22,0,16,0.155,0.192,0.177,0.369,6,194,126,3.46,121.0,1.256,450,419,1,2898.6666666666665,2668,"BOS,KCR,NYM,NYY,TOR"
Greg Heydeman,1952,1,1973,1973,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.5,95.0,1.5,1,0,0,2.0,1,LAD
Royle Stillman,1951,3,1975,1977,-0.3,0,89,155,19,33,3,15,2,21,0.213,0.305,0.329,0.634,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW"
Jim Essian,1951,12,1973,1984,10.9,0,710,1855,194,453,33,207,9,231,0.244,0.327,0.347,0.673,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CLE,OAK,PHI,SEA"
Sonny Ruberto,1946,2,1969,1972,-0.3,0,21,24,3,3,0,0,0,1,0.125,0.192,0.125,0.317,-7,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,SDP"
Bill Oster,1933,1,1954,1954,-0.3,0,8,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667,83,0,1,6.32,63.0,1.979,8,1,0,15.666666666666666,5,OAK
Ed Wolfe,1929,1,1952,1952,0.0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.36,59.0,3.273,3,0,0,3.6666666666666665,1,PIT
Sammy Gee,1928,1,1948,1948,0.2,0,15,45,9,9,0,3,0,7,0.2,0.308,0.222,0.53,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYC
