Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Carlos Sanabria,1997,1,2020,2020,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.0,58.0,3.0,2,0,0,2.0,2,HOU
Connor Seabold,1996,3,2021,2023,-2.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,11,8.12,60.0,1.767,33,19,0,108.66666666666667,86,"BOS,COL"
Mark Contreras,1995,1,2022,2022,-0.1,0,28,58,9,7,3,6,1,1,0.121,0.148,0.293,0.441,22,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Jared Koenig,1994,3,2022,2025,1.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,7,3.86,105.0,1.315,67,11,1,102.66666666666667,86,"MIL,OAK"
Tyler Wagner,1991,2,2015,2016,0.0,0,6,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,2,4.94,87.0,1.69,6,3,0,23.666666666666668,12,"ARI,MIL"
Tony Renda,1991,2,2016,2018,-0.5,0,33,60,5,11,0,3,0,5,0.183,0.246,0.217,0.463,25,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CIN"
Enny Romero,1991,5,2013,2018,-0.7,0,59,2,1,1,0,0,0,0,0.5,0.5,1.0,1.5,285,4,6,5.12,83.0,1.603,137,1,3,146.0,156,"KCR,PIT,TBD,WSN"
Jose Quintana,1989,13,2012,2024,30.4,1,95,156,4,12,0,7,0,3,0.077,0.094,0.083,0.177,-52,102,103,3.74,110.0,1.276,359,333,0,1969.6666666666667,1727,"ANA,CHC,CHW,NYM,PIT,SFG,STL"
Whit Merrifield,1989,9,2016,2024,17.8,3,1147,4467,632,1249,94,485,218,315,0.28,0.328,0.413,0.741,101,0,0,18.0,38.0,2.0,1,0,0,1.0,0,"ATL,KCR,PHI,TOR"
Ashur Tolliver,1988,2,2016,2017,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,4.66,97.0,1.655,8,0,0,9.666666666666666,10,"BAL,HOU"
Franklin Morales,1986,10,2007,2016,1.9,0,149,62,4,11,0,2,0,4,0.177,0.227,0.177,0.405,7,23,30,4.56,97.0,1.441,305,47,11,490.0,385,"BOS,COL,KCR,TOR"
Andy Dirks,1986,3,2011,2013,3.7,0,297,971,150,268,24,100,13,76,0.276,0.332,0.413,0.745,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Tyler Flowers,1986,12,2009,2020,7.9,0,802,2456,267,582,86,301,2,227,0.237,0.319,0.391,0.71,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHW"
Niuman Romero,1985,2,2009,2010,-0.2,0,12,18,3,2,0,0,0,1,0.111,0.158,0.111,0.269,-26,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE"
Jay Sborz,1985,1,2010,2010,-0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,67.5,10.0,4.5,1,0,0,0.6666666666666666,1,DET
Scott Kazmir,1984,13,2004,2021,22.3,3,45,72,4,8,0,4,0,1,0.111,0.123,0.111,0.234,-35,108,97,4.02,104.0,1.351,303,301,0,1701.0,1618,"ANA,CLE,HOU,LAD,OAK,SFG,TBD"
Mike Glavine,1973,1,2003,2003,-0.1,0,6,7,0,1,0,0,0,0,0.143,0.143,0.143,0.286,-24,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Cory Bailey,1971,8,1993,2002,2.7,0,74,2,2,1,0,0,0,2,0.5,0.75,0.5,1.25,241,9,10,3.96,118.0,1.565,172,0,1,207.0,150,"BOS,KCR,SFG,STL"
Ross Powell,1968,3,1993,1995,-0.4,0,48,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,5,5.4,78.0,1.631,48,4,0,53.333333333333336,42,"CIN,HOU,PIT"
Rob Dibble,1964,7,1988,1995,9.3,2,354,25,0,3,0,2,0,0,0.12,0.12,0.12,0.24,-33,27,25,2.98,129.0,1.195,385,0,89,477.0,645,"CHW,CIN,MIL"
Tim Barrett,1961,1,1988,1988,-0.1,0,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,5.79,65.0,1.286,4,0,1,9.333333333333334,5,WSN
Atlee Hammaker,1958,12,1981,1995,8.3,1,224,305,10,36,0,10,1,10,0.118,0.151,0.121,0.273,-22,59,67,3.66,98.0,1.24,249,152,5,1078.6666666666667,615,"CHW,KCR,SDP,SFG"
Neil Allen,1958,11,1979,1989,6.9,0,328,115,3,15,0,7,0,3,0.13,0.153,0.183,0.335,-6,58,70,3.88,98.0,1.419,434,59,75,988.3333333333334,611,"CHW,CLE,NYM,NYY,STL"
Ted Cox,1955,5,1977,1981,-1.6,0,272,771,65,189,10,79,3,57,0.245,0.298,0.324,0.623,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE,SEA,TOR"
Timothy Jones,1954,1,1977,1977,0.5,0,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,0.0,0.0,0.7,3,1,0,10.0,5,PIT
