Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jordyn Adams,1999,2,2023,2024,-0.9,0,28,74,5,13,1,5,3,3,0.176,0.205,0.216,0.421,18,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Patrick Sandoval,1996,6,2019,2024,6.2,0,3,6,1,1,0,0,0,0,0.167,0.167,0.167,0.333,-9,19,45,4.01,108.0,1.392,107,100,1,536.0,529,ANA
Osvaldo Bido,1995,2,2023,2024,1.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,8,4.5,93.0,1.272,32,18,0,114.0,111,"OAK,PIT"
Kevin McGowan,1991,1,2017,2017,0.0,0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.19,83.0,1.615,8,0,0,8.666666666666666,8,NYM
Brad Miller,1989,11,2013,2023,6.2,0,1055,3132,397,740,123,405,43,350,0.236,0.314,0.416,0.73,101,0,0,13.5,37.0,2.0,1,0,0,2.0,0,"CLE,MIL,PHI,SEA,STL,TBD,TEX"
Carson Blair,1989,1,2015,2015,-0.4,0,11,31,3,4,1,3,0,4,0.129,0.229,0.226,0.454,28,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Yoenis Céspedes,1985,8,2012,2020,21.4,2,834,3191,475,870,165,528,43,240,0.273,0.327,0.497,0.824,125,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,DET,NYM,OAK"
Garrett Olson,1983,6,2007,2012,-2.7,0,11,6,1,1,0,1,0,0,0.167,0.143,0.167,0.31,-17,14,22,6.26,70.0,1.665,104,44,1,287.6666666666667,193,"BAL,NYM,PIT,SEA"
Ross Wolf,1982,3,2007,2013,-0.5,0,15,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,4,5.45,77.0,1.624,47,3,0,72.66666666666667,36,"FLA,OAK,TEX"
David Murphy,1981,10,2006,2015,9.9,0,1110,3467,440,950,104,472,54,316,0.274,0.333,0.432,0.765,103,0,0,0.0,0.0,3.0,2,0,0,1.3333333333333333,1,"ANA,BOS,CLE,TEX"
