Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
José Soriano,1998,3,2023,2025,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,15,3.68,115.0,1.329,77,37,0,252.0,237,ANA
Ronald Guzmán,1994,5,2018,2022,0.7,0,246,743,91,167,31,104,3,73,0.225,0.302,0.41,0.712,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYY,TEX"
Chris Shaw,1993,2,2018,2019,-0.9,0,38,72,2,11,1,7,1,9,0.153,0.244,0.222,0.466,30,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Tyler Goeddel,1992,1,2016,2016,-1.3,0,92,213,17,41,4,16,3,17,0.192,0.258,0.291,0.549,47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Trevor Kelley,1992,4,2019,2023,-0.9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,6.75,65.0,1.559,42,3,0,50.666666666666664,45,"BOS,MIL,PHI,TBD"
Ty Blach,1990,7,2016,2024,1.1,0,91,78,6,13,1,7,0,6,0.167,0.224,0.231,0.454,23,23,33,5.42,81.0,1.506,156,70,1,520.0,293,"BAL,COL,SFG"
Michael Mariot,1988,4,2014,2023,-0.7,0,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,5.85,72.0,1.605,45,0,2,52.333333333333336,47,"CIN,KCR,PHI"
Gus Schlosser,1988,1,2014,2014,-0.6,0,14,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,471,0,1,7.64,48.0,1.642,15,0,0,17.666666666666668,8,ATL
Edwar Cabrera,1987,1,2012,2012,-0.4,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,2,11.12,44.0,2.824,2,2,0,5.666666666666667,5,COL
José Veras,1980,9,2006,2014,3.8,0,215,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,0,23,23,3.91,106.0,1.319,440,0,27,423.0,438,"CHC,CLE,DET,FLA,HOU,MIL,NYY,PIT"
Choo Freeman,1979,3,2004,2006,-1.8,0,151,285,45,64,3,29,6,28,0.225,0.296,0.333,0.63,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,COL
Juan González,1969,17,1989,2005,38.7,3,1689,6556,1061,1936,434,1404,26,457,0.295,0.343,0.561,0.904,132,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,DET,KCR,TEX"
Rudy Seánez,1968,17,1989,2008,3.3,0,406,5,1,0,0,0,0,1,0.0,0.167,0.0,0.167,-51,41,30,4.1,106.0,1.413,544,0,12,566.0,574,"ATL,BOS,CLE,FLA,KCR,LAD,PHI,SDP,TEX"
Harvey Pulliam,1967,6,1991,1997,0.1,0,123,187,31,49,8,22,0,13,0.262,0.313,0.449,0.763,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,KCR"
Jonathan Hurst,1966,2,1992,1994,-0.8,0,10,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,2,8.2,47.0,1.709,10,3,0,26.333333333333332,10,"NYM,WSN"
Luis Encarnación,1963,1,1990,1990,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.84,51.0,1.742,4,0,0,10.333333333333334,8,KCR
Randy Asadoor,1962,1,1986,1986,0.3,0,15,55,9,20,0,7,1,3,0.364,0.397,0.455,0.851,137,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Keith Smith,1961,2,1984,1985,0.0,0,6,4,1,0,0,0,0,0,0.0,0.2,0.0,0.2,-38,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Don Heinkel,1959,2,1988,1989,-0.6,0,7,6,0,0,0,0,0,2,0.0,0.25,0.0,0.25,-23,1,1,4.74,80.0,1.42,28,5,1,62.666666666666664,46,"DET,STL"
Rick Ownbey,1957,4,1982,1986,0.2,0,43,35,6,4,0,1,0,2,0.114,0.162,0.114,0.276,-21,3,11,4.11,89.0,1.609,39,19,0,146.66666666666666,83,"NYM,STL"
Keith Hernandez,1953,17,1974,1990,60.3,5,2088,7370,1124,2182,162,1071,98,1070,0.296,0.384,0.436,0.821,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,NYM,STL"
Dave Collins,1952,16,1975,1990,15.8,0,1701,4907,667,1335,32,373,395,467,0.272,0.338,0.351,0.689,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CIN,DET,NYY,OAK,SEA,STL,TOR"
Rafael Robles,1947,3,1969,1972,-0.7,0,47,133,7,25,0,3,4,6,0.188,0.229,0.195,0.424,20,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Bobby Floyd,1943,7,1968,1974,-0.6,0,214,425,41,93,0,26,2,28,0.219,0.264,0.266,0.53,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,KCR"
Juan Marichal HOF,1937,16,1960,1975,62.8,10,464,1221,73,202,4,75,2,38,0.165,0.191,0.202,0.393,11,243,142,2.89,123.0,1.101,471,457,2,3507.0,2303,"BOS,LAD,SFG"
