Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Carson Palmquist,2000,1,2025,2025,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,7.63,62.0,1.728,7,7,0,30.666666666666668,22,COL
Ha-Seong Kim,1995,5,2021,2025,15.3,0,550,1756,232,425,48,203,82,210,0.242,0.326,0.379,0.705,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SDP,TBD"
Myles Straw,1994,8,2018,2025,9.0,0,648,1949,282,476,7,142,96,198,0.244,0.314,0.309,0.623,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,HOU,TOR"
Adam Oller,1994,3,2022,2024,-1.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,13,6.54,61.0,1.665,36,23,0,136.33333333333334,95,"FLA,OAK"
Brody Koerner,1993,1,2021,2021,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,160.0,1.333,2,0,0,3.0,1,NYY
Hanser Alberto,1992,8,2015,2023,4.3,0,488,1404,160,378,22,137,12,36,0.269,0.292,0.381,0.673,80,0,0,7.07,64.0,1.643,14,0,0,14.0,2,"BAL,CHW,KCR,LAD,TEX"
Rafael Montero,1990,11,2014,2025,-0.7,0,60,43,1,2,0,1,0,0,0.047,0.047,0.047,0.093,-74,22,29,4.72,87.0,1.449,358,30,30,499.6666666666667,498,"ATL,HOU,NYM,SEA,TEX"
Chris Mazza,1989,4,2019,2022,-0.2,0,8,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,3,5.35,82.0,1.557,34,6,1,79.0,66,"BOS,NYM,TBD"
Stefen Romero,1988,3,2014,2016,-1.9,0,94,215,26,42,4,17,0,8,0.195,0.242,0.307,0.549,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Dan Butler,1986,2,2014,2018,-0.1,0,9,25,1,5,0,3,0,1,0.2,0.222,0.32,0.542,48,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Carlos González,1985,12,2008,2019,24.5,3,1377,5033,821,1432,234,785,122,448,0.285,0.343,0.5,0.843,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,COL,OAK"
José De La Torre,1985,1,2013,2013,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.35,67.0,1.765,7,0,0,11.333333333333334,15,BOS
Mitch Talbot,1983,3,2008,2011,-0.5,0,4,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,12,19,5.3,75.0,1.646,43,41,0,232.66666666666666,129,"CLE,TBD"
Abe Alvarez,1982,3,2004,2006,-0.4,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,11.32,46.0,2.516,4,1,0,10.333333333333334,5,BOS
Brett Campbell,1981,1,2006,2006,-0.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10.38,45.0,1.385,4,0,0,4.333333333333333,4,WSN
Edwin Maysonet,1981,3,2008,2012,0.3,0,76,136,16,36,2,11,1,8,0.265,0.308,0.346,0.654,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,MIL"
Gil Velazquez,1979,5,2008,2013,-0.3,0,33,73,2,17,0,4,0,1,0.233,0.25,0.247,0.497,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BOS,FLA"
John Ennis,1979,3,2002,2007,-0.7,0,4,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5,29,0,0,7.81,59.0,1.735,16,2,2,27.666666666666668,22,"ATL,DET,PHI"
Seth Etherton,1976,4,2000,2006,-0.7,0,8,9,1,1,0,0,0,1,0.111,0.2,0.111,0.311,-15,9,7,6.3,75.0,1.565,23,23,0,115.66666666666667,63,"ANA,CIN,KCR,OAK"
Jason Jones,1976,1,2003,2003,-0.2,0,40,107,11,23,3,11,0,10,0.215,0.298,0.355,0.653,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Héctor Almonte,1975,2,1999,2003,-0.4,0,47,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,4,6.27,73.0,1.8,50,0,0,51.666666666666664,40,"BOS,FLA,WSN"
Luis Pineda,1974,2,2001,2002,0.2,0,26,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,4,4.44,98.0,1.559,42,2,0,50.666666666666664,44,"CIN,DET"
John Rocker,1974,6,1998,2003,3.5,0,206,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,13,22,3.42,132.0,1.426,280,0,88,255.33333333333334,332,"ATL,CLE,TBD,TEX"
Curt Lyons,1974,1,1996,1996,0.2,0,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,0,4.5,96.0,1.5,3,3,0,16.0,14,CIN
John Mabry,1970,14,1994,2007,-2.3,0,1321,3409,382,898,96,446,7,284,0.263,0.322,0.405,0.727,90,0,0,63.0,14.0,10.0,2,0,0,1.0,0,"CHC,COL,FLA,OAK,PHI,SDP,SEA,STL"
Chris Tremie,1969,4,1995,2004,-0.4,0,22,41,3,6,0,1,0,4,0.146,0.222,0.171,0.393,4,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,HOU,PIT,TEX"
Mark Johnson,1967,7,1995,2002,0.5,0,428,988,142,229,38,137,12,154,0.232,0.338,0.402,0.739,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,NYM,PIT"
Charlie Montoyo,1965,1,1993,1993,0.0,0,4,5,1,2,0,3,0,0,0.4,0.4,0.6,1.0,160,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Ravelo Manzanillo,1963,3,1988,1995,-0.3,0,51,4,0,2,0,2,0,0,0.5,0.5,0.75,1.25,221,4,3,4.43,98.0,1.762,53,2,1,63.0,50,"CHW,PIT"
Glenn Braggs,1962,7,1986,1992,5.8,0,692,2336,308,601,70,321,58,211,0.257,0.322,0.405,0.726,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,MIL"
Dan Pasqua,1961,10,1985,1994,10.7,0,905,2620,341,638,117,390,7,335,0.244,0.33,0.438,0.768,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,NYY"
Ken Dixon,1960,4,1984,1987,2.4,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,26,28,4.66,89.0,1.364,105,68,6,482.3333333333333,377,BAL
Kelly Paris,1957,5,1982,1988,-1.0,0,92,212,20,46,3,14,8,15,0.217,0.27,0.288,0.557,54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,CIN,STL"
Jim Hutto,1947,2,1970,1975,-0.5,0,61,97,7,17,3,12,0,5,0.175,0.212,0.289,0.5,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,PHI"
Rich Folkers,1946,7,1970,1977,1.8,0,192,77,3,11,0,5,0,4,0.143,0.183,0.156,0.339,-4,19,23,4.11,87.0,1.385,195,28,7,423.0,242,"MIL,NYM,SDP,STL"
Bob Christian,1945,3,1968,1970,-0.6,0,54,147,14,33,4,19,3,11,0.224,0.278,0.34,0.618,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,DET"
Pete Cimino,1942,4,1965,1968,0.7,0,86,18,1,5,0,0,0,1,0.278,0.316,0.278,0.594,76,5,8,3.07,109.0,1.23,86,1,5,161.0,139,"ANA,MIN"
Bob Powell,1933,2,1955,1957,0.0,0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Dan Porter,1931,1,1951,1951,-0.1,0,13,19,2,4,0,0,0,2,0.211,0.286,0.211,0.496,37,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Hardy Peterson,1929,4,1955,1959,0.8,0,66,161,17,44,3,21,0,17,0.273,0.344,0.391,0.736,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Jim Gilliam,1928,17,1946,1966,44.7,4,2094,7599,1255,2021,65,625,219,1102,0.266,0.36,0.355,0.716,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BEG,LAD"
Johnny Klippstein,1927,18,1950,1967,11.0,0,713,502,28,63,5,29,0,14,0.125,0.152,0.175,0.328,-13,101,118,4.24,94.0,1.47,711,161,65,1967.6666666666667,1158,"CHC,CIN,CLE,DET,LAD,MIN,PHI,TEX"
Weedy Edwards,1925,2,1944,1947,-0.4,0,3,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,6.23,63.0,1.846,3,2,0,13.0,7,"IC,NE"
Ken Brondell,1921,1,1944,1944,-0.6,0,8,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,8.38,44.0,1.81,7,2,0,19.333333333333332,1,SFG
Bill Blair,1921,1,1948,1948,-0.4,0,3,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,20.25,27.0,4.5,2,1,0,2.6666666666666665,2,IC
Charlie Cozart,1919,1,1945,1945,-0.5,0,5,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,10.13,40.0,3.125,5,0,0,8.0,4,ATL
Howie Moss,1918,2,1942,1946,-1.3,0,22,72,3,7,0,1,0,3,0.097,0.145,0.097,0.242,-29,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,CLE,SFG"
Johnny Ostrowski,1917,7,1943,1950,-0.3,0,216,561,73,131,14,74,7,68,0.234,0.321,0.376,0.697,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,CHW,MIN"
Mike Sandlock,1915,5,1942,1953,0.1,0,195,446,34,107,2,31,2,38,0.24,0.304,0.305,0.609,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,LAD,PIT"
Doc Wingo,1912,1,1944,1944,0.1,0,15,29,4,7,0,2,0,1,0.241,0.267,0.241,0.508,57,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCM
Joe Greene,1911,11,1932,1948,6.2,3,236,723,135,193,16,125,12,123,0.267,0.376,0.433,0.809,135,0,0,10.8,53.0,3.6,1,0,0,1.6666666666666665,0,"BCA,CBE,HG,KCM"
Red Rolfe,1908,10,1931,1942,29.1,4,1175,4827,942,1394,69,497,44,526,0.289,0.36,0.413,0.773,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Paul Derringer,1906,15,1931,1945,36.1,6,579,1260,70,220,2,102,0,16,0.175,0.186,0.208,0.394,9,223,212,3.46,108.0,1.282,579,445,29,3645.0,1507,"CHC,CIN,STL"
Ernie Wingard,1900,4,1924,1927,6.3,0,156,246,30,57,7,38,0,11,0.232,0.267,0.386,0.654,64,29,43,4.64,96.0,1.621,145,77,4,688.3333333333334,101,BAL
Clint Blume,1898,2,1922,1923,0.4,0,13,6,1,1,0,0,0,3,0.167,0.444,0.167,0.611,66,3,0,3.0,133.0,1.515,13,2,0,33.0,4,SFG
Alex Evans,1895,1,1924,1924,-0.7,0,18,36,2,8,1,2,0,0,0.222,0.222,0.306,0.528,45,2,5,6.42,68.0,1.756,11,7,0,54.666666666666664,28,"ABC,BAG,MRS"
Ted Welch,1892,1,1914,1914,-0.1,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,6.0,59.0,1.5,3,0,0,6.0,2,SLI
Frank Madden,1891,1,1914,1914,0.0,0,2,2,0,1,0,1,0,0,0.5,0.5,0.5,1.0,187,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PBS
Harry Kirsch,1887,1,1910,1910,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,52.0,2.0,2,0,0,3.0,5,CLE
Bert Maxwell,1886,4,1906,1914,-1.2,0,21,40,0,3,0,0,0,3,0.075,0.14,0.075,0.215,-37,4,7,4.16,76.0,1.508,21,12,1,123.33333333333333,35,"BTT,OAK,PIT,SFG"
Ed Kenna,1877,1,1902,1902,-0.3,0,2,8,1,1,0,0,0,0,0.125,0.125,0.25,0.375,0,1,1,5.29,70.0,1.765,2,1,0,17.0,5,OAK
Frank Dillon,1873,5,1899,1904,1.1,0,312,1181,146,298,1,116,34,78,0.252,0.299,0.319,0.618,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BLA,DET,LAD,PIT"
George Nicol,1870,3,1890,1894,-0.5,0,43,147,24,51,0,26,4,6,0.347,0.381,0.469,0.85,112,5,7,7.19,68.0,2.212,17,12,0,91.33333333333333,45,"CHC,LOU,PIT,STL"
Count Campau,1863,3,1888,1894,1.3,0,147,572,97,153,10,93,63,46,0.267,0.322,0.397,0.719,110,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DTN,STL,WAS"
Dan Stearns,1861,7,1880,1889,1.4,0,509,2025,295,491,8,173,67,173,0.242,0.306,0.325,0.631,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BLO,BUF,CIN,DTN,KCC"
Buck Ewing HOF,1859,18,1880,1897,47.9,0,1315,5363,1129,1625,71,883,354,392,0.303,0.351,0.456,0.807,129,2,3,3.45,112.0,1.66,9,4,1,47.0,23,"CIN,CLV,NYI,SFG,TRT"
Bill Morgan,1857,1,1884,1884,-0.4,0,8,29,1,4,0,0,0,2,0.138,0.194,0.138,0.331,10,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BLU,RIC"
