Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jace Jung,2000,2,2024,2025,-0.9,0,52,124,22,24,0,6,0,22,0.194,0.32,0.234,0.554,60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Oneil Cruz,1998,5,2021,2025,6.2,0,351,1304,184,309,58,188,69,139,0.237,0.311,0.434,0.745,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Jackson Kowar,1996,4,2021,2025,-2.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,6,8.11,54.0,1.905,50,8,0,87.66666666666667,85,"KCR,SEA"
Edgar García,1996,3,2019,2021,-1.5,0,40,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,7.74,58.0,1.719,52,0,1,57.0,58,"CIN,MIN,PHI,TBD"
Sean Murphy,1994,7,2019,2025,15.6,1,591,1959,263,452,93,283,1,232,0.231,0.327,0.431,0.758,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,OAK"
Shea Spitzbarth,1994,1,2021,2021,0.1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.6,127.0,1.2,5,0,0,5.0,1,PIT
Alec Asher,1991,4,2015,2018,-0.3,0,15,18,0,3,0,2,0,0,0.167,0.167,0.222,0.389,4,4,12,5.42,78.0,1.379,38,18,0,119.66666666666667,78,"BAL,MIL,PHI"
Casey Kelly,1989,6,2012,2025,-1.3,0,27,18,0,2,0,0,0,0,0.111,0.111,0.111,0.222,-37,2,11,5.34,74.0,1.608,30,12,1,92.66666666666667,60,"ARI,ATL,CIN,SDP,SFG"
Lonnie Chisenhall,1988,8,2011,2018,9.2,0,688,2159,261,578,64,296,20,150,0.268,0.32,0.427,0.747,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Stephen Fife,1986,3,2012,2014,0.8,0,17,27,1,3,0,0,0,1,0.111,0.143,0.148,0.291,-18,4,6,3.66,100.0,1.473,18,16,0,91.0,70,LAD
Drew Stubbs,1984,9,2009,2017,8.0,0,911,2834,444,687,92,283,161,277,0.242,0.313,0.391,0.704,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,BAL,CIN,CLE,COL,SFG,TEX"
Kurt Suzuki,1983,16,2007,2022,19.6,1,1635,5563,594,1421,143,730,20,387,0.255,0.314,0.388,0.702,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,MIN,OAK,WSN"
Jered Weaver,1982,12,2006,2017,34.6,3,28,55,3,4,0,1,0,2,0.073,0.105,0.073,0.178,-50,150,98,3.63,111.0,1.191,331,331,0,2067.3333333333335,1621,"ANA,SDP"
Tony Gwynn,1982,8,2006,2014,5.1,0,685,1600,192,381,7,98,80,161,0.238,0.309,0.31,0.619,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,MIL,PHI,SDP"
Ryan Sadowski,1982,1,2009,2009,0.2,0,6,10,0,1,0,0,0,0,0.1,0.1,0.1,0.2,-47,2,4,4.45,97.0,1.588,6,6,0,28.333333333333332,17,SFG
Joe Thatcher,1981,9,2007,2015,2.6,0,327,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,11,16,3.38,112.0,1.316,405,0,1,260.6666666666667,270,"ANA,ARI,HOU,SDP"
Kyle Lohse,1978,16,2001,2016,18.9,0,295,509,23,78,0,31,0,9,0.153,0.173,0.171,0.344,-6,147,143,4.4,96.0,1.345,457,418,2,2531.6666666666665,1615,"CIN,MIL,MIN,PHI,STL,TEX"
Bobby Scales,1977,2,2009,2010,0.1,0,61,137,19,34,3,17,1,18,0.248,0.342,0.401,0.743,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Adam Riggs,1972,4,1997,2004,-0.3,0,61,153,18,33,3,10,6,16,0.216,0.29,0.346,0.636,69,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,LAD,SDP"
Carlos Crawford,1971,1,1996,1996,-0.4,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,4.91,95.0,2.455,1,1,0,3.6666666666666665,4,PHI
Roger Pavlik,1967,7,1992,1998,10.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,47,39,4.58,103.0,1.472,131,125,1,743.0,526,TEX
Tim Mauser,1966,4,1991,1995,1.1,0,79,14,1,1,0,0,0,2,0.071,0.188,0.071,0.259,-26,2,6,4.37,94.0,1.492,79,0,2,119.33333333333333,93,"PHI,SDP"
Mike Walker,1966,5,1988,1996,-1.2,0,42,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,11,5.09,83.0,1.714,88,12,2,161.0,76,"CHC,CLE,DET"
Steve Olin,1965,4,1989,1992,4.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,16,19,3.1,129.0,1.326,195,1,48,273.0,173,CLE
Mark McLemore,1964,19,1986,2004,19.6,0,1832,6192,943,1602,53,615,272,875,0.259,0.349,0.341,0.69,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,CLE,HOU,OAK,SEA,TEX"
John Kiely,1964,3,1991,1993,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,5,4.17,98.0,1.636,54,0,0,73.33333333333333,24,DET
Bruce Ruffin,1963,12,1986,1997,8.3,0,444,295,13,24,0,7,0,23,0.081,0.148,0.095,0.243,-32,60,82,4.19,99.0,1.506,469,152,63,1268.0,843,"COL,MIL,PHI"
Tony Ferreira,1962,1,1985,1985,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.94,55.0,1.412,2,0,0,5.666666666666667,5,KCR
Chris James,1962,10,1986,1995,5.0,0,946,3040,343,794,90,386,27,193,0.261,0.307,0.413,0.721,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE,HOU,KCR,PHI,SDP,SFG,TEX"
Dennis Cook,1962,15,1988,2002,10.7,0,417,110,15,29,2,9,0,3,0.264,0.283,0.355,0.638,78,64,46,3.91,106.0,1.325,665,71,9,1011.6666666666666,739,"ANA,CHW,CLE,FLA,LAD,NYM,PHI,SFG,TEX"
Mike Sharperson,1961,8,1987,1995,5.5,1,557,1203,149,337,10,123,22,139,0.28,0.355,0.364,0.719,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,LAD,TOR"
Billy Hatcher,1960,12,1984,1995,3.9,0,1233,4339,586,1146,54,399,218,267,0.264,0.312,0.364,0.676,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHC,CIN,HOU,PHI,PIT,TEX"
Joe Boever,1960,12,1985,1996,5.4,0,349,17,0,2,0,0,0,0,0.118,0.118,0.118,0.235,-33,34,45,3.93,103.0,1.45,516,0,49,754.3333333333334,541,"ATL,DET,HOU,OAK,PHI,PIT,STL"
Charlie Leibrandt,1956,14,1979,1993,33.4,0,174,267,7,32,0,14,0,13,0.12,0.16,0.146,0.306,-15,140,119,3.71,108.0,1.32,394,346,2,2308.0,1121,"ATL,CIN,KCR,TEX"
Lary Sorensen,1955,11,1977,1988,13.0,1,103,61,2,3,0,0,0,2,0.049,0.094,0.066,0.159,-55,93,103,4.15,96.0,1.36,346,235,6,1736.3333333333333,569,"CHC,CLE,MIL,OAK,SFG,STL,WSN"
Bill Atkinson,1954,4,1976,1979,0.9,0,99,10,0,3,0,1,0,0,0.3,0.3,0.3,0.6,67,11,4,3.42,109.0,1.296,98,0,11,147.33333333333334,99,WSN
Dennis Littlejohn,1954,3,1978,1980,-0.3,0,78,222,17,45,1,15,0,28,0.203,0.286,0.257,0.543,55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Dave Schuler,1953,3,1979,1985,0.1,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,5.4,75.0,1.56,18,0,0,25.0,17,"ANA,ATL"
Horace Speed,1951,3,1975,1979,-0.7,0,113,135,21,28,0,6,4,20,0.207,0.316,0.259,0.576,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,SFG"
Ed Halicki,1950,7,1974,1980,12.0,0,182,322,20,53,3,17,1,14,0.165,0.201,0.214,0.415,15,55,66,3.62,102.0,1.262,192,157,1,1063.0,707,"ANA,SFG"
John Wathan,1949,10,1976,1985,5.0,0,860,2505,305,656,21,261,105,199,0.262,0.318,0.343,0.661,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Dave Johnson,1948,4,1974,1978,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,10,4.64,84.0,1.564,53,7,2,108.66666666666667,50,"BAL,MIN"
Glenn Adams,1947,8,1975,1982,-1.3,0,661,1617,152,452,34,225,6,111,0.28,0.324,0.398,0.721,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,SFG,TOR"
John Duffie,1945,1,1967,1967,-0.2,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,2,2.79,116.0,1.552,2,2,0,9.666666666666666,6,LAD
Tony La Russa HOF,1944,6,1963,1973,-0.7,0,132,176,15,35,0,7,0,23,0.199,0.292,0.25,0.542,53,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,OAK"
Jimy Williams,1943,2,1966,1967,-0.2,0,14,13,1,3,0,1,0,1,0.231,0.286,0.231,0.516,47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Ted Davidson,1939,4,1965,1968,2.1,0,114,31,1,0,0,0,0,1,0.0,0.031,0.0,0.031,-91,11,7,3.69,103.0,1.244,114,1,5,195.33333333333334,124,"ATL,CIN"
Don Bradey,1934,1,1964,1964,-0.6,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,19.29,21.0,3.857,3,1,0,2.3333333333333335,2,HOU
Joe Kirrene,1931,2,1950,1954,0.2,0,10,27,4,8,0,4,1,5,0.296,0.424,0.333,0.758,106,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Rip Repulski,1928,9,1953,1961,5.3,1,928,3088,407,830,106,416,25,207,0.269,0.319,0.436,0.755,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,LAD,PHI,STL"
Bob Kelly,1927,4,1951,1958,1.5,0,123,90,3,16,0,1,0,2,0.178,0.196,0.178,0.373,1,12,18,4.5,90.0,1.453,123,35,2,362.0,146,"CHC,CIN,CLE"
Tommy Harris,1923,3,1946,1948,-0.5,0,40,124,16,23,3,22,0,7,0.185,0.241,0.315,0.555,50,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CBE
Don Lenhardt,1922,5,1950,1954,4.2,0,481,1481,192,401,61,239,6,214,0.271,0.365,0.45,0.815,114,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,CHW,DET"
Red Munger,1918,10,1943,1956,15.2,3,273,402,25,70,1,30,0,20,0.174,0.217,0.216,0.433,16,77,56,3.83,103.0,1.419,273,161,11,1228.6666666666667,564,"PIT,STL"
Hal Quick,1917,1,1939,1939,0.0,0,12,41,3,10,0,2,1,1,0.244,0.279,0.268,0.547,46,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Bruce Sloan,1914,1,1944,1944,0.1,0,59,104,7,28,1,9,0,13,0.269,0.35,0.356,0.706,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Frankie Crosetti,1910,17,1932,1948,24.4,2,1683,6277,1006,1541,98,649,113,792,0.245,0.341,0.354,0.695,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Ted Gipson,1907,1,1941,1941,-0.7,0,9,17,0,4,0,0,0,0,0.235,0.235,0.235,0.471,42,0,3,9.64,40.0,3.214,3,3,0,4.666666666666667,3,CAG
Lefty Thomas,1903,2,1925,1926,-0.2,0,8,7,0,0,0,0,0,1,0.0,0.125,0.0,0.125,-66,0,2,3.32,127.0,1.8,8,2,0,21.666666666666668,13,MIN
Frank McCue,1898,1,1922,1922,-0.1,0,2,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Ralph Shinners,1895,3,1922,1925,-0.4,0,163,399,60,110,7,51,11,19,0.276,0.32,0.383,0.703,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"SFG,STL"
Delos Brown,1892,1,1914,1914,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Frank Rooney,1890,1,1914,1914,-0.3,0,12,35,1,7,1,8,2,1,0.2,0.222,0.343,0.565,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NEW
Shorty Dee,1889,1,1915,1915,-0.2,0,1,3,1,0,0,0,0,1,0.0,0.25,0.0,0.25,-24,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Ray Fisher,1887,10,1910,1920,20.7,0,278,587,45,105,2,27,5,18,0.179,0.209,0.216,0.425,25,100,94,2.82,106.0,1.223,278,207,7,1755.6666666666667,680,"CIN,NYY"
Harry Ables,1883,3,1905,1911,-1.9,0,14,26,0,0,0,0,1,0,0.0,0.0,0.0,0.0,-100,1,5,4.04,68.0,1.528,14,8,0,71.33333333333333,41,"BAL,CLE,NYY"
Bob Rhoads,1879,8,1902,1909,11.4,0,231,642,37,121,2,48,7,21,0.188,0.214,0.24,0.454,42,97,82,2.61,100.0,1.24,218,185,2,1691.6666666666667,522,"CHC,CLE,STL"
Bob Dresser,1878,1,1902,1902,0.1,0,1,4,0,1,0,0,0,0,0.25,0.25,0.5,0.75,130,0,1,3.0,99.0,1.333,1,1,0,9.0,8,ATL
Bob McKinney,1875,1,1901,1901,0.0,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Jim Gardner,1873,5,1895,1902,2.5,0,82,224,29,40,1,16,5,28,0.179,0.278,0.223,0.502,40,25,22,3.85,101.0,1.413,59,49,0,423.3333333333333,115,"CHC,PIT"
Charlie Jordan,1871,1,1896,1896,0.0,0,2,2,1,1,0,0,0,0,0.5,0.5,0.5,1.0,165,0,0,7.71,60.0,2.357,2,0,0,4.666666666666667,3,PHI
Hiram Wright,1864,1,1887,1887,0.0,0,1,3,0,2,0,0,0,0,0.667,0.667,0.667,1.333,279,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WNL
Luke Lutenberg,1864,1,1894,1894,-1.2,0,70,255,43,49,0,23,4,23,0.192,0.282,0.263,0.545,36,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LOU
