Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Christian Moore,2002,1,2025,2025,-0.1,0,10,30,3,5,1,1,0,1,0.167,0.194,0.333,0.527,44,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Kolton Ingram,1996,1,2023,2023,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8.44,56.0,2.438,5,0,0,5.333333333333333,7,ANA
José Ruiz,1994,9,2017,2025,0.8,0,10,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,11,9,4.62,94.0,1.486,282,2,1,286.6666666666667,284,"ARI,ATL,CHW,PHI,SDP"
Ben Bowden,1994,1,2021,2021,-0.6,0,36,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,6.56,74.0,1.822,39,0,0,35.666666666666664,42,COL
Matt Krook,1994,3,2023,2025,-0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,16.2,29.0,2.64,8,0,0,8.333333333333334,8,"BAL,NYY,OAK"
Danny Barnes,1989,3,2016,2018,1.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,9,4.33,102.0,1.326,119,0,0,120.66666666666667,114,TOR
Justin De Fratus,1987,5,2011,2015,0.7,0,181,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5,40,7,6,4.08,94.0,1.376,191,0,0,194.0,170,PHI
C.C. Lee,1986,3,2013,2015,-0.1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,4.5,90.0,1.588,47,0,0,34.0,33,CLE
José Lobatón,1984,10,2009,2021,-0.3,0,419,1145,110,244,21,107,0,123,0.213,0.291,0.316,0.607,67,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,NYM,SDP,TBD,WSN"
Danny Herrera,1984,4,2008,2011,0.3,0,123,3,0,0,0,0,0,1,0.0,0.25,0.0,0.25,-26,5,8,3.72,113.0,1.505,131,0,0,101.66666666666667,71,"CIN,MIL,NYM"
Andy Marte,1983,7,2005,2014,-1.0,0,307,854,86,186,21,99,1,67,0.218,0.276,0.358,0.634,69,0,0,0.0,0.0,0.0,1,0,0,1.0,1,"ARI,ATL,CLE"
Casey Fien,1983,8,2009,2017,1.5,0,46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,17,18,4.42,93.0,1.201,303,0,1,289.0,251,"DET,LAD,MIN,PHI,SEA"
Zack Greinke,1983,20,2004,2023,77.4,6,260,521,49,117,9,34,9,26,0.225,0.262,0.336,0.598,60,225,156,3.49,121.0,1.171,586,541,1,3389.3333333333335,2979,"ANA,ARI,HOU,KCR,LAD,MIL"
Jim Henderson,1982,4,2012,2016,1.2,0,149,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,11,3.61,110.0,1.263,155,0,31,137.0,177,"MIL,NYM"
