Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Kirk McCarty,1995,1,2022,2022,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,4.54,84.0,1.327,13,2,0,37.666666666666664,26,CLE
Max Schrock,1994,3,2020,2022,-0.2,0,77,168,21,43,4,16,1,9,0.256,0.292,0.393,0.685,78,0,0,12.27,46.0,1.909,4,0,0,3.6666666666666665,1,"CIN,STL"
Ketel Marte,1993,11,2015,2025,34.1,2,1161,4264,649,1201,160,552,63,439,0.282,0.351,0.474,0.825,122,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,SEA"
Sal Romano,1993,5,2017,2021,-1.2,0,76,64,1,3,0,2,0,1,0.047,0.062,0.078,0.14,-63,15,21,5.23,83.0,1.482,88,41,2,275.3333333333333,211,"CIN,MIL,NYY"
Jandel Gustave,1992,5,2016,2022,0.5,0,32,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,4,2,3.56,117.0,1.231,84,0,1,91.0,72,"HOU,MIL,SFG"
JT Riddle,1991,6,2017,2022,1.0,0,252,745,72,166,19,80,1,39,0.223,0.261,0.354,0.616,67,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,FLA,MIN,PIT"
Francisco Peña,1989,5,2014,2018,-0.8,0,86,190,18,41,5,13,1,8,0.216,0.249,0.311,0.559,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,KCR,STL"
Nick Tepesch,1988,4,2013,2017,0.4,0,6,8,0,1,0,0,0,0,0.125,0.125,0.125,0.25,-31,10,20,4.71,87.0,1.412,47,44,0,238.66666666666666,144,"LAD,MIN,TEX,TOR"
José Ortega,1988,3,2012,2014,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,5.74,77.0,1.532,14,0,0,15.666666666666666,15,DET
Trevor Bell,1986,4,2009,2014,-1.2,0,8,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,4,8,5.57,72.0,1.762,54,11,0,116.33333333333333,76,"ANA,CIN"
Nolan Reimold,1983,8,2009,2016,2.9,0,480,1378,179,339,56,174,18,150,0.246,0.323,0.422,0.745,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BAL,TOR"
Casey McGehee,1982,8,2008,2016,0.7,0,850,2798,285,721,67,380,7,249,0.258,0.317,0.384,0.701,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,DET,FLA,MIL,NYY,PIT,SFG"
Paul Janish,1982,9,2008,2017,0.1,0,473,1172,123,249,7,87,7,97,0.212,0.28,0.284,0.564,52,0,0,49.5,10.0,5.5,2,0,0,2.0,3,"ATL,BAL,CIN"
Leslie Brea,1973,2,2000,2001,-0.6,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,12.27,40.0,2.818,8,1,0,11.0,5,BAL
Tony Fiore,1971,4,2000,2003,1.3,0,5,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,12,6,4.39,104.0,1.398,87,2,0,151.66666666666666,94,"MIN,TBD"
Tanyon Sturtze,1970,12,1995,2008,4.6,0,29,16,0,1,0,0,0,0,0.063,0.063,0.063,0.125,-66,40,44,5.19,87.0,1.529,272,84,3,797.0,480,"CHC,CHW,LAD,NYY,TBD,TEX,TOR"
Derrick White,1969,3,1993,1998,-1.8,0,76,116,10,21,3,8,3,2,0.181,0.202,0.302,0.503,29,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,COL,DET,WSN"
José Valentín,1969,16,1992,2007,31.6,0,1678,5539,872,1348,249,816,136,630,0.243,0.321,0.448,0.769,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,LAD,MIL,NYM"
Jorge Pedre,1966,2,1991,1992,0.0,0,14,23,2,5,0,3,0,3,0.217,0.308,0.348,0.656,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,KCR"
Sid Fernandez,1962,15,1983,1997,32.7,2,281,539,28,98,1,34,1,16,0.182,0.206,0.223,0.429,21,114,96,3.36,111.0,1.144,307,300,1,1866.6666666666667,1743,"BAL,HOU,LAD,NYM,PHI"
Steve Shirley,1956,1,1982,1982,0.0,0,11,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,469,1,1,4.26,85.0,1.737,11,0,0,12.666666666666666,8,LAD
Jim Lewis,1955,4,1979,1985,-0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,8.77,51.0,2.221,11,1,0,25.666666666666668,9,"MIN,NYY,SEA"
Gil Kubski,1954,1,1980,1980,0.1,0,22,63,11,16,0,6,1,6,0.254,0.319,0.302,0.62,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Garth Iorg,1954,9,1978,1987,3.4,0,931,2450,251,633,20,238,23,114,0.258,0.292,0.347,0.639,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Herman Hill,1945,2,1969,1970,-0.4,0,43,24,12,2,0,0,1,0,0.083,0.083,0.083,0.167,-54,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Glenn Beckert,1940,11,1965,1975,15.6,4,1320,5208,685,1473,22,360,49,260,0.283,0.318,0.345,0.663,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,SDP"
Bobo Osborne,1935,6,1957,1963,-0.5,0,359,763,93,157,17,86,2,104,0.206,0.304,0.317,0.621,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,TEX"
Tony Kubek,1935,9,1957,1965,18.3,4,1092,4167,522,1109,57,373,29,217,0.266,0.303,0.364,0.667,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Joe Trimble,1930,2,1955,1957,-0.7,0,7,7,1,1,0,0,0,0,0.143,0.143,0.143,0.286,-22,0,2,7.48,53.0,1.8,7,4,0,21.666666666666668,10,"BOS,PIT"
Harold Daugherty,1927,1,1951,1951,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
John Kennedy,1926,1,1957,1957,-0.1,0,5,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Ray Neil,1920,3,1946,1948,1.1,1,80,319,47,92,2,30,4,28,0.288,0.348,0.386,0.733,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,IC
Eddie Klep,1918,1,1946,1946,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CBE
Ray Murray,1917,6,1948,1954,0.3,0,250,731,69,184,8,80,1,55,0.252,0.305,0.352,0.657,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CLE,OAK"
Sam Gentile,1916,1,1943,1943,0.0,0,8,4,1,1,0,0,0,1,0.25,0.4,0.5,0.9,161,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Lou Novikoff,1915,5,1941,1946,1.1,0,356,1081,107,305,15,138,4,64,0.282,0.325,0.384,0.709,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,PHI"
Al Unser,1912,4,1942,1945,0.4,0,120,338,41,85,4,30,0,32,0.251,0.322,0.355,0.677,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,DET"
Ed Moriarty,1912,2,1935,1936,0.2,0,14,40,5,12,1,1,0,0,0.3,0.3,0.475,0.775,113,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Red Bullock,1911,1,1936,1936,-1.4,0,12,4,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,0,2,14.04,37.0,3.36,12,2,0,16.666666666666668,7,OAK
Walter Signer,1910,2,1943,1945,0.3,0,10,9,0,2,0,0,0,1,0.222,0.3,0.222,0.522,52,2,1,3.0,116.0,1.333,10,2,1,33.0,5,CHC
Al Smith,1907,12,1934,1945,7.6,1,359,535,48,102,2,38,0,51,0.191,0.266,0.228,0.494,39,99,101,3.72,99.0,1.38,356,201,17,1662.3333333333333,587,"CLE,PHI,SFG"
Phil Weintraub,1907,7,1933,1945,9.0,0,444,1382,215,407,32,207,4,232,0.295,0.398,0.44,0.838,132,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,PHI,SFG"
Joe Cronin HOF,1906,20,1926,1945,64.8,7,2124,7579,1233,2285,170,1424,87,1059,0.301,0.39,0.468,0.857,119,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,MIN,PIT"
Rick Ferrell HOF,1905,18,1929,1947,30.7,7,1884,6028,687,1692,28,734,29,931,0.281,0.378,0.363,0.741,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,MIN"
Jack Crouch,1903,3,1930,1933,-0.9,0,43,72,7,9,1,8,1,3,0.125,0.182,0.181,0.362,-4,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CIN"
Dutch Holland,1903,3,1932,1934,0.3,0,102,315,37,86,3,34,1,28,0.273,0.332,0.397,0.729,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CLE"
Stew Bolen,1902,4,1926,1932,-0.7,0,41,46,3,9,0,2,0,3,0.196,0.245,0.217,0.462,21,3,13,6.09,71.0,1.827,41,17,0,139.0,72,"BAL,PHI"
Erv Brame,1901,5,1928,1932,5.5,0,218,396,43,121,8,75,0,10,0.306,0.326,0.429,0.755,89,52,37,4.76,94.0,1.488,142,91,0,791.6666666666666,188,PIT
Bub Kuhn,1899,1,1924,1924,-0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,27.0,22.0,4.0,1,0,0,1.0,0,CLE
John Merritt,1894,1,1913,1913,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Hank Ritter,1893,4,1912,1916,-0.4,0,31,20,1,2,0,0,0,0,0.1,0.1,0.1,0.2,-39,4,1,3.96,69.0,1.319,29,1,2,77.33333333333333,43,"PHI,SFG"
Rupert Mills,1892,1,1915,1915,-1.1,0,41,134,12,27,0,16,6,6,0.201,0.241,0.254,0.495,49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NEW
Dixie Davis,1890,10,1912,1926,13.8,0,240,441,32,87,0,30,0,27,0.197,0.244,0.224,0.468,20,75,71,3.97,107.0,1.516,239,164,1,1318.6666666666667,460,"BAL,CHW,CIN,PHI"
Joe Jenkins,1890,3,1914,1919,-1.1,0,40,60,0,8,0,4,3,2,0.133,0.161,0.2,0.361,7,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW"
Dick Cotter,1889,2,1911,1912,-0.2,0,46,100,8,28,0,14,2,11,0.28,0.357,0.32,0.677,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,PHI"
Bill Swanson,1888,1,1914,1914,-0.1,0,11,20,0,4,0,0,0,3,0.2,0.304,0.3,0.604,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Max Fiske,1888,1,1914,1914,-0.1,0,39,68,4,16,0,4,0,2,0.235,0.257,0.25,0.507,49,12,12,3.14,93.0,1.111,38,22,0,198.0,87,CHH
Charlie French,1883,2,1909,1910,-0.7,0,105,377,36,78,0,20,13,26,0.207,0.269,0.231,0.5,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHW"
Ivon Howard,1882,4,1914,1917,3.8,0,302,818,91,191,2,86,53,104,0.233,0.331,0.308,0.639,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CLE"
Pete Hill HOF,1882,5,1920,1925,4.2,0,159,508,81,154,7,84,11,84,0.303,0.41,0.419,0.829,134,0,0,0.0,0.0,0.0,1,0,0,0.3333333333333333,0,"BBS,DS,MB"
Jimmy Burke,1874,7,1898,1905,2.0,0,550,1947,200,475,1,187,87,112,0.244,0.295,0.289,0.584,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,CLV,PIT,STL"
Malachi Kittridge,1869,16,1890,1906,1.5,0,1216,4029,375,882,17,391,64,314,0.219,0.277,0.274,0.55,56,0,0,5.4,101.0,1.8,1,0,0,1.6666666666666665,0,"ATL,CHC,CLE,LOU,MIN,WAS"
Ed Householder,1869,1,1903,1903,-0.3,0,12,43,5,9,0,9,3,2,0.209,0.244,0.209,0.454,31,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Frank Ringo,1862,4,1883,1886,-2.9,0,139,506,49,97,0,32,0,15,0.192,0.215,0.251,0.466,47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DTN,KCN,PHA,PHI,PIT"
Chub Collins,1857,2,1884,1885,-0.5,0,97,362,50,71,0,26,0,23,0.196,0.244,0.238,0.482,55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BUF,DTN,IHO"
Pop Smith,1856,12,1880,1891,13.1,0,1112,4238,643,941,24,358,169,325,0.222,0.287,0.313,0.6,86,0,0,6.35,53.0,1.765,3,0,0,5.666666666666667,0,"ATL,BUF,CBK,CBL,CNS,LOU,PHA,PIT,WAS,WOR"
John Carbine,1855,2,1875,1876,-0.4,0,17,61,3,7,0,3,0,0,0.115,0.115,0.115,0.23,-25,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LGR,WES"
Charlie Morton,1854,3,1882,1885,-0.6,0,87,320,34,63,0,3,0,18,0.197,0.24,0.269,0.508,66,0,1,3.09,112.0,0.986,3,1,0,23.333333333333332,7,"DTN,PIT,STL,TOL"
Sam Field,1848,2,1875,1876,-0.2,0,12,41,4,6,0,1,1,1,0.146,0.167,0.146,0.313,12,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CEN,CNR,WNT"
