Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Noelvi Marte,2001,2,2023,2024,-1.0,0,101,343,39,84,7,33,15,17,0.245,0.288,0.353,0.641,73,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Jonathan Bermúdez,1995,1,2024,2024,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,8.1,59.0,1.95,3,1,0,6.666666666666667,4,FLA
Rosell Herrera,1992,2,2018,2019,-0.6,0,149,383,35,86,3,31,7,30,0.225,0.286,0.316,0.602,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,FLA,KCR"
Bryce Harper,1992,13,2012,2024,50.9,8,1653,5934,1082,1670,336,976,140,1035,0.281,0.389,0.522,0.911,143,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PHI,WSN"
Edgar Santana,1991,3,2017,2021,1.5,0,121,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,6,4,3.4,122.0,1.181,129,0,0,127.0,107,"ATL,PIT"
Jonathan Schoop,1991,11,2013,2023,19.1,1,1188,4319,557,1095,174,544,15,195,0.254,0.293,0.428,0.721,95,0,0,0.0,0.0,0.75,1,0,0,1.3333333333333333,1,"BAL,DET,MIL,MIN"
Kyle Lloyd,1990,1,2017,2017,-0.1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,9.0,51.0,2.0,1,1,0,4.0,2,SDP
Enerio Del Rosario,1985,3,2010,2012,-1.2,0,82,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,5.6,71.0,1.854,84,0,0,82.0,46,"CIN,HOU"
Anthony Reyes,1981,5,2005,2009,0.0,0,56,57,2,5,0,1,0,1,0.088,0.103,0.088,0.191,-50,13,26,5.12,86.0,1.377,67,52,1,293.3333333333333,205,"CLE,STL"
Larry Mitchell,1971,1,1996,1996,0.1,0,7,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,4.5,98.0,1.583,7,0,0,12.0,7,PHI
Scott Davison,1970,2,1995,1996,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8.1,63.0,1.65,8,0,0,13.333333333333334,12,SEA
Matt Ruebel,1969,3,1996,1998,-0.9,0,69,20,0,3,0,0,0,1,0.15,0.191,0.15,0.341,-10,4,5,5.54,80.0,1.6,77,8,1,130.0,78,"PIT,TBD"
Josías Manzanillo,1967,11,1991,2004,0.7,0,227,12,0,1,0,0,0,0,0.083,0.083,0.083,0.167,-56,13,15,4.71,94.0,1.412,267,1,6,342.0,300,"BOS,CIN,FLA,MIL,NYM,NYY,PIT,SEA"
Darren Reed,1965,2,1990,1992,-0.7,0,82,153,17,28,6,16,1,11,0.183,0.24,0.366,0.606,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,NYM,WSN"
Dave Stapleton,1961,2,1987,1988,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,3.81,115.0,1.588,10,0,0,28.333333333333332,20,MIL
Billy Taylor,1961,7,1994,2001,4.0,0,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,16,28,4.21,110.0,1.377,317,0,100,324.6666666666667,307,"NYM,OAK,PIT,TBD"
Brian Harper,1959,16,1979,1995,12.3,0,1001,3151,339,931,63,428,8,133,0.296,0.329,0.419,0.748,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,DET,MIL,MIN,OAK,PIT,STL"
Kevin McReynolds,1959,12,1983,1994,30.1,0,1502,5423,727,1439,211,807,93,522,0.265,0.328,0.447,0.775,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,NYM,SDP"
Dan Firova,1956,3,1981,1988,-0.2,0,17,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,SEA"
Kurt Seibert,1955,1,1979,1979,0.0,0,7,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Mike Dimmel,1954,3,1977,1979,0.0,0,39,8,11,1,0,0,1,0,0.125,0.125,0.125,0.25,-30,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,STL"
Chris Bourjos,1954,1,1980,1980,0.2,0,13,22,4,5,1,2,0,2,0.227,0.292,0.409,0.701,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Rodney Scott,1953,8,1975,1982,4.0,0,690,2132,316,504,3,150,205,281,0.236,0.326,0.285,0.612,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,KCR,NYY,OAK,WSN"
Jeff Terpko,1950,3,1974,1977,1.3,0,13,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,4,3.14,118.0,1.544,48,0,0,80.33333333333333,41,"TEX,WSN"
Hugh Yancy,1950,3,1972,1976,-0.3,0,7,19,0,2,0,0,0,0,0.105,0.105,0.158,0.263,-23,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Don Hood,1949,10,1973,1983,5.3,0,48,20,5,4,0,1,0,0,0.2,0.2,0.2,0.4,11,34,35,3.79,101.0,1.419,297,72,6,848.3333333333334,374,"BAL,CLE,KCR,NYY,STL"
Pete Lovrich,1942,1,1963,1963,-0.7,0,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,7.84,51.0,1.694,20,1,0,20.666666666666668,16,OAK
Tim McCarver,1941,21,1959,1980,28.3,2,1909,5529,590,1501,97,645,61,548,0.272,0.337,0.389,0.725,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,PHI,STL,WSN"
Dave DeBusschere,1940,2,1962,1963,0.7,0,36,22,1,1,0,0,0,1,0.046,0.087,0.046,0.133,-61,3,4,2.9,124.0,1.388,36,10,0,102.33333333333333,61,CHW
Jack Baldschun,1936,9,1961,1970,4.4,0,457,78,5,7,0,3,1,5,0.09,0.145,0.103,0.247,-29,48,41,3.69,99.0,1.399,457,0,60,704.0,555,"CIN,PHI,SDP"
Manny Montejo,1935,1,1961,1961,0.2,0,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.86,109.0,1.163,12,0,0,16.333333333333332,15,DET
Dave Sisler,1931,7,1956,1962,3.0,0,247,159,14,25,0,5,0,15,0.157,0.227,0.176,0.403,8,38,44,4.33,96.0,1.508,247,59,28,656.3333333333334,355,"BOS,CIN,DET,TEX"
Len Yochim,1928,2,1951,1954,-0.4,0,12,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4,7,1,2,7.62,56.0,2.082,12,3,0,28.333333333333332,12,PIT
Bob Cain,1924,6,1949,1954,5.3,0,150,214,28,42,0,14,0,14,0.196,0.246,0.243,0.489,31,37,44,4.5,93.0,1.487,140,89,8,628.0,249,"BAL,CHW,DET"
Matt Batts,1921,10,1947,1956,1.9,0,546,1605,163,432,26,219,6,143,0.269,0.329,0.391,0.72,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,CHW,CIN,DET"
Ed Bahr,1919,2,1946,1947,2.2,0,50,68,2,10,0,5,0,0,0.147,0.147,0.177,0.324,-12,11,11,3.37,113.0,1.393,46,25,0,219.0,69,PIT
Eddie Berry,1918,1,1943,1943,-0.3,0,2,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,169,0,0,13.5,38.0,2.357,2,0,0,4.666666666666667,0,BEG
Paul Masterson,1915,3,1940,1942,-0.2,0,8,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,5.84,65.0,1.581,8,1,0,24.666666666666668,14,PHI
Murray Watkins,1915,8,1941,1948,0.1,3,242,963,145,226,1,72,24,89,0.235,0.302,0.267,0.569,58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NE,PS"
Jimmy Ford,1912,9,1937,1945,1.0,1,161,584,79,151,3,78,10,41,0.259,0.308,0.336,0.644,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BBB,BEG,CAG,MRS,NBY,PS,SEN,SNH"
Oliver Hill,1909,1,1939,1939,0.0,0,2,2,1,1,0,0,0,0,0.5,0.5,1.0,1.5,309,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Bill Breckinridge,1907,1,1929,1929,-0.2,0,3,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,8.1,54.0,2.6,3,1,0,10.0,2,OAK
Boom-Boom Beck,1904,12,1924,1945,4.2,0,266,327,17,61,0,20,0,4,0.187,0.196,0.229,0.426,20,38,69,4.28,86.0,1.414,265,101,7,1032.6666666666667,352,"BAL,CIN,DET,LAD,PHI,PIT"
Al Yeargin,1901,2,1922,1924,-0.1,0,33,45,2,6,0,1,0,2,0.133,0.17,0.178,0.348,-5,1,12,4.91,78.0,1.422,33,13,0,148.33333333333334,35,ATL
Goose Goslin HOF,1900,18,1921,1938,65.9,1,2287,8656,1482,2735,248,1612,176,949,0.316,0.387,0.5,0.887,128,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,DET,MIN"
Nick Cullop,1900,5,1926,1931,0.0,0,173,490,49,122,11,67,1,40,0.249,0.308,0.425,0.733,96,0,0,9.0,80.0,3.0,1,0,0,1.0,0,"CIN,CLE,LAD,MIN,NYY"
Goldie Cephus,1898,1,1934,1934,0.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0
Garland Buckeye,1897,5,1918,1928,8.2,0,108,204,19,47,5,23,0,9,0.23,0.263,0.368,0.631,61,30,39,3.91,108.0,1.482,108,67,1,564.0,134,"CLE,MIN,SFG"
John Brock,1896,2,1917,1918,0.1,0,34,67,13,17,0,6,7,3,0.254,0.286,0.299,0.584,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Bill Skiff,1895,2,1921,1926,-0.4,0,22,56,7,14,0,11,1,0,0.25,0.25,0.286,0.536,40,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYY,PIT"
Mike Menosky,1894,9,1914,1923,9.4,0,810,2465,382,685,18,252,90,295,0.278,0.364,0.37,0.735,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,MIN,PBS"
Milo Allison,1890,4,1913,1917,-0.1,0,49,60,15,13,0,0,4,15,0.217,0.373,0.217,0.59,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE"
Jake Kafora,1888,2,1913,1914,-0.4,0,22,24,3,3,0,0,0,0,0.125,0.222,0.125,0.347,6,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Harry Fanwell,1886,1,1910,1910,-0.9,0,17,30,0,1,0,0,0,2,0.033,0.094,0.033,0.127,-60,2,9,3.62,72.0,1.359,17,11,0,92.0,30,CLE
Dan Howley,1885,1,1913,1913,-0.4,0,26,32,5,4,0,2,3,4,0.125,0.222,0.188,0.41,16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Lew Groh,1883,1,1919,1919,-0.1,0,2,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Moxie Manuel,1881,2,1905,1908,-0.7,0,21,20,1,2,0,1,0,1,0.1,0.143,0.1,0.243,-20,3,4,3.58,67.0,1.265,21,7,1,70.33333333333333,28,"CHW,MIN"
Art Devlin,1879,10,1904,1913,36.1,0,1313,4412,603,1185,10,508,285,576,0.269,0.364,0.338,0.702,109,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,SFG"
Fred Lake,1866,5,1891,1910,-0.1,0,48,125,12,29,1,16,4,17,0.232,0.343,0.304,0.647,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,LOU,PIT"
George Strief,1856,5,1879,1885,-1.6,0,362,1359,144,282,5,64,0,64,0.208,0.243,0.276,0.519,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CBL,CPI,KCU,PHA,PIT,STL"
