Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Curtis Mead,2000,2,2023,2024,0.0,0,62,205,22,50,2,12,2,13,0.244,0.3,0.312,0.613,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TBD
Luis Patiño,1999,4,2020,2023,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,6,5.02,82.0,1.496,45,23,0,136.33333333333334,124,"CHW,SDP,TBD"
Tanner Gordon,1997,1,2024,2024,-1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,6,8.65,54.0,1.718,8,8,0,34.333333333333336,26,COL
Joe Palumbo,1994,2,2019,2020,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,9.47,55.0,1.842,9,4,0,19.0,26,TEX
Jack Kruger,1994,1,2021,2021,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Dwight Smith Jr.,1992,4,2017,2020,-0.8,0,169,512,66,127,17,68,7,41,0.248,0.31,0.416,0.726,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,TOR"
Eric Skoglund,1992,3,2017,2019,-0.7,0,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,11,6.61,68.0,1.523,27,22,0,109.0,67,KCR
Dominic Leone,1991,11,2014,2024,3.5,0,154,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,22,25,3.94,105.0,1.399,427,4,8,429.0,444,"ANA,ARI,CHW,CLE,NYM,SEA,SFG,STL,TOR"
Wilfredo Boscán,1989,1,2016,2016,-0.1,0,5,3,0,1,0,1,0,0,0.333,0.333,0.333,0.667,80,1,1,6.46,66.0,1.435,6,1,0,15.333333333333334,8,PIT
Danny Coulombe,1989,10,2014,2024,3.7,0,28,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,15,9,3.52,117.0,1.206,288,1,3,273.6666666666667,269,"BAL,LAD,MIN,OAK"
Jesús Flores,1984,5,2007,2012,0.9,0,311,937,84,226,23,127,1,58,0.241,0.289,0.375,0.663,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Francisco Liriano,1983,14,2005,2019,18.1,1,180,218,7,34,2,15,0,9,0.156,0.189,0.197,0.387,7,112,114,4.15,99.0,1.359,419,300,1,1813.6666666666667,1815,"CHW,DET,HOU,MIN,PIT,TOR"
Jaime Cerda,1978,4,2002,2005,1.1,0,59,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,9,4.26,105.0,1.557,132,0,2,122.66666666666667,91,"KCR,NYM"
Scott Sobkowiak,1977,1,2001,2001,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.0,66.0,2.0,1,0,0,1.0,0,ATL
Ryan Bradley,1975,1,1998,1998,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,5.68,80.0,1.658,5,1,0,12.666666666666666,13,NYY
Marty McLeary,1974,3,2004,2007,0.1,0,12,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,0,5.28,85.0,1.483,12,2,0,29.0,17,"PIT,SDP"
Armando Almanza,1972,7,1999,2005,-0.5,0,238,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,14,13,4.82,89.0,1.514,254,0,2,214.66666666666666,232,"ARI,ATL,FLA"
Mark Sweeney,1969,14,1995,2008,1.7,0,1218,1830,220,464,42,250,16,259,0.254,0.347,0.387,0.734,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,COL,LAD,MIL,SDP,SFG,STL"
Scott Lydy,1968,1,1993,1993,0.0,0,41,102,11,23,2,7,2,8,0.226,0.288,0.333,0.622,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Rafael Novoa,1967,2,1990,1993,-0.2,0,7,5,1,1,0,1,0,1,0.2,0.333,0.2,0.533,54,0,4,5.06,82.0,1.527,22,9,1,74.66666666666667,31,"MIL,SFG"
Gil Heredia,1965,10,1991,2001,10.2,0,131,89,3,19,0,3,0,3,0.214,0.239,0.225,0.464,24,57,51,4.46,100.0,1.363,267,128,4,954.0,547,"OAK,SFG,TEX,WSN"
Zach Crouch,1965,1,1988,1988,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.75,78.0,4.5,3,0,0,1.3333333333333333,0,BOS
Steve Adkins,1964,1,1990,1990,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,6.38,63.0,2.0,5,5,0,24.0,14,NYY
Gus Polidor,1961,7,1985,1993,-1.5,0,229,434,33,90,2,35,3,12,0.207,0.233,0.256,0.489,36,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,FLA,MIL"
Ed Vande Berg,1958,7,1982,1988,6.5,0,63,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,25,28,3.92,105.0,1.487,413,17,22,519.0,314,"CLE,LAD,SEA,TEX"
Frank Wills,1958,9,1983,1991,-0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,22,26,5.06,81.0,1.46,154,35,6,435.6666666666667,281,"CLE,KCR,SEA,TOR"
Harry Chappas,1957,3,1978,1980,0.6,0,72,184,26,45,1,12,2,15,0.245,0.307,0.283,0.59,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Steve Ontiveros,1951,8,1973,1980,4.7,0,732,2193,230,600,24,224,5,309,0.274,0.365,0.366,0.731,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,SFG"
Dave Coleman,1950,1,1977,1977,-0.3,0,11,12,1,0,0,0,0,1,0.0,0.077,0.0,0.077,-78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Wayne Garland,1950,9,1973,1981,7.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,55,66,3.89,97.0,1.356,190,121,6,1040.0,450,"BAL,CLE"
Mike Hargrove,1949,12,1974,1985,30.3,1,1666,5564,783,1614,80,686,24,965,0.29,0.396,0.391,0.787,121,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,SDP,TEX"
Steve Rogers,1949,13,1973,1985,44.7,5,406,881,47,122,0,39,1,61,0.139,0.195,0.152,0.347,-2,158,152,3.17,116.0,1.232,399,393,2,2837.6666666666665,1621,WSN
Toby Harrah,1948,17,1969,1986,51.4,4,2155,7402,1115,1954,195,918,238,1153,0.264,0.365,0.395,0.76,114,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,NYY,TEX"
Bill Gogolewski,1947,6,1970,1975,2.7,0,73,79,2,10,0,7,0,5,0.127,0.179,0.139,0.318,-4,15,24,4.02,85.0,1.389,144,44,10,501.0,301,"CHW,CLE,TEX"
Elio Chacón,1936,3,1960,1962,1.3,0,228,616,89,143,4,39,20,111,0.232,0.352,0.292,0.644,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,NYM"
Dick Bokelmann,1926,3,1951,1953,-1.1,0,34,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,4,4.9,81.0,1.632,34,1,3,68.0,27,STL
