Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Chayce McDermott,1998,2,2024,2025,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,7.71,54.0,1.971,3,2,0,11.666666666666666,10,BAL
Shed Long Jr.,1995,3,2019,2021,-0.4,0,110,380,44,82,12,41,8,36,0.216,0.284,0.376,0.66,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Braden Bishop,1993,3,2019,2021,-0.2,0,47,90,6,12,0,8,1,5,0.133,0.188,0.156,0.343,-3,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SEA
Hunter Dozier,1991,7,2016,2023,-2.9,0,594,2093,258,498,73,235,19,193,0.238,0.305,0.42,0.725,95,0,0,18.0,31.0,3.0,1,0,0,1.0,0,KCR
Drew Hutchison,1990,7,2012,2022,0.4,0,24,12,0,3,0,0,0,1,0.25,0.308,0.25,0.558,56,38,33,4.89,82.0,1.419,135,99,0,587.0,493,"DET,PHI,PIT,TEX,TOR"
Chris Stratton,1990,10,2016,2025,0.6,0,138,64,1,8,0,5,0,0,0.125,0.123,0.141,0.264,-28,41,27,4.64,90.0,1.437,374,42,16,624.3333333333334,570,"ANA,KCR,LAD,PIT,SFG,STL,TEX"
Ryan Carpenter,1990,2,2018,2019,-1.5,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,8,8.57,55.0,1.778,15,14,0,63.0,40,DET
Alan Busenitz,1990,4,2017,2024,-0.5,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,2,4.9,91.0,1.471,60,0,0,68.0,57,"CIN,MIN"
Ryan Feierabend,1985,5,2006,2019,-1.7,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,12,7.34,60.0,1.824,33,20,0,119.0,72,"SEA,TEX,TOR"
Sandy Rosario,1985,4,2010,2013,-0.1,0,49,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,2,4.93,74.0,1.682,53,0,0,49.333333333333336,28,"FLA,SFG"
David Huff,1984,8,2009,2016,-1.8,0,22,8,1,1,0,0,0,0,0.125,0.125,0.125,0.25,-30,25,30,5.17,78.0,1.513,120,57,0,393.3333333333333,234,"ANA,CLE,LAD,NYY,SFG"
Randy Wolf,1976,16,1999,2015,22.8,1,372,694,62,128,5,58,2,32,0.184,0.22,0.254,0.474,25,133,125,4.24,99.0,1.349,390,379,1,2328.3333333333335,1814,"BAL,DET,FLA,HOU,LAD,MIL,PHI,SDP"
Jeff Weaver,1976,11,1999,2010,15.2,0,169,208,14,43,0,13,0,6,0.207,0.233,0.245,0.478,27,104,119,4.71,93.0,1.367,355,274,2,1838.0,1214,"ANA,DET,LAD,NYY,SEA,STL"
