Name,Born,Years,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Billy Buckner,1983,6,-1.0,0,29,27,0,6,0,6,0,1,0.222,0.25,0.296,0.546,42,7,12.0,6.02,73.0,1.618,44,24,0,161.33333333333334,114,"ANA,ARI,KCR,SDP"
Tommy Murphy,1979,2,0.4,0,68,108,14,23,1,8,4,5,0.213,0.252,0.306,0.558,45,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Andy Pratt,1979,2,-0.3,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1.0,15.0,35.0,4.0,5,0,0,3.0,2,"ATL,CHC"
Justin Miller,1977,7,1.2,0,161,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,24,14.0,4.82,93.0,1.501,216,33,0,375.6666666666667,300,"FLA,LAD,SFG,TOR"
Trent Durrington,1975,5,-1.6,0,140,235,35,46,2,9,14,17,0.196,0.25,0.268,0.518,34,0,0.0,0.0,0.0,0.0,1,0,0,0.3333333333333333,0,"ANA,MIL"
José Vidro,1974,12,17.4,3,1418,5113,720,1524,128,654,23,478,0.298,0.36,0.445,0.804,108,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"SEA,WSN"
Rick Gorecki,1973,2,-0.2,0,4,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2.0,7.54,62.0,1.765,7,4,0,22.666666666666668,13,"LAD,TBD"
Jim Thome HOF,1970,22,73.1,5,2543,8422,1583,2328,612,1699,19,1747,0.276,0.402,0.554,0.956,147,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,CLE,LAD,MIN,PHI"
Willie Smith,1967,1,-0.4,0,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,9.0,48.0,1.714,8,0,0,7.0,7,STL
Brian McRae,1967,10,14.3,0,1354,5114,734,1336,103,532,196,488,0.261,0.331,0.396,0.727,92,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,COL,KCR,NYM,TOR"
Mike Maddux,1961,15,5.6,0,405,92,4,6,0,4,0,6,0.065,0.122,0.076,0.199,-43,39,37.0,4.05,102.0,1.343,472,48,20,861.6666666666666,564,"BOS,HOU,LAD,NYM,PHI,PIT,SDP,SEA,WSN"
Rick Steirer,1956,3,-0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3.0,4.86,84.0,1.533,30,7,0,90.66666666666667,41,ANA
Pat Kelly,1955,1,0.0,0,3,7,0,2,0,0,0,0,0.286,0.286,0.286,0.571,55,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,TOR
Mike Edwards,1952,4,-1.7,0,317,879,94,220,2,49,38,32,0.25,0.28,0.298,0.578,64,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,PIT"
Marshall Edwards,1952,3,-0.2,0,160,310,48,80,2,23,21,5,0.258,0.267,0.316,0.583,66,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Buddy Bell,1951,18,66.4,5,2405,8995,1151,2514,201,1106,55,836,0.28,0.341,0.406,0.747,109,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,CLE,HOU,TEX"
Lew Beasley,1948,1,-0.6,0,25,32,5,7,0,3,1,2,0.219,0.257,0.25,0.507,39,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Jim York,1947,7,0.9,0,171,40,2,3,1,3,0,3,0.075,0.14,0.175,0.315,-11,16,17.0,3.79,92.0,1.481,174,4,10,285.0,194,"HOU,KCR,NYY"
Ed Herrmann,1946,11,5.9,1,922,2729,247,654,80,320,6,260,0.24,0.31,0.364,0.674,91,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,HOU,NYY,WSN"
Ray Peters,1946,1,-0.5,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2.0,31.5,14.0,6.0,2,2,0,2.0,1,MIL
John Hairston,1944,1,0.0,0,3,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5,34,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Joe McCabe,1938,2,-0.3,0,28,46,2,8,1,7,1,4,0.174,0.231,0.239,0.47,34,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,TEX"
Ernie Broglio,1935,8,18.0,0,259,431,29,68,0,24,0,24,0.158,0.201,0.181,0.382,3,77,74.0,3.74,107.0,1.348,259,184,2,1337.3333333333333,849,"CHC,STL"
Em Lindbeck,1934,1,0.0,0,2,1,0,0,0,0,0,1,0.0,0.5,0.0,0.5,46,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Jim King,1932,11,11.1,0,1125,2918,374,699,117,401,23,363,0.24,0.326,0.411,0.737,104,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW,CLE,SFG,STL,TEX"
Joe Cunningham,1931,12,22.2,2,1141,3362,525,980,64,436,16,599,0.292,0.404,0.417,0.82,120,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,STL,TEX"
Don Grate,1923,2,-0.3,0,8,4,0,0,0,0,0,1,0.0,0.2,0.0,0.2,-40,1,1.0,9.37,41.0,2.204,7,2,0,16.333333333333332,8,PHI
Nick Picciuto,1921,1,-1.2,0,36,89,7,12,0,6,0,6,0.135,0.19,0.202,0.392,11,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Tommy Butts,1919,10,9.6,5,471,1787,311,481,4,199,34,169,0.269,0.338,0.338,0.676,88,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BCA,BEG,PS"
Joe Wiley,1918,1,0.1,0,43,132,15,28,0,13,2,15,0.212,0.302,0.273,0.575,57,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,BEG
Peanuts Lowrey,1917,13,13.5,1,1401,4317,564,1177,37,479,48,403,0.273,0.336,0.362,0.698,92,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CIN,PHI,STL"
Emil Verban,1915,7,4.6,3,853,2911,301,793,1,241,21,108,0.272,0.301,0.325,0.626,73,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,PHI,STL"
Hap Glenn,1913,1,-0.4,0,20,75,6,14,0,3,0,3,0.187,0.218,0.227,0.445,28,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,BCA
Ted Olson,1912,3,-0.4,0,18,18,0,4,0,0,0,0,0.222,0.222,0.389,0.611,47,1,1.0,7.18,70.0,1.734,18,3,0,57.666666666666664,18,BOS
Ewald Pyle,1910,5,-2.7,0,67,84,4,12,0,5,0,7,0.143,0.209,0.155,0.364,4,11,21.0,5.03,72.0,1.58,67,36,1,270.3333333333333,122,"ATL,BAL,MIN,SFG"
Robert Poinsette,1909,1,-0.5,0,4,6,0,1,0,1,0,0,0.167,0.167,0.167,0.333,-10,0,0.0,15.43,35.0,3.429,3,1,0,4.666666666666667,1,"NBY,PC"
Luis Tiant,1906,11,11.1,3,108,184,4,18,0,11,0,17,0.098,0.178,0.098,0.276,-24,37,28.0,3.6,125.0,1.401,106,72,4,568.0,416,"CSW,CUP,NYC"
Marv Gudat,1903,2,0.3,0,69,104,15,26,1,15,0,16,0.25,0.355,0.337,0.692,86,1,1.0,3.25,143.0,1.229,8,2,0,27.666666666666668,2,"CHC,CIN"
Charlie Engle,1903,3,-0.4,0,87,235,41,59,0,15,1,32,0.251,0.346,0.302,0.648,59,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,PIT"
Phil Collins,1901,8,14.7,0,322,482,45,93,4,44,0,12,0.193,0.214,0.255,0.469,18,80,85.0,4.66,100.0,1.539,292,141,24,1324.3333333333333,423,"CHC,PHI,STL"
Johnny Berger,1901,2,0.0,0,11,16,1,5,0,1,1,2,0.313,0.389,0.313,0.701,85,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,OAK"
Frank Wayenberg,1898,1,0.1,0,2,2,1,1,0,0,0,0,0.5,0.5,0.5,1.0,156,0,0.0,5.4,83.0,1.8,2,1,0,6.666666666666667,3,CLE
Clarence Fisher,1898,2,-0.4,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1.0,11.74,33.0,2.739,4,0,0,7.666666666666667,1,MIN
Eddie Mulligan,1894,5,-3.2,0,350,1235,143,287,1,88,23,70,0.232,0.278,0.307,0.585,54,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW,PIT"
Carl East,1893,2,-0.2,0,3,7,1,2,0,2,0,2,0.286,0.444,0.429,0.873,132,0,0.0,16.2,20.0,2.4,1,1,0,3.3333333333333335,1,"BAL,MIN"
Howie Haworth,1893,1,-0.1,0,7,7,0,1,0,1,0,2,0.143,0.333,0.143,0.476,42,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Everett Nutter,1893,1,-0.2,0,18,52,4,11,0,3,1,4,0.212,0.268,0.212,0.479,49,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Hal Janvrin,1892,10,-1.2,0,759,2221,250,515,6,210,79,171,0.232,0.292,0.287,0.579,70,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,LAD,MIN,STL"
Bob Troy,1888,1,0.0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1.0,5.4,65.0,1.8,1,1,0,6.666666666666667,1,DET
Cecil Ferguson,1883,6,3.6,0,143,218,14,41,1,13,1,16,0.188,0.244,0.239,0.482,48,29,46.0,3.34,83.0,1.347,142,74,8,698.0,298,"ATL,SFG"
William Louden,1883,6,9.4,0,603,1942,267,507,12,202,111,254,0.261,0.355,0.334,0.689,102,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BFL,CIN,DET,NYY"
Paul Sentell,1879,2,0.2,0,66,195,19,44,1,14,15,15,0.226,0.291,0.277,0.568,78,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Bobby Winston,1878,2,-0.1,0,51,163,22,39,0,11,3,23,0.239,0.333,0.313,0.646,89,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,COG
Kitty Brashear,1877,1,-0.1,0,3,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,174,1,0.0,4.5,90.0,1.25,3,0,0,8.0,5,LOU
Dave Wright,1875,2,-0.6,0,2,4,1,1,0,1,0,1,0.25,0.4,0.25,0.65,72,1,0.0,18.0,27.0,2.889,2,1,0,9.0,4,"CHC,PIT"
Ed Hahn,1875,6,6.1,0,553,2045,291,484,1,122,61,258,0.237,0.335,0.278,0.613,97,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,NYY"
Ed Biecher,1875,2,-0.3,0,11,37,2,9,0,1,1,0,0.243,0.243,0.297,0.541,53,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"CLV,STL"
James McJames,1874,6,11.5,0,178,537,42,87,0,39,5,17,0.162,0.188,0.201,0.389,6,79,80.0,3.43,116.0,1.452,178,162,4,1361.3333333333333,593,"BLO,LAD,WAS"
Horace Helmbold,1867,1,-0.4,0,1,3,1,0,0,0,1,0,0.0,0.0,0.0,0.0,-100,0,1.0,14.14,29.0,3.286,1,1,0,7.0,3,PHA
Dan Long,1867,1,-0.6,0,21,77,19,12,0,2,16,14,0.156,0.301,0.156,0.457,29,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,BLO
John Carroll,1860,3,-2.0,0,79,287,34,49,0,20,19,19,0.171,0.232,0.199,0.431,28,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BUF,CLV,STP"
John McKelvey,1847,1,0.0,0,43,188,26,43,0,10,3,5,0.229,0.249,0.255,0.504,85,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,NHV
