Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Luinder Avila,2001,1,2025,2025,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,1,KCR
Corbin Carroll,2000,4,2022,2025,13.7,2,453,1693,332,433,78,228,107,181,0.256,0.336,0.49,0.827,125,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ARI
Amos Willingham,1998,2,2023,2024,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,7.11,61.0,1.816,19,0,0,25.333333333333332,16,WSN
Alan Rangel,1997,1,2025,2025,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.45,186.0,1.455,5,0,1,11.0,8,PHI
Ryan Pepiot,1997,4,2022,2025,5.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,21,19,3.56,114.0,1.153,69,62,0,356.3333333333333,368,"LAD,TBD"
Eric Orze,1997,2,2024,2025,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,3.48,119.0,1.282,33,0,3,41.333333333333336,39,"NYM,TBD"
Ryan Dorow,1995,1,2021,2021,-0.1,0,3,6,0,0,0,0,0,1,0.0,0.143,0.0,0.143,-55,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Luke Weaver,1993,10,2016,2025,4.2,0,84,108,10,18,1,8,0,3,0.167,0.188,0.194,0.382,3,37,48,4.69,90.0,1.333,253,106,12,708.3333333333334,726,"ARI,CIN,KCR,NYY,SEA,STL"
Derek Fisher,1993,5,2017,2021,0.3,0,172,410,63,80,17,53,10,50,0.195,0.285,0.378,0.663,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,MIL,TOR"
Brandon Drury,1992,10,2015,2024,2.2,0,867,2915,337,713,109,375,5,188,0.245,0.296,0.421,0.717,90,0,0,27.0,23.0,6.0,1,0,0,0.6666666666666666,0,"ANA,ARI,CIN,NYM,NYY,SDP,TOR"
Mason Williams,1991,7,2015,2021,-0.5,0,114,268,27,71,4,15,4,17,0.265,0.308,0.366,0.673,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CIN,NYM,NYY"
Christian Vázquez,1990,11,2014,2025,6.2,0,989,3232,358,805,70,348,32,215,0.249,0.298,0.366,0.664,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,HOU,MIN"
Ehire Adrianza,1989,12,2013,2024,1.0,0,624,1394,187,330,22,151,19,129,0.237,0.307,0.352,0.658,80,0,0,12.0,52.0,2.333,3,0,0,3.0,2,"ANA,ATL,MIN,SFG,WSN"
Tim Collins,1989,6,2011,2019,2.4,0,60,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,12,17,3.6,116.0,1.411,275,0,0,242.33333333333334,245,"CHC,KCR,WSN"
Elliot Soto,1989,1,2020,2020,0.1,0,3,6,2,2,0,0,0,1,0.333,0.429,0.5,0.929,154,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
J.D. Martinez,1987,14,2011,2024,30.8,6,1642,6152,897,1741,331,1071,26,601,0.283,0.348,0.516,0.863,131,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BOS,DET,HOU,LAD,NYM"
Erik Hamren,1986,1,2011,2011,-0.1,0,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,4.38,84.0,1.541,14,0,0,12.333333333333334,10,SDP
Dustin Molleken,1984,1,2016,2016,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.32,103.0,2.04,4,0,0,8.333333333333334,8,DET
B.J. Upton,1984,12,2004,2016,16.5,0,1469,5175,723,1260,164,586,300,589,0.243,0.321,0.402,0.723,97,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,SDP,TBD,TOR"
Jesse Chavez,1983,18,2008,2025,6.4,0,219,22,0,2,0,0,0,0,0.091,0.091,0.091,0.182,-50,51,66,4.27,98.0,1.333,657,85,9,1142.0,1044,"ANA,ATL,CHC,KCR,LAD,OAK,PIT,TEX,TOR"
Jeff Clement,1983,4,2007,2012,-1.2,0,152,385,33,84,14,39,0,26,0.218,0.277,0.371,0.648,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PIT,SEA"
Lee Gronkiewicz,1978,1,2007,2007,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.25,216.0,1.0,1,0,0,4.0,2,TOR
