Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jahmai Jones,1997,5,2020,2025,0.0,0,82,148,21,34,3,14,3,10,0.23,0.292,0.358,0.65,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,DET,MIL,NYY"
Michael Soroka,1997,6,2018,2025,6.5,1,31,60,2,5,0,3,0,2,0.083,0.141,0.083,0.224,-40,20,23,3.87,113.0,1.226,79,62,0,379.3333333333333,343,"ATL,CHW,WSN"
Brock Burke,1996,5,2019,2025,2.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,18,12,4.06,105.0,1.296,180,7,0,233.0,223,"ANA,TEX"
Brady Singer,1996,6,2020,2025,9.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,43,49,4.27,102.0,1.324,142,139,0,766.0,712,"CIN,KCR"
Brett Kennedy,1994,2,2018,2023,-0.7,0,6,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,2,6.65,64.0,1.657,11,8,0,44.666666666666664,27,"CIN,SDP"
Orlando Arcia,1994,10,2016,2025,4.2,1,968,3139,337,755,88,339,43,235,0.241,0.294,0.372,0.665,77,0,0,12.0,45.0,2.0,3,0,0,3.0,0,"ATL,COL,MIL"
Kevin Newman,1993,8,2018,2025,4.3,0,651,2135,238,554,26,203,47,120,0.259,0.302,0.355,0.657,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ARI,CIN,PIT"
Domingo Germán,1992,7,2017,2024,4.0,0,7,11,0,0,0,0,0,1,0.0,0.083,0.0,0.083,-74,31,29,4.54,94.0,1.203,119,91,0,543.0,561,"NYY,PIT"
Domingo Tapia,1991,4,2020,2023,1.0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,4.21,104.0,1.514,65,0,1,72.66666666666667,56,"BOS,KCR,OAK,SDP,SEA"
Jason Adam,1991,8,2018,2025,7.3,0,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,24,14,2.74,150.0,1.03,315,0,24,308.6666666666667,366,"CHC,KCR,SDP,TBD,TOR"
Brian Ellington,1990,3,2015,2017,-0.4,0,90,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,7,4,4.65,85.0,1.519,97,0,0,102.66666666666667,98,FLA
