Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Peyton Battenfield,1997,1,2023,2023,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,5.19,82.0,1.327,7,6,0,34.666666666666664,27,CLE
Allan Winans,1995,2,2023,2024,-0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,7.2,61.0,1.575,8,8,0,40.0,38,ATL
Monte Harrison,1995,3,2020,2022,0.1,0,50,68,13,12,2,6,7,6,0.176,0.253,0.294,0.547,49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,FLA"
Chance Adams,1994,3,2018,2020,-1.1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,8.42,54.0,1.848,22,1,1,41.666666666666664,33,"KCR,NYY"
Anthony Banda,1993,9,2017,2025,-0.2,0,36,6,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,14,9,4.8,88.0,1.497,162,8,3,193.0,177,"ARI,LAD,NYM,NYY,PIT,TBD,TOR,WSN"
Archie Bradley,1992,9,2015,2023,5.6,0,274,63,2,6,0,5,0,0,0.095,0.094,0.095,0.189,-50,30,29,4.03,110.0,1.376,333,35,32,489.0,487,"ANA,ARI,CIN,FLA,PHI"
Anthony Gose,1990,8,2012,2024,1.9,0,372,1128,155,271,12,69,57,101,0.24,0.309,0.348,0.656,82,3,0,4.78,85.0,1.344,31,0,0,32.0,41,"CLE,DET,TOR"
Sammy Solís,1988,4,2015,2018,0.2,0,136,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4,8,5,7,4.51,95.0,1.386,141,0,1,127.66666666666667,136,WSN
Wilson Ramos,1987,12,2010,2021,15.3,2,990,3492,362,946,136,534,1,245,0.271,0.318,0.432,0.75,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,DET,MIN,NYM,PHI,TBD,WSN"
Matt den Dekker,1987,6,2013,2018,1.0,0,166,368,46,82,7,30,12,41,0.223,0.305,0.337,0.642,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,NYM,WSN"
Jeff Marquez,1984,2,2010,2011,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5.4,91.0,1.4,4,0,0,5.0,2,"CHW,NYY"
Jeff Frazier,1982,1,2010,2010,-0.1,0,9,23,3,5,0,1,0,1,0.217,0.25,0.261,0.511,39,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Josh Anderson,1982,3,2007,2009,0.4,0,179,486,73,132,4,47,36,26,0.272,0.313,0.352,0.665,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,DET,HOU,KCR"
Fernando Cortez,1981,2,2005,2007,-0.3,0,16,27,3,5,0,2,0,2,0.185,0.241,0.222,0.464,25,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,TBD"
Dan Johnson,1979,10,2005,2015,3.2,0,443,1382,179,324,57,203,1,214,0.234,0.335,0.405,0.741,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,OAK,STL,TBD,TOR"
Brandon Lyon,1979,12,2001,2013,6.3,0,401,1,1,1,0,1,0,1,1.0,1.0,2.0,3.0,697,42,47,4.16,107.0,1.381,572,21,79,681.3333333333334,465,"ARI,BOS,DET,HOU,NYM,TOR"
Jorge Campillo,1978,5,2005,2009,1.4,0,43,45,4,8,0,2,0,1,0.178,0.196,0.2,0.396,5,9,7,4.23,100.0,1.306,52,26,0,180.66666666666666,121,"ATL,SEA"
Lorenzo Barceló,1977,3,2000,2002,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,3,4.5,109.0,1.288,43,1,0,66.0,42,CHW
Julio Ramírez,1977,5,1999,2005,-0.8,0,84,96,15,16,1,11,2,5,0.167,0.216,0.229,0.445,17,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,FLA,SFG"
Sal Fasano,1971,11,1996,2008,1.7,0,427,1109,136,245,47,140,2,72,0.221,0.295,0.392,0.687,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,CLE,COL,KCR,NYY,OAK,PHI,TOR"
Chuck Carr,1967,8,1990,1997,4.3,0,507,1713,254,435,13,123,144,149,0.254,0.316,0.332,0.649,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,HOU,MIL,NYM,STL"
Gerald Williams,1966,14,1992,2005,6.5,0,1168,3059,474,780,85,365,106,180,0.255,0.301,0.41,0.711,82,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,FLA,MIL,NYM,NYY,TBD"
Al Osuna,1965,6,1990,1996,0.0,0,218,3,1,0,0,1,0,0,0.0,0.0,0.0,0.0,-100,18,10,3.83,93.0,1.375,218,0,14,192.66666666666666,143,"HOU,LAD,SDP"
Bill Wilkinson,1964,3,1985,1988,1.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,8,4.13,111.0,1.226,88,2,12,113.33333333333333,103,SEA
Andy Stankiewicz,1964,7,1992,1998,2.0,0,429,844,105,203,4,59,17,80,0.241,0.313,0.315,0.628,72,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,HOU,NYY,WSN"
Jerald Clark,1963,7,1988,1995,3.0,0,516,1609,170,414,44,208,17,83,0.257,0.301,0.408,0.709,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"COL,MIN,SDP"
Mike Schooler,1962,6,1988,1993,3.9,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,15,29,3.49,117.0,1.323,260,0,98,291.6666666666667,248,"SEA,TEX"
Tom Brookens,1953,12,1979,1990,11.5,0,1336,3865,477,950,71,431,86,281,0.246,0.296,0.367,0.663,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,DET,NYY"
Tom Brown,1949,1,1978,1978,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.15,95.0,1.385,6,0,0,13.0,8,SEA
Jimmy McMath,1949,1,1968,1968,-0.1,0,6,14,0,2,0,2,0,0,0.143,0.143,0.143,0.286,-16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Charlie Shoemaker,1939,3,1961,1964,-0.4,0,28,89,12,23,0,4,0,2,0.258,0.275,0.348,0.623,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Johnny Lewis,1939,4,1964,1967,2.7,0,266,771,97,175,22,74,8,95,0.227,0.313,0.359,0.672,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,STL"
Rocky Colavito,1933,14,1955,1968,44.9,9,1841,6503,971,1730,374,1159,19,951,0.266,0.359,0.489,0.848,132,1,0,0.0,0.0,1.059,2,0,0,5.666666666666667,2,"CHW,CLE,DET,LAD,NYY,OAK"
