Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Darell Hernaiz,2001,1,2024,2024,-0.8,0,48,120,8,23,1,12,1,11,0.192,0.261,0.242,0.503,48,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Jonathan Araúz,1998,4,2020,2023,-0.9,0,95,234,23,43,8,31,0,22,0.184,0.253,0.308,0.561,52,0,0,9.0,69.0,2.0,1,0,0,1.0,0,"BAL,BOS,NYM"
Jared Shuster,1998,2,2023,2024,0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,8,4.93,86.0,1.476,50,15,0,126.0,86,"ATL,CHW"
Luis Robert Jr.,1997,6,2020,2025,14.4,1,481,1845,273,488,89,249,75,115,0.265,0.314,0.468,0.782,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Travis Blankenhorn,1996,5,2020,2024,-1.0,0,49,91,8,14,2,10,0,8,0.154,0.23,0.264,0.494,38,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"MIN,NYM,WSN"
Alec Bohm,1996,6,2020,2025,2.9,1,613,2298,289,629,59,339,16,161,0.274,0.323,0.41,0.733,102,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Zac Gallen,1995,7,2019,2025,19.9,1,36,51,4,8,0,4,0,1,0.157,0.173,0.196,0.369,-1,54,39,3.32,128.0,1.141,147,147,0,836.6666666666666,909,"ARI,FLA"
Bubba Starling,1992,2,2019,2020,-1.8,0,91,245,31,50,5,17,2,13,0.204,0.246,0.298,0.544,44,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Roberto Gómez,1989,2,2017,2018,-0.6,0,8,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,7.98,52.0,2.114,9,0,0,14.666666666666666,14,SFG
Pat McCoy,1988,1,2014,2014,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.86,103.0,2.429,14,0,0,14.0,11,DET
Germán Durán,1984,1,2008,2008,-0.4,0,60,143,22,33,3,16,1,7,0.231,0.275,0.35,0.624,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Sergio Escalona,1984,2,2009,2011,0.5,0,59,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,3.48,115.0,1.258,63,0,0,41.333333333333336,35,"HOU,PHI"
Matt Joyce,1984,14,2008,2021,14.6,1,1400,3718,537,898,149,503,35,559,0.242,0.342,0.425,0.767,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,DET,FLA,OAK,PHI,PIT,TBD"
Mark Reynolds,1983,13,2007,2019,6.8,0,1688,5432,794,1283,298,871,64,707,0.236,0.328,0.453,0.78,103,0,0,13.5,53.0,2.25,2,0,0,1.3333333333333333,0,"ARI,BAL,CLE,COL,MIL,NYY,STL,WSN"
Félix Sánchez,1981,1,2003,2003,-0.1,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,10.8,49.0,3.0,3,0,0,1.6666666666666665,2,CHC
Travis Bowyer,1981,1,2005,2005,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,5.59,82.0,1.345,8,0,0,9.666666666666666,12,MIN
Justin Lehr,1977,4,2004,2009,-0.6,0,51,25,1,2,0,1,0,1,0.08,0.115,0.12,0.235,-38,9,6,5.34,82.0,1.551,77,11,0,148.33333333333334,84,"CIN,MIL,OAK"
Troy Glaus,1976,13,1998,2010,38.1,4,1537,5410,889,1375,320,950,56,854,0.254,0.358,0.49,0.848,119,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ARI,ATL,STL,TOR"
Roosevelt Brown,1975,4,1999,2002,-0.8,0,228,442,44,111,11,69,3,36,0.251,0.312,0.407,0.719,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHC
Blake Stein,1973,5,1998,2002,2.7,0,6,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,21,28,5.41,90.0,1.539,117,66,2,475.6666666666667,369,"KCR,OAK"
Wendell Magee,1972,7,1996,2002,0.1,0,386,1086,120,268,24,122,7,69,0.247,0.291,0.376,0.666,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,PHI"
Chris Sexton,1971,2,1999,2000,-0.5,0,70,159,18,35,1,17,8,24,0.22,0.328,0.277,0.605,49,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,COL"
Steve Dixon,1969,2,1993,1994,-0.8,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,28.8,16.0,4.6,6,0,0,5.0,3,STL
Kevin Morton,1968,1,1991,1991,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,5,4.59,94.0,1.541,16,15,0,86.33333333333333,45,BOS
Rod Beck,1968,13,1991,2004,11.3,3,579,19,0,4,0,1,0,0,0.211,0.211,0.211,0.421,16,38,45,3.3,124.0,1.164,704,0,286,768.0,644,"BOS,CHC,SDP,SFG"
Kevin Elster,1964,13,1986,2000,6.2,0,940,2844,332,648,88,376,14,295,0.228,0.3,0.377,0.677,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,NYM,NYY,PHI,PIT,TEX"
Mackey Sasser,1962,9,1987,1995,0.1,0,534,1189,103,317,16,156,1,55,0.267,0.296,0.377,0.673,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,PIT,SEA,SFG"
Sid Bream,1960,12,1983,1994,11.1,0,1088,3108,351,819,90,455,50,353,0.264,0.336,0.42,0.756,108,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,HOU,LAD,PIT"
Mike Jeffcoat,1959,10,1983,1994,2.8,0,27,2,1,1,0,1,0,1,0.5,0.667,1.0,1.667,366,25,26,4.37,92.0,1.45,255,45,7,500.0,242,"CLE,FLA,SFG,TEX"
Jim Gott,1959,14,1982,1995,10.5,0,455,73,8,13,4,5,0,1,0.178,0.2,0.37,0.57,58,56,74,3.87,101.0,1.381,554,96,91,1120.0,837,"LAD,PIT,SFG,TOR"
Dan Meyer,1952,12,1974,1985,-6.4,0,1118,3734,411,944,86,459,61,219,0.253,0.293,0.38,0.673,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,OAK,SEA"
Roger Repoz,1940,9,1964,1972,6.5,0,831,2145,257,480,82,260,26,280,0.224,0.314,0.39,0.704,105,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,NYY,OAK"
Cliff Ross,1928,1,1954,1954,0.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,0,1,2.6666666666666665,1,CIN
Dick Hyde,1928,6,1955,1961,5.7,0,169,43,3,4,0,1,1,3,0.093,0.152,0.093,0.245,-30,17,14,3.56,109.0,1.374,169,2,25,298.3333333333333,144,"BAL,MIN"
Dick Welteroth,1927,3,1948,1950,-1.8,0,90,27,2,2,0,0,0,3,0.074,0.167,0.111,0.278,-25,4,6,6.48,67.0,1.98,90,4,3,166.66666666666666,55,MIN
Joe Lafata,1921,3,1947,1949,-0.8,0,127,236,31,54,5,34,2,24,0.229,0.303,0.322,0.625,67,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Vic Johnson,1920,3,1944,1946,-1.4,0,42,42,2,5,0,3,0,0,0.119,0.119,0.143,0.262,-25,6,8,5.06,68.0,1.749,42,15,2,126.33333333333333,31,"BOS,CLE"
Jim Hegan,1920,17,1941,1960,4.5,5,1666,4772,550,1087,92,525,15,456,0.228,0.295,0.344,0.639,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,DET,PHI,SFG"
Milo Candini,1917,8,1943,1951,5.1,0,174,144,16,35,1,8,0,6,0.243,0.278,0.306,0.584,67,26,21,3.92,92.0,1.451,174,37,8,537.6666666666666,183,"MIN,PHI"
Dave Hoskins,1917,7,1942,1954,1.6,0,200,586,93,166,4,88,3,41,0.283,0.333,0.379,0.712,95,16,11,4.34,92.0,1.391,61,21,1,257.3333333333333,131,"CAG,CLE,HG,KCM"
Elbert Eatmon,1914,2,1937,1938,-0.4,0,15,23,1,2,0,0,0,0,0.087,0.087,0.087,0.174,-51,3,1,4.89,88.0,1.737,15,6,0,57.0,26,BBB
Vernon Wilshere,1912,3,1934,1936,1.1,0,41,50,3,4,0,1,0,5,0.08,0.164,0.08,0.244,-35,10,12,5.28,87.0,1.689,41,23,1,182.33333333333334,103,OAK
Art Evans,1911,1,1932,1932,0.3,0,7,5,0,0,0,0,0,2,0.0,0.286,0.0,0.286,-17,0,0,3.0,146.0,1.611,7,0,0,18.0,6,CHW
George Meyer,1909,1,1938,1938,0.3,0,24,81,10,24,0,9,3,11,0.296,0.387,0.37,0.758,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Taft Newman,1908,1,1930,1930,0.0,0,1,1,1,0,0,0,1,1,0.0,0.5,0.0,0.5,46,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BEG
Joe Cates,1905,1,1931,1931,-0.4,0,28,94,11,21,1,5,2,11,0.223,0.305,0.287,0.592,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LVB
Joe Sprinz,1902,3,1930,1933,-0.6,0,21,53,6,9,0,2,0,5,0.17,0.241,0.189,0.43,11,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,STL"
Doug Taitt,1902,4,1928,1932,0.2,0,258,824,81,217,4,95,13,58,0.263,0.314,0.369,0.683,80,0,0,27.0,21.0,4.0,1,0,0,1.0,1,"BOS,CHW,PHI"
Harry Heilmann HOF,1894,17,1914,1932,72.2,0,2147,7787,1291,2660,183,1543,113,856,0.342,0.41,0.521,0.93,148,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CIN,DET"
George Hale,1894,4,1914,1918,-0.1,0,60,103,5,18,0,9,0,11,0.175,0.261,0.223,0.484,50,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Gus Getz,1889,7,1909,1918,1.0,0,339,1114,85,265,2,93,41,24,0.238,0.257,0.279,0.536,60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CIN,CLE,LAD,PIT"
Jay Rogers,1888,1,1914,1914,-0.3,0,5,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Al Kaiser,1886,3,1911,1914,-3.7,0,155,481,58,104,3,38,16,34,0.216,0.274,0.295,0.569,56,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,NEW"
Doc Ralston,1885,1,1910,1910,-0.2,0,21,73,4,15,0,3,2,3,0.206,0.256,0.219,0.476,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Tom Reilly,1884,3,1908,1914,-0.5,0,35,89,5,16,1,5,4,2,0.18,0.198,0.247,0.445,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,STL"
Ed McFarland,1873,14,1893,1908,20.8,0,894,3007,398,826,13,383,65,254,0.275,0.335,0.369,0.704,103,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHW,CLV,PHI,STL"
Stub Brown,1870,3,1893,1897,0.2,0,13,33,4,3,0,2,1,0,0.091,0.091,0.091,0.182,-56,4,1,4.9,107.0,1.758,13,7,0,71.66666666666667,10,"BLO,CIN"
Silver Flint,1855,13,1875,1889,7.8,0,760,2913,380,687,21,295,12,54,0.236,0.25,0.325,0.575,76,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,IBL,SLR"
Charlie Snow,1849,1,1874,1874,0.0,0,1,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,580,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BRA
