Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Colson Montgomery,2002,1,2025,2025,0.3,0,3,10,0,5,0,2,0,2,0.5,0.583,0.7,1.283,260,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Gabriel Arias,2000,4,2022,2025,0.4,0,268,770,88,168,20,77,12,60,0.218,0.28,0.356,0.636,77,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Adrián Morejón,1999,7,2019,2025,2.2,0,5,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,15,8,3.63,113.0,1.254,153,9,4,178.66666666666666,180,SDP
Jack Dreyer,1999,1,2025,2025,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,3.25,124.0,1.173,34,5,0,44.333333333333336,44,LAD
Alex Wells,1997,2,2021,2022,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,6.6,68.0,1.597,13,8,0,46.333333333333336,32,BAL
Franklin Barreto,1996,4,2017,2020,-1.1,0,101,228,31,40,9,29,4,7,0.175,0.207,0.342,0.549,47,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,OAK"
Corey Julks,1996,2,2023,2024,-0.8,0,159,471,52,110,9,47,20,37,0.234,0.289,0.335,0.625,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,HOU"
Blair Calvo,1996,1,2023,2023,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0,COL
Zach Muckenhirn,1995,1,2023,2023,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,74.0,2.167,3,0,0,6.0,3,NYM
Matt Peacock,1994,2,2021,2022,0.4,0,33,16,3,4,0,2,1,1,0.25,0.294,0.25,0.544,50,5,7,4.95,86.0,1.567,44,8,0,96.33333333333333,56,"ARI,KCR"
Carlos Triunfel,1990,3,2012,2014,-0.9,0,39,81,6,13,1,6,0,2,0.16,0.188,0.235,0.423,20,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"LAD,SEA"
Adam Morgan,1990,7,2015,2021,1.1,0,205,60,3,6,0,2,0,2,0.1,0.129,0.133,0.262,-28,15,28,4.8,87.0,1.35,233,36,3,369.6666666666667,330,"CHC,PHI"
James Parr,1986,2,2008,2009,-0.1,0,14,9,1,2,0,0,0,2,0.222,0.364,0.333,0.697,87,1,0,5.2,81.0,1.651,13,5,0,36.333333333333336,26,ATL
Yovani Gallardo,1986,12,2007,2018,22.3,1,221,427,37,86,12,42,0,13,0.201,0.228,0.335,0.563,50,121,101,4.06,101.0,1.365,319,307,1,1816.6666666666667,1584,"BAL,CIN,MIL,SEA,TEX"
Scott Mathieson,1984,3,2006,2011,-0.8,0,13,7,0,1,0,0,0,0,0.143,0.143,0.143,0.286,-28,1,4,6.75,69.0,1.886,15,8,0,44.0,34,PHI
Aníbal Sánchez,1984,16,2006,2022,28.1,0,189,346,8,29,0,8,0,17,0.084,0.127,0.092,0.219,-40,116,119,4.06,103.0,1.311,364,341,0,2017.6666666666667,1774,"ATL,DET,FLA,WSN"
