Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Adley Rutschman,1998,4,2022,2025,14.6,2,483,1799,253,462,60,221,6,247,0.257,0.347,0.415,0.761,117,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Anthony Maldonado,1998,2,2024,2025,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,7.2,61.0,1.72,22,1,1,25.0,18,"FLA,OAK"
Pavin Smith,1996,6,2020,2025,1.2,0,440,1330,184,328,45,180,7,168,0.247,0.331,0.408,0.739,103,0,0,0.0,0.0,1.0,1,0,0,1.0,0,ARI
Zack Collins,1995,5,2019,2023,-1.1,0,152,398,45,75,11,49,1,61,0.188,0.3,0.329,0.629,74,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CLE,PIT,TOR"
Riley O'Brien,1995,4,2021,2025,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,4.68,93.0,1.714,27,1,0,32.666666666666664,37,"CIN,SEA,STL"
Naoyuki Uwasawa,1994,1,2024,2024,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2.25,203.0,1.0,2,0,0,4.0,3,BOS
David Paulino,1994,4,2016,2021,-0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,5.64,75.0,1.41,17,7,0,44.666666666666664,42,"HOU,PHI,TOR"
Luke Maile,1991,10,2015,2025,1.8,0,437,1138,105,238,22,114,8,91,0.209,0.276,0.322,0.598,64,0,0,12.27,41.0,1.909,10,0,0,11.0,3,"CIN,CLE,KCR,MIL,TBD,TOR"
Chad Girodo,1991,1,2016,2016,0.1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4.35,101.0,1.258,14,0,0,10.333333333333334,5,TOR
Donald Lutz,1989,2,2013,2014,-0.6,0,62,109,7,23,1,9,2,4,0.211,0.239,0.284,0.523,45,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Matt Duffy,1989,2,2015,2016,0.2,0,11,11,0,3,0,3,0,1,0.273,0.333,0.364,0.697,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
Pedro Álvarez,1987,9,2010,2018,4.9,1,910,2980,365,704,162,472,15,314,0.236,0.31,0.447,0.757,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,PIT"
Travis Wood,1987,8,2010,2017,7.1,1,288,298,28,55,11,37,1,7,0.185,0.208,0.329,0.537,44,47,59,4.26,93.0,1.316,298,147,4,994.0,801,"CHC,CIN,KCR,SDP"
Kanekoa Texeira,1986,2,2010,2011,0.2,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,1,4.66,90.0,1.685,49,0,0,67.66666666666667,33,"KCR,SEA"
Steve Andrade,1978,1,2006,2006,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,9.64,52.0,1.929,4,0,0,4.666666666666667,5,KCR
Adam Shabala,1978,1,2005,2005,-0.1,0,6,15,1,3,0,4,0,1,0.2,0.235,0.2,0.435,16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Peter Zoccolillo,1977,1,2003,2003,-0.5,0,20,37,0,4,0,3,0,2,0.108,0.154,0.135,0.289,-23,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Chad Allen,1975,7,1999,2005,-1.7,0,267,851,102,229,14,84,15,63,0.269,0.321,0.389,0.71,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,FLA,MIN,TEX"
Mark Hutton,1970,5,1993,1998,0.9,0,61,23,2,7,1,2,0,0,0.304,0.304,0.435,0.739,92,9,7,4.75,92.0,1.576,84,18,0,189.66666666666666,111,"CIN,COL,FLA,NYY"
Bob Wickman,1969,15,1992,2007,16.9,2,275,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,63,61,3.57,126.0,1.4,835,28,267,1059.0,785,"ARI,ATL,CLE,MIL,NYY"
Bill Dawley,1958,7,1983,1989,6.1,1,226,42,4,9,0,5,0,3,0.214,0.267,0.262,0.529,48,27,30,3.42,110.0,1.245,275,0,25,470.6666666666667,292,"CHW,HOU,OAK,PHI,STL"
Richie Zisk,1949,13,1971,1983,25.1,2,1453,5144,681,1477,207,792,8,533,0.287,0.353,0.466,0.818,127,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,PIT,SEA,TEX"
