Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jac Caglianone,2003,1,2025,2025,-1.2,0,41,150,9,22,5,10,1,8,0.147,0.205,0.28,0.485,34,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Logan O'Hoppe,2000,4,2022,2025,4.2,0,276,980,118,238,52,125,4,63,0.243,0.296,0.435,0.731,101,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Vidal Bruján,1998,5,2021,2025,-1.8,0,236,541,68,104,5,43,16,43,0.192,0.259,0.272,0.531,51,0,0,43.2,12.0,6.0,2,0,0,1.6666666666666665,1,"CHC,FLA,TBD"
Brewer Hicklen,1996,3,2022,2025,-0.1,0,10,12,3,2,0,0,2,1,0.167,0.231,0.167,0.397,15,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,KCR,MIL"
Bruce Zimmermann,1995,4,2020,2023,-0.5,0,2,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,8,10,5.57,75.0,1.459,38,27,0,158.33333333333334,126,BAL
Henry Rodríguez,1990,2,2012,2013,-0.2,0,21,23,0,4,0,2,0,3,0.174,0.269,0.217,0.487,34,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Randall Delgado,1990,8,2011,2018,2.3,0,257,87,5,14,0,2,0,1,0.161,0.17,0.161,0.331,-9,30,29,4.1,100.0,1.325,271,53,2,542.6666666666666,465,"ARI,ATL"
O'Koyea Dickson,1990,1,2017,2017,-0.1,0,7,7,0,1,0,0,0,2,0.143,0.333,0.143,0.476,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Jake Smolinski,1989,5,2014,2018,0.1,0,234,608,67,143,16,67,3,43,0.235,0.299,0.363,0.663,82,0,0,18.0,32.0,2.0,1,0,0,1.0,0,"OAK,TEX"
Daniel Muno,1989,1,2015,2015,-0.3,0,17,27,2,4,0,0,1,4,0.148,0.258,0.185,0.443,26,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYM
Josh Judy,1986,1,2011,2011,-0.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.07,57.0,1.571,12,0,0,14.0,10,CLE
Dioner Navarro,1984,13,2004,2016,7.0,1,1009,3207,322,802,77,367,14,265,0.25,0.309,0.37,0.679,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CHW,CIN,LAD,NYY,TBD,TOR"
Akinori Iwamura,1979,4,2007,2010,4.5,0,408,1545,222,413,16,117,32,183,0.267,0.345,0.375,0.72,92,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,PIT,TBD"
Mike Tonis,1979,1,2004,2004,-0.1,0,2,6,0,0,0,0,0,1,0.0,0.143,0.0,0.143,-58,0,0,0.0,0.0,0.0,0,0,0,0.0,0,KCR
Napoleon Calzado,1977,1,2005,2005,-0.1,0,4,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4,8,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BAL
Vladimir Guerrero HOF,1975,16,1996,2011,59.5,9,2147,8155,1328,2590,449,1496,181,737,0.318,0.379,0.553,0.931,140,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BAL,TEX,WSN"
John Burke,1970,2,1996,1997,-0.5,0,28,21,1,4,0,1,0,0,0.19,0.19,0.19,0.381,-7,4,6,6.75,77.0,1.835,28,9,0,74.66666666666667,58,COL
Ramón García,1969,3,1991,1997,-0.3,0,40,36,2,4,0,5,0,0,0.111,0.132,0.167,0.298,-21,17,16,4.84,89.0,1.35,95,37,5,312.6666666666667,200,"CHW,HOU,MIL"
Robert Eenhoorn,1968,4,1994,1997,0.2,0,37,67,7,16,1,10,0,3,0.239,0.26,0.328,0.589,51,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,NYY"
Brad Holman,1968,1,1993,1993,0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,3.72,119.0,1.183,19,0,3,36.333333333333336,17,SEA
Todd Pratt,1967,14,1992,2006,4.3,0,662,1612,194,404,49,224,6,208,0.251,0.344,0.398,0.741,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHC,NYM,PHI"
Doug Linton,1965,7,1992,2003,-0.7,0,32,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,17,20,5.78,80.0,1.588,112,35,0,305.3333333333333,206,"ANA,BAL,KCR,NYM,TOR"
Ed Whited,1964,1,1989,1989,-0.8,0,36,74,5,12,1,4,1,6,0.162,0.222,0.243,0.465,32,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
John Kruk,1961,10,1986,1995,25.1,3,1200,3897,582,1170,100,592,58,649,0.3,0.397,0.446,0.842,134,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,PHI,SDP"
Pete O'Brien,1958,12,1982,1993,19.2,0,1567,5437,654,1421,169,736,24,641,0.261,0.336,0.409,0.745,104,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,SEA,TEX"
Pat Underwood,1957,4,1979,1983,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,13,18,4.43,95.0,1.333,113,34,8,343.6666666666667,188,DET
Mookie Wilson,1956,12,1980,1991,22.4,0,1403,5094,731,1397,67,438,327,282,0.274,0.314,0.386,0.7,96,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,TOR"
John Urrea,1955,5,1977,1981,0.9,0,139,74,2,12,0,4,0,10,0.162,0.262,0.162,0.424,20,17,18,3.74,99.0,1.395,139,27,9,363.3333333333333,202,"SDP,STL"
Eddie Solomon,1951,10,1973,1982,5.9,0,192,220,13,39,0,15,0,4,0.177,0.196,0.205,0.4,8,36,42,4.0,99.0,1.408,191,95,4,718.0,337,"ATL,CHC,CHW,LAD,PIT,STL"
John Andrews,1949,1,1973,1973,0.0,0,16,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,179,1,1,4.42,85.0,1.473,16,0,0,18.333333333333332,5,STL
John Young,1949,1,1971,1971,0.1,0,2,4,1,2,0,1,0,0,0.5,0.5,0.75,1.25,244,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Jim Nash,1945,7,1966,1972,8.2,0,202,375,16,38,4,21,0,9,0.101,0.122,0.155,0.277,-21,68,64,3.58,97.0,1.31,201,167,4,1107.3333333333333,771,"ATL,OAK,PHI"
Randy Schwartz,1944,2,1965,1966,-0.2,0,16,18,0,3,0,2,0,1,0.167,0.211,0.167,0.377,11,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Jim Campanis,1944,6,1966,1973,-1.6,0,113,217,13,32,4,9,0,19,0.147,0.218,0.23,0.449,29,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"KCR,LAD,PIT"
Hal Gilson,1942,1,1968,1968,-0.5,0,16,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,2,4.97,61.0,1.816,15,0,2,25.333333333333332,20,"HOU,STL"
Clete Boyer,1937,16,1955,1971,27.8,0,1725,5780,645,1396,162,654,41,470,0.242,0.299,0.372,0.67,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,NYY,OAK"
Ted Wills,1934,5,1959,1965,-1.3,0,84,44,4,11,0,1,0,3,0.25,0.298,0.318,0.616,66,8,11,5.51,73.0,1.648,83,13,5,186.33333333333334,133,"BOS,CHW,CIN"
Erv Palica,1928,10,1945,1956,7.4,0,262,243,22,48,1,17,2,13,0.198,0.238,0.251,0.489,31,41,55,4.22,95.0,1.436,246,80,12,839.3333333333334,423,"BAL,LAD"
Vic Wertz,1925,17,1947,1963,26.9,4,1862,6099,867,1692,266,1178,9,828,0.277,0.364,0.469,0.833,122,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,BOS,CLE,DET,MIN"
Ford Mullen,1917,1,1944,1944,0.9,0,118,464,51,124,0,31,4,28,0.267,0.315,0.304,0.618,78,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Tex Hughson,1916,8,1941,1949,24.3,3,225,447,29,53,0,21,0,38,0.119,0.189,0.13,0.319,-11,96,54,2.94,125.0,1.194,225,156,17,1375.6666666666667,693,BOS
