Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jeff Brigham,1992,5,2018,2023,0.2,0,36,4,1,1,0,0,0,0,0.25,0.25,0.25,0.5,38,4,10,4.76,88.0,1.338,90,4,2,117.33333333333333,121,"FLA,NYM"
Marco Gonzales,1992,10,2014,2024,8.9,0,18,23,2,5,0,0,0,0,0.217,0.217,0.348,0.565,54,66,50,4.16,98.0,1.3,170,162,0,926.6666666666666,688,"PIT,SEA,STL"
Eduardo Sánchez,1989,3,2011,2013,0.6,0,44,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,3,3.68,104.0,1.247,47,0,5,51.333333333333336,53,"CHC,STL"
John Gast,1989,1,2013,2013,0.0,0,3,5,1,0,0,0,0,1,0.0,0.167,0.0,0.167,-49,2,0,5.11,76.0,1.297,3,3,0,12.333333333333334,8,STL
Jorge Rondon,1988,3,2014,2016,-1.0,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,13.26,33.0,2.526,13,0,0,19.0,13,"BAL,COL,PIT,STL"
Tommy Milone,1987,13,2011,2023,4.1,0,36,45,4,7,1,7,0,3,0.156,0.208,0.222,0.431,18,53,53,4.58,89.0,1.33,198,148,3,953.3333333333334,713,"ATL,BAL,MIL,MIN,NYM,OAK,SEA,TOR,WSN"
Clint Robinson,1985,4,2012,2016,-0.6,0,243,518,63,133,15,62,0,58,0.257,0.336,0.384,0.72,94,0,0,0.0,0.0,1.0,1,0,0,1.0,1,"KCR,LAD,WSN"
Ramón Troncoso,1983,5,2008,2013,0.8,0,168,8,0,0,0,1,0,1,0.0,0.111,0.0,0.111,-66,9,12,4.0,100.0,1.438,204,0,6,227.33333333333334,159,"CHW,LAD"
Manny Delcarmen,1982,6,2005,2010,3.8,0,27,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,11,8,3.97,117.0,1.377,298,0,3,292.6666666666667,249,"BOS,COL"
Sergio Mitre,1981,8,2003,2011,-0.1,0,99,80,5,11,0,2,0,3,0.138,0.169,0.188,0.356,-7,13,30,5.21,84.0,1.487,143,64,1,454.6666666666667,265,"CHC,FLA,MIL,NYY"
Jerry Owens,1981,4,2006,2009,0.8,0,129,393,49,103,1,18,36,30,0.262,0.319,0.305,0.625,64,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Eric Byrnes,1976,11,2000,2010,10.5,0,963,3202,482,827,109,396,129,253,0.258,0.32,0.439,0.759,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BAL,COL,OAK,SEA"
Ángel Peña,1975,3,1998,2001,0.1,0,71,187,18,39,5,23,0,13,0.209,0.256,0.326,0.582,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
