Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Quinn Priester,2000,3,2023,2025,-1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,10,5.98,72.0,1.578,27,20,0,128.0,89,"BOS,MIL,PIT"
Tucupita Marcano,1999,3,2021,2023,-1.1,0,149,406,41,88,5,34,7,26,0.217,0.269,0.32,0.589,63,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PIT,SDP"
Matt Vierling,1996,4,2021,2024,4.3,0,429,1393,195,361,34,139,21,112,0.259,0.317,0.397,0.714,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,PHI"
Dylan Coleman,1996,4,2021,2024,1.1,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,4,3.84,110.0,1.367,97,1,0,93.66666666666667,100,"HOU,KCR"
Jakob Junis,1992,9,2017,2025,8.7,0,6,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,42,46,4.46,98.0,1.291,209,116,2,798.3333333333334,726,"CIN,CLE,KCR,MIL,SFG"
Robbie Grossman,1989,12,2013,2024,10.2,0,1213,3891,524,943,93,431,67,590,0.242,0.345,0.374,0.719,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHW,DET,HOU,KCR,MIN,OAK,TEX"
Gordon Beckham,1986,11,2009,2019,5.6,0,1069,3403,420,807,80,351,35,266,0.237,0.3,0.367,0.667,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ATL,CHW,DET,SEA,SFG"
Matt Harrison,1985,8,2008,2015,8.9,1,9,18,1,0,0,0,0,1,0.0,0.053,0.0,0.053,-84,50,35,4.21,105.0,1.403,135,103,2,668.3333333333334,408,TEX
Brandon Moss,1983,11,2007,2017,5.4,1,1016,3133,419,742,160,473,11,328,0.237,0.314,0.452,0.766,106,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CLE,KCR,OAK,PHI,PIT,STL"
Chris Carter,1982,3,2008,2010,-0.3,0,113,190,20,50,4,28,1,14,0.263,0.316,0.374,0.689,87,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,NYM"
Ramón Ramírez,1982,2,2008,2009,1.0,0,16,10,1,1,0,0,0,0,0.1,0.1,0.1,0.2,-47,1,1,2.97,148.0,1.017,16,4,0,39.333333333333336,29,CIN
Michael Martínez,1982,7,2011,2017,-1.3,0,294,571,67,111,6,42,4,37,0.194,0.243,0.261,0.504,37,0,0,0.0,0.0,1.0,1,0,0,1.0,0,"BOS,CLE,PHI,PIT,TBD"
Chris George,1979,4,2001,2004,-0.5,0,2,3,0,1,0,1,0,1,0.333,0.5,0.333,0.833,123,14,20,6.48,75.0,1.664,47,44,0,237.33333333333334,99,KCR
Bobby Korecky,1979,4,2008,2014,-0.3,0,7,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,444,2,0,7.39,60.0,1.75,24,0,0,28.0,11,"ARI,MIN,TOR"
Chad Harville,1976,6,1999,2006,-1.0,0,92,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,4,9,5.22,86.0,1.608,175,0,2,181.0,147,"BOS,HOU,OAK,TBD"
Desi Relaford,1973,11,1996,2007,-0.5,0,939,2939,375,714,40,308,81,293,0.243,0.319,0.347,0.666,73,0,0,0.0,0.0,0.0,1,0,0,1.0,1,"COL,KCR,NYM,PHI,SDP,SEA,TEX"
Brian Tollberg,1972,4,2000,2003,2.1,0,51,93,5,14,0,2,0,4,0.151,0.186,0.161,0.347,-6,15,16,4.48,91.0,1.428,53,52,0,307.3333333333333,182,SDP
Paul Shuey,1970,11,1994,2007,6.8,0,110,7,0,1,0,0,0,0,0.143,0.143,0.143,0.286,-23,45,28,3.87,120.0,1.411,476,0,23,530.0,556,"BAL,CLE,LAD"
Bronswell Patrick,1970,2,1998,1999,-0.2,0,36,16,1,3,1,1,0,2,0.188,0.278,0.375,0.653,70,5,1,5.04,86.0,1.476,38,3,1,84.0,55,"MIL,SFG"
Mark Acre,1968,4,1994,1997,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,6,5.17,88.0,1.598,114,0,2,127.0,98,OAK
John Ericks,1967,3,1995,1997,0.0,0,57,36,2,3,0,1,0,0,0.083,0.083,0.111,0.194,-49,8,14,4.78,91.0,1.506,57,22,14,162.0,132,PIT
Mark Parent,1961,13,1986,1998,1.7,0,474,1303,112,279,53,168,3,98,0.214,0.268,0.375,0.642,71,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHC,DET,PHI,PIT,SDP,TEX"
Scott Medvin,1961,3,1988,1990,-0.9,0,23,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,2,5.17,69.0,1.357,28,0,0,38.333333333333336,21,"PIT,SEA"
Chris Pittaro,1961,3,1985,1987,-0.3,0,53,95,16,21,0,7,2,6,0.221,0.267,0.274,0.541,48,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,MIN"
Mel Hall,1960,13,1981,1996,8.7,0,1276,4237,568,1171,134,620,31,267,0.276,0.318,0.437,0.755,107,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE,NYY,SFG"
Mickey Tettleton,1960,14,1984,1997,29.3,2,1485,4698,711,1132,245,732,23,949,0.241,0.369,0.449,0.818,122,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,DET,OAK,TEX"
Tim Raines HOF,1959,23,1979,2002,69.4,7,2502,8872,1571,2605,170,980,808,1330,0.294,0.385,0.425,0.81,123,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHW,FLA,NYY,OAK,WSN"
Orel Hershiser,1958,18,1983,2000,56.0,3,431,810,65,163,0,50,8,27,0.201,0.23,0.242,0.472,31,204,150,3.48,112.0,1.261,510,466,5,3130.3333333333335,2014,"CLE,LAD,NYM,SFG"
Robin Yount HOF,1955,20,1974,1993,77.4,3,2856,11008,1632,3142,251,1406,271,966,0.285,0.342,0.43,0.772,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
