Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Rece Hinds,2000,2,2024,2025,0.8,0,31,65,11,15,7,14,2,5,0.231,0.296,0.662,0.957,150,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Randy Rodríguez,1999,2,2024,2025,1.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,3,2.92,133.0,1.042,68,1,1,86.33333333333333,102,SFG
Logan Allen,1998,3,2023,2025,0.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,20,17,4.55,91.0,1.478,58,57,0,289.0,248,CLE
Blake Dunn,1998,2,2024,2025,-0.3,0,49,86,18,13,2,8,3,10,0.151,0.298,0.256,0.554,52,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Steven Kwan,1997,4,2022,2025,16.0,1,500,1964,300,566,31,174,62,210,0.288,0.36,0.401,0.761,116,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Jarren Duran,1996,5,2021,2025,11.2,1,431,1645,237,442,39,180,82,117,0.269,0.323,0.446,0.769,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,BOS
Jason Martin,1995,3,2019,2021,-0.7,0,85,189,21,39,6,19,5,14,0.206,0.26,0.328,0.588,60,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PIT,TEX"
Blake Trahan,1993,1,2018,2018,0.0,0,11,14,2,3,0,0,0,0,0.214,0.214,0.214,0.429,16,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Pablo Reyes,1993,7,2018,2025,-0.8,0,257,552,76,135,8,56,14,47,0.245,0.305,0.342,0.648,76,0,0,7.2,76.0,2.8,5,0,0,5.0,0,"BOS,MIL,NYM,NYY,PIT"
Zach Walters,1989,4,2013,2016,-0.2,0,85,170,18,30,10,21,0,10,0.176,0.227,0.382,0.609,65,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,LAD,WSN"
Nick Maronde,1989,3,2012,2014,-0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.13,56.0,2.264,33,0,0,17.666666666666668,19,ANA
Scott Barnes,1987,2,2012,2013,0.1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,5.2,76.0,1.265,22,0,1,27.666666666666668,26,CLE
Tyler Colvin,1985,6,2009,2014,0.9,0,441,1215,164,290,49,178,14,78,0.239,0.287,0.446,0.733,91,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,COL,SFG"
Chris Young,1983,13,2006,2018,16.6,1,1465,4710,668,1109,191,590,142,520,0.235,0.314,0.428,0.743,95,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,ARI,BOS,NYM,NYY,OAK"
Jeff Stevens,1983,3,2009,2011,-0.8,0,31,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,0,6.27,70.0,1.714,33,0,0,37.333333333333336,28,CHC
Cliff Bartosh,1979,2,2004,2005,0.2,0,20,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,421,1,2,5.08,88.0,1.718,53,0,0,39.0,40,"CHC,CLE"
Ryan Spilborghs,1979,7,2005,2011,-0.5,0,619,1561,222,424,42,218,31,172,0.272,0.345,0.423,0.768,93,0,0,0.0,0.0,0.0,0,0,0,0.0,0,COL
Matt Watson,1978,3,2003,2010,-0.4,0,46,101,6,19,1,11,0,6,0.188,0.234,0.287,0.521,39,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"NYM,OAK"
Jason Hart,1977,1,2002,2002,0.1,0,10,15,2,4,0,0,0,2,0.267,0.353,0.467,0.82,111,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Rod Barajas,1975,14,1999,2012,4.6,0,1114,3460,396,812,136,480,2,207,0.235,0.284,0.407,0.691,79,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,LAD,NYM,PHI,PIT,TEX,TOR"
Randy Choate,1975,15,2000,2015,4.5,0,433,5,0,0,0,0,0,1,0.0,0.167,0.0,0.167,-50,16,14,3.9,108.0,1.287,672,0,7,408.0,348,"ARI,FLA,LAD,NYY,STL,TBD"
