Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Riley Greene,2000,4,2022,2025,11.3,2,427,1644,233,444,65,232,13,162,0.27,0.338,0.459,0.797,122,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Shay Whitcomb,1998,2,2024,2025,-0.7,0,33,64,4,11,1,6,0,5,0.172,0.232,0.266,0.498,41,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
Alexis Díaz,1996,4,2022,2025,4.9,1,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,18,14,3.21,140.0,1.174,196,0,75,193.33333333333334,227,CIN
Joe Barlow,1995,3,2021,2023,1.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,4,3.05,139.0,1.072,79,0,24,73.66666666666667,61,TEX
Enoli Paredes,1995,4,2020,2024,0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,3.0,145.0,1.519,55,0,1,54.0,53,"CHC,HOU,MIL"
Manuel Margot,1994,10,2016,2025,11.4,0,923,2946,353,748,56,317,96,218,0.254,0.306,0.379,0.686,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"DET,MIN,SDP,TBD"
Danny Mendick,1993,6,2019,2024,0.0,0,231,604,70,140,14,57,8,42,0.232,0.286,0.346,0.632,75,0,0,18.0,30.0,3.0,4,0,0,4.0,1,"CHW,NYM"
Justin Anderson,1992,3,2018,2024,0.8,0,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,5,4.63,94.0,1.516,167,0,6,155.66666666666666,184,"ANA,CHW"
Severino González,1992,2,2015,2016,-0.9,0,32,11,2,1,0,1,0,1,0.091,0.167,0.091,0.258,-26,4,5,6.68,61.0,1.485,34,7,0,66.0,62,PHI
Eddie Rosario,1991,11,2015,2025,11.1,0,1126,4073,567,1064,169,583,65,226,0.261,0.298,0.449,0.747,100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CLE,LAD,MIN,WSN"
Slade Heathcott,1990,1,2015,2015,0.4,0,17,25,6,10,2,8,0,2,0.4,0.429,0.72,1.149,208,0,0,0.0,0.0,0.0,0,0,0,0.0,0,NYY
Cameron Rupp,1988,5,2013,2017,2.8,0,296,1027,100,240,39,124,2,87,0.234,0.298,0.407,0.705,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PHI
Gary Brown,1988,1,2014,2014,0.1,0,7,7,1,3,0,1,0,0,0.429,0.429,0.429,0.857,148,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SFG
Nick Greenwood,1987,2,2014,2015,-0.2,0,19,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,2,2,5.25,71.0,1.194,20,1,0,36.0,17,STL
Jerry Sands,1987,5,2011,2016,-0.6,0,156,420,36,100,10,57,3,38,0.238,0.303,0.367,0.67,84,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CLE,LAD,TBD"
Derrick Robinson,1987,1,2013,2013,0.8,0,102,192,21,49,0,8,4,18,0.255,0.322,0.323,0.645,80,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Zach Stewart,1986,2,2011,2012,-1.7,0,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,3,10,6.82,64.0,1.65,33,14,0,103.0,64,"BOS,CHW,TOR"
Thad Weber,1984,2,2012,2013,0.0,0,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,2,3.79,107.0,1.684,10,0,0,19.0,11,"DET,SDP,TOR"
Ryan Zimmerman,1984,16,2005,2021,40.1,2,1799,6654,963,1846,284,1061,43,646,0.277,0.341,0.475,0.816,116,0,0,0.0,0.0,0.0,0,0,0,0.0,0,WSN
Jay Buente,1983,2,2010,2011,-0.3,0,9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,7.31,59.0,2.438,10,1,0,16.0,11,"FLA,TBD"
Micah Owings,1982,6,2007,2012,3.3,0,174,205,27,58,9,35,0,8,0.283,0.31,0.502,0.813,106,32,33,4.86,91.0,1.4,138,68,1,483.0,347,"ARI,CIN,SDP"
Héctor Giménez,1982,4,2006,2013,0.3,0,37,88,9,19,2,11,0,7,0.216,0.28,0.33,0.61,66,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,HOU,LAD"
Chris Demaria,1980,2,2005,2006,-0.4,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,7.15,65.0,1.676,18,0,0,22.666666666666668,22,"KCR,MIL"
Francisco Rosario,1980,2,2006,2007,-0.4,0,24,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,1,5,6.02,77.0,1.764,40,1,1,49.333333333333336,46,"PHI,TOR"
Jason Young,1979,2,2003,2004,-1.0,0,10,9,1,2,0,1,0,1,0.222,0.273,0.333,0.606,49,0,3,9.71,52.0,2.124,10,5,0,29.666666666666668,25,COL
Joey Nation,1978,1,2000,2000,-0.1,0,2,4,0,2,0,0,0,0,0.5,0.5,0.5,1.0,158,0,2,6.94,67.0,1.714,2,2,0,11.666666666666666,8,CHC
Jamie Brewington,1971,2,1995,2000,0.4,0,17,24,4,5,0,1,0,1,0.208,0.24,0.208,0.448,22,9,4,4.85,90.0,1.558,39,13,0,120.66666666666667,79,"CLE,SFG"
Brian Banks,1970,6,1996,2003,-1.2,0,273,495,65,122,13,64,8,62,0.246,0.33,0.376,0.706,83,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"FLA,MIL"
Mike DeJean,1970,10,1997,2006,6.6,0,514,17,0,1,0,0,0,0,0.059,0.059,0.118,0.176,-58,30,33,4.3,112.0,1.51,565,1,52,623.3333333333334,446,"BAL,COL,MIL,NYM,STL"
Keiichi Yabu,1968,2,2005,2008,0.8,0,60,2,1,0,0,0,0,1,0.0,0.333,0.0,0.333,-1,7,6,4.0,110.0,1.468,100,0,1,126.0,92,"OAK,SFG"
César Hernández,1966,2,1992,1993,-0.4,0,61,75,9,16,0,5,4,1,0.213,0.224,0.267,0.49,35,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CIN
Charlie Kerfeld,1963,4,1985,1990,-0.5,0,123,26,0,1,0,1,0,1,0.038,0.074,0.038,0.113,-67,18,9,4.2,88.0,1.517,123,6,9,201.66666666666666,155,"ATL,HOU"
Todd Frohwirth,1962,9,1987,1996,4.9,0,73,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,20,19,3.6,115.0,1.343,284,0,11,417.6666666666667,259,"ANA,BAL,BOS,PHI"
Rob Woodward,1962,4,1985,1988,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,4,5.04,87.0,1.54,24,14,0,100.0,45,BOS
Ed Vosberg,1961,10,1986,2002,1.9,0,106,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,10,15,4.32,108.0,1.539,266,3,13,233.33333333333334,179,"ARI,FLA,OAK,PHI,SDP,SFG,TEX,WSN"
Kevin Ward,1961,2,1991,1992,-0.2,0,125,254,25,55,5,20,3,23,0.217,0.288,0.339,0.627,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,SDP
Todd Worrell,1959,11,1985,1997,10.9,3,614,27,1,2,0,0,0,1,0.074,0.107,0.148,0.255,-31,50,52,3.09,122.0,1.233,617,0,256,693.6666666666666,628,"LAD,STL"
Ronn Reynolds,1958,6,1982,1990,-2.1,0,143,356,22,67,4,21,0,18,0.188,0.228,0.256,0.483,32,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,NYM,PHI,SDP"
Pete Filson,1958,7,1982,1990,2.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,15,18,4.18,102.0,1.399,148,34,4,391.6666666666667,187,"CHW,KCR,MIN,NYY"
Terry Bogener,1955,1,1982,1982,-0.3,0,24,60,6,13,1,4,2,4,0.217,0.288,0.333,0.621,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,TEX
Dave Rajsich,1951,3,1978,1980,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,4.6,87.0,1.509,55,6,2,115.33333333333333,76,"NYY,TEX"
Mario Guerrero,1949,8,1973,1980,0.0,0,697,2251,166,578,7,170,8,84,0.257,0.285,0.312,0.597,70,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,BOS,OAK,STL"
Gene Ratliff,1945,1,1965,1965,-0.1,0,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HOU
