Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Matt Waldron,1996,2,2023,2024,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,14,4.79,86.0,1.255,35,32,0,188.0,164,SDP
Albert Abreu,1995,4,2020,2023,-0.1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,5,4.58,93.0,1.445,108,0,1,135.66666666666666,136,"KCR,NYY,TEX"
Jordan Luplow,1993,7,2017,2023,2.0,0,361,918,132,195,47,125,13,126,0.212,0.314,0.423,0.737,99,0,1,11.57,59.0,1.286,3,0,0,2.3333333333333335,0,"ARI,CLE,MIN,PIT,TBD,TOR"
Wei-Chieh Huang,1993,1,2019,2019,-0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3.18,171.0,2.294,4,0,0,5.666666666666667,2,TEX
Miguel Aguilar,1991,1,2021,2021,-0.2,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,6.43,69.0,1.429,9,0,0,7.0,3,ARI
Brooks Pounders,1990,4,2016,2019,-1.3,0,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,8.47,53.0,1.796,45,0,0,45.666666666666664,47,"ANA,COL,KCR,NYM"
Colin Walsh,1989,1,2016,2016,-0.5,0,38,47,4,4,0,2,0,15,0.085,0.317,0.106,0.424,20,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIL
Chris Archer,1988,10,2012,2022,13.5,2,47,80,4,8,0,3,0,4,0.1,0.143,0.113,0.255,-29,63,89,3.93,102.0,1.259,243,240,0,1357.0,1454,"MIN,PIT,TBD"
Sean Doolittle,1986,11,2012,2022,10.0,2,189,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,26,24,3.2,130.0,1.014,463,0,112,450.6666666666667,522,"CIN,OAK,SEA,WSN"
Scott Lewis,1983,2,2008,2009,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,3.49,124.0,1.2,5,5,0,28.333333333333332,18,CLE
Daniel McCutchen,1982,5,2009,2014,0.1,0,107,30,2,2,0,1,1,1,0.067,0.125,0.067,0.192,-46,8,11,4.81,82.0,1.508,109,15,0,191.0,104,"PIT,TEX"
Yurendell de Caster,1979,1,2006,2006,-0.1,0,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Aaron Myette,1977,6,1999,2004,-2.6,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,12,8.16,58.0,1.886,47,30,0,154.33333333333334,134,"CHW,CIN,CLE,TEX"
Matt Murray,1970,1,1995,1995,-0.7,0,4,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,163,0,3,9.64,48.0,2.071,6,2,0,14.0,4,"ATL,BOS"
Brian Looney,1969,3,1993,1995,-0.5,0,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,11.37,42.0,2.368,7,2,0,12.666666666666666,11,"BOS,WSN"
Brian Shouse,1968,10,1993,2009,5.2,0,207,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,13,10,3.72,126.0,1.326,467,0,6,350.6666666666667,233,"BOS,KCR,MIL,PIT,TBD,TEX"
Brian Traxler,1967,1,1990,1990,-0.1,0,9,11,0,1,0,0,0,0,0.091,0.091,0.182,0.273,-26,0,0,0.0,0.0,0.0,0,0,0,0.0,0,LAD
Doug Piatt,1965,1,1991,1991,0.6,0,21,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,2.6,142.0,1.327,21,0,0,34.666666666666664,29,WSN
Dave Martinez,1964,16,1986,2001,19.1,0,1918,5795,795,1599,91,580,183,567,0.276,0.341,0.389,0.73,95,0,0,13.5,49.0,4.5,2,0,0,1.3333333333333333,0,"ATL,CHC,CHW,CIN,SFG,TBD,TEX,TOR,WSN"
Joe Skalski,1964,1,1989,1989,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,6.75,62.0,1.65,2,1,0,6.666666666666667,3,CLE
Calvin Jones,1963,2,1991,1992,0.9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,7,4.33,93.0,1.472,65,1,2,108.0,91,SEA
Steve Buechele,1961,11,1985,1995,16.5,0,1334,4266,501,1046,137,547,17,408,0.245,0.316,0.394,0.71,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,PIT,TEX"
Rich Gedman,1959,13,1980,1992,9.6,2,1033,3159,331,795,88,382,3,236,0.252,0.304,0.399,0.703,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,HOU,STL"
Kelvin Moore,1957,3,1981,1983,-0.5,0,76,238,23,53,8,25,3,18,0.223,0.277,0.361,0.638,81,0,0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Doug Sisk,1957,9,1982,1991,3.1,0,280,38,1,4,0,1,0,1,0.105,0.128,0.105,0.233,-34,22,20,3.27,113.0,1.517,332,0,33,523.3333333333334,195,"ATL,BAL,NYM"
Jim Gideon,1953,1,1975,1975,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,7.94,51.0,2.118,1,1,0,5.666666666666667,2,TEX
Bill Moran,1950,1,1974,1974,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,4.66,82.0,1.727,15,5,0,46.333333333333336,17,CHW
Norm McRae,1947,2,1969,1970,0.5,0,22,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,3.15,122.0,1.573,22,0,0,34.333333333333336,19,DET
Dave Duncan,1945,11,1964,1976,6.5,1,929,2885,274,617,109,341,5,252,0.214,0.279,0.357,0.636,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CLE,OAK"
Walt Streuli,1935,3,1954,1956,0.0,0,6,12,1,3,0,2,0,2,0.25,0.333,0.417,0.75,99,0,0,0.0,0.0,0.0,0,0,0,0.0,0,DET
Roy Wright,1933,1,1956,1956,-0.3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,16.88,26.0,3.75,1,1,0,2.6666666666666665,0,SFG
Al Lary,1928,3,1954,1962,0.0,0,29,8,2,2,0,0,0,2,0.25,0.4,0.25,0.65,76,0,1,6.53,65.0,1.675,16,4,0,40.0,22,CHC
Enrique Figueroa,1926,1,1946,1946,0.9,0,22,37,5,9,0,4,0,0,0.243,0.243,0.27,0.514,43,4,2,3.79,116.0,1.601,13,7,0,59.333333333333336,29,BEG
Bobby Shantz,1925,16,1949,1964,34.5,3,578,548,60,107,1,46,3,47,0.195,0.265,0.245,0.509,38,119,99,3.38,119.0,1.26,537,171,48,1935.6666666666667,1072,"CHC,HOU,NYY,OAK,PHI,PIT,STL"
Clarence Bruce,1924,2,1947,1948,-0.8,0,72,240,24,52,1,16,4,12,0.217,0.254,0.283,0.537,50,0,0,0.0,0.0,0.0,0,0,0,0.0,0,HG
Eddie Erautt,1924,6,1947,1953,0.9,0,164,75,2,9,0,2,0,8,0.12,0.205,0.147,0.351,-5,15,23,4.86,87.0,1.615,164,22,2,379.6666666666667,157,"CIN,STL"
Clarence Maddern,1921,4,1946,1951,0.1,0,104,238,17,59,5,29,0,12,0.248,0.301,0.37,0.671,85,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHC,CLE"
Walt Chipple,1918,1,1945,1945,-0.2,0,18,44,4,6,0,5,0,5,0.136,0.224,0.136,0.361,10,0,0,0.0,0.0,0.0,0,0,0,0.0,0,MIN
Thurman Tucker,1917,9,1942,1951,7.9,1,701,2231,325,570,9,179,77,291,0.255,0.342,0.325,0.667,89,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CHW,CLE"
Johnny Johnson,1915,5,1938,1946,-2.4,0,38,61,1,9,0,4,0,1,0.148,0.161,0.197,0.358,-3,3,14,6.2,71.0,1.689,37,18,2,164.0,58,"BEG,HG,NBY,NE"
Grey Clarke,1912,1,1944,1944,0.5,0,63,169,14,44,0,27,0,22,0.26,0.352,0.331,0.684,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Joe Sullivan,1910,5,1935,1941,1.1,0,152,208,14,43,0,15,1,9,0.207,0.24,0.221,0.461,26,30,37,4.01,98.0,1.529,150,55,5,588.0,216,"ATL,DET,PIT"
Johnny Hodapp,1905,9,1925,1933,12.2,0,791,2826,378,880,28,429,18,163,0.311,0.35,0.425,0.775,98,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BOS,CHW,CLE"
Steel Arm Tyler,1905,6,1925,1930,9.5,0,117,192,11,25,1,4,2,9,0.13,0.169,0.146,0.315,-15,28,33,3.81,117.0,1.255,107,80,0,560.0,296,"CAG,DS,KCM,MRS"
Millito Navarro,1905,2,1928,1929,-0.2,0,45,185,30,53,0,20,3,7,0.286,0.313,0.362,0.675,68,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CSE
Pat Caraway,1905,3,1930,1932,1.2,0,109,157,17,28,0,16,0,6,0.178,0.209,0.248,0.457,20,22,40,5.35,82.0,1.542,108,62,3,478.0,151,CHW
Jess Cortazzo,1904,1,1923,1923,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CHW
Bernie Neis,1895,8,1920,1927,2.9,0,677,1825,297,496,25,210,46,201,0.272,0.346,0.379,0.724,94,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ATL,CHW,CLE,LAD"
Lonnie Torian,1895,1,1920,1920,0.2,0,1,4,2,1,0,1,0,0,0.25,0.25,0.25,0.5,49,1,0,3.0,123.0,1.667,1,1,0,9.0,0,SLS
Tinsley Ginn,1891,1,1914,1914,0.0,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Bob Coleman,1890,3,1913,1916,0.7,0,116,228,19,55,1,27,3,29,0.241,0.327,0.298,0.625,88,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"CLE,PIT"
George Anderson,1889,3,1914,1918,2.5,0,269,1007,148,289,5,69,36,98,0.287,0.359,0.375,0.734,115,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BTT,STL"
Jim Rutherford,1886,1,1910,1910,0.1,0,1,2,0,1,0,0,0,0,0.5,0.5,0.5,1.0,211,0,0,0.0,0.0,0.0,0,0,0,0.0,0,CLE
Bert Humphries,1880,6,1910,1915,7.5,0,154,247,23,46,0,16,0,19,0.186,0.253,0.223,0.475,38,50,43,2.79,110.0,1.201,153,90,9,798.0,258,"CHC,CIN,PHI"
Tom Asmussen,1878,1,1907,1907,-0.2,0,2,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ATL
Jacob Fox,1878,1,1902,1902,-0.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,18.0,25.0,3.0,1,0,1,1.0,1,PHI
Andy Boswell,1873,1,1895,1895,-0.8,0,12,30,5,7,0,2,2,2,0.233,0.303,0.233,0.536,40,3,4,5.91,81.0,1.969,11,7,0,64.0,30,"SFG,WAS"
John Ricks,1867,2,1891,1894,-0.4,0,6,19,3,3,0,0,0,0,0.158,0.158,0.158,0.316,-13,0,0,0.0,0.0,0.0,0,0,0,0.0,0,STL
Al Martin,1847,3,1872,1875,-0.5,0,17,73,4,12,0,3,0,0,0.164,0.164,0.164,0.329,14,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BRA,ECK"
