Name,Born,Seasons,From,To,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Sam Aldegheri,2001,1,2024,2024,-0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,4.85,89.0,1.923,3,3,0,13.0,10,ANA
DL Hall,1998,3,2022,2024,-0.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,3,4.74,87.0,1.513,42,8,1,76.0,86,"BAL,MIL"
Seth Johnson,1998,1,2024,2024,-0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,34.71,14.0,4.714,1,1,0,2.3333333333333335,0,PHI
Luke Raley,1994,5,2021,2025,5.5,0,318,908,130,215,45,116,25,67,0.237,0.32,0.446,0.766,117,0,0,30.38,16.0,4.125,2,0,0,2.6666666666666665,1,"LAD,SEA,TBD"
José Briceño,1992,2,2018,2020,0.5,0,48,122,12,29,5,10,0,9,0.238,0.301,0.377,0.678,86,0,0,0.0,0.0,0.0,0,0,0,0.0,0,ANA
Juniel Querecuto,1992,2,2016,2023,-0.4,0,13,31,3,3,0,2,0,1,0.097,0.125,0.194,0.319,-14,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"STL,TBD"
George Springer,1989,12,2014,2025,38.1,4,1315,5086,880,1337,262,717,104,611,0.263,0.349,0.471,0.819,125,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"HOU,TOR"
Anthony Vasquez,1986,1,2011,2011,-1.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,8.9,43.0,1.909,7,7,0,29.333333333333332,13,SEA
Gio Gonzalez,1985,13,2008,2020,28.3,2,221,410,16,37,3,17,0,9,0.09,0.118,0.129,0.247,-34,131,101,3.7,111.0,1.324,344,328,0,1933.0,1860,"CHW,MIL,OAK,WSN"
Danny Valencia,1984,9,2010,2018,6.1,0,864,2963,360,795,96,397,11,217,0.268,0.317,0.426,0.742,103,0,0,0.0,0.0,0.0,1,0,0,0.3333333333333333,1,"BAL,BOS,KCR,MIN,OAK,SEA,TOR"
Charlie Haeger,1983,5,2006,2010,-1.3,0,18,11,0,1,0,1,0,1,0.091,0.154,0.091,0.245,-31,2,7,6.4,67.0,1.747,34,10,1,83.0,69,"CHW,LAD,SDP"
John Jaso,1983,9,2008,2017,10.7,0,808,2224,295,573,55,281,16,319,0.258,0.356,0.407,0.763,112,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"OAK,PIT,SEA,TBD"
Robinzon Díaz,1983,2,2008,2009,0.5,0,44,139,9,39,1,20,1,3,0.281,0.306,0.353,0.659,75,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"PIT,TOR"
Joey Devine,1983,5,2005,2011,2.0,0,30,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,8,3,2.75,153.0,1.245,93,0,1,88.33333333333333,89,"ATL,OAK"
Scott Baker,1981,10,2005,2015,15.6,0,17,32,1,3,0,0,0,0,0.094,0.094,0.125,0.219,-41,66,53,4.26,99.0,1.253,193,172,0,1064.6666666666667,839,"CHC,LAD,MIN,TEX"
Ray Sadler,1980,1,2005,2005,-0.1,0,3,8,1,2,1,1,0,0,0.25,0.25,0.625,0.875,121,0,0,0.0,0.0,0.0,0,0,0,0.0,0,PIT
Ryan Roberts,1980,9,2006,2014,5.8,0,518,1500,205,365,46,169,35,166,0.243,0.32,0.388,0.708,90,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"ARI,BOS,TBD,TEX,TOR"
Lenny DiNardo,1979,6,2004,2009,-1.3,0,6,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4,8,10,18,5.36,83.0,1.677,94,34,0,257.0,132,"BOS,KCR,OAK"
Andrew Good,1979,3,2003,2005,0.4,0,31,21,0,2,0,2,0,0,0.095,0.091,0.095,0.186,-53,5,4,5.3,88.0,1.348,35,12,0,112.0,75,"ARI,DET"
Nick Johnson,1978,10,2001,2012,14.5,0,832,2698,430,723,95,398,29,522,0.268,0.399,0.441,0.84,123,0,0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,FLA,NYY,WSN"
Mike Smith,1977,2,2002,2006,-0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,7.04,66.0,1.852,15,7,0,38.333333333333336,17,"MIN,TOR"
